 	ho	messo	uno	specchio	sul	muro	</S>
è	0.390882373	0.021948307	0.125877105	0.080977005	0.24321383	0.0688621185	0.0682392
v	0.143682318167	0.0125303418	0.12127869	0.377291858333	0.235747158	0.0667347368333	0.0427348594333
a	0.216960184556	0.00453633762667	0.210577795	0.439727934078	0.0853824456667	0.0280938449034	0.0147214693778
l	0.247161888185	0.00644682043556	0.247430463	0.435003059326	0.0407660945556	0.0174535809268	0.00573810812593
a	0.223422356062	0.00752789697852	0.270636162333	0.439084794442	0.0426946141852	0.0139350633856	0.00269911890864
è	0.208403906907	0.00303653392717	0.26272687327	0.152994867921	0.363877083062	0.00613318187187	0.00282757430288
n	0.0716430058557	0.00415940607672	0.116725566915	0.170874044414	0.568569371021	0.0611669589573	0.00686171943429
a	0.237276450619	0.0109406616922	0.156699608972	0.182379369471	0.327257502674	0.0784244495524	0.0070220409781
n	0.291327486206	0.0105359090641	0.141930981091	0.0982204928237	0.214538149891	0.170612596417	0.0728344334927
j	0.228228881402	0.0085804918547	0.0800433484637	0.0902435692746	0.276530493297	0.214493997472	0.101879257831
a	0.359389330467	0.0289534282849	0.0908674761546	0.0645308797582	0.324602681099	0.0861716117573	0.0454846059437
l	0.273020601442	0.0311680515836	0.0629167173015	0.137743399919	0.221472505033	0.253028484519	0.0206502283146
ì	0.0914585258673	0.0106307481499	0.0212541636972	0.15363493995	0.360469199678	0.32682803384	0.0357243877715
s	0.0351722413891	0.01685129485	0.00759670864573	0.0650817252933	0.426137384559	0.386501133613	0.0626595379238
t	0.128956572463	0.0329862362833	0.0195411076152	0.135659827098	0.186601512853	0.449753707871	0.0465010226413
o	0.165647123821	0.0331427820944	0.0274571092051	0.148501536033	0.344001140951	0.21925942129	0.0619908608804
t	0.0650123425637	0.0189110488498	0.0135131997417	0.126533612344	0.372569250064	0.33831901243	0.0651415478935
ì	0.0229933512446	0.00798380276827	0.00494303988723	0.116680159681	0.338944436435	0.409824144143	0.0986310768978
c	0.00890806210087	0.00433939488576	0.00205760683908	0.34265801546	0.327540401955	0.204976008048	0.10952053722
h	0.18324964362	0.0475833539249	0.00277458905636	0.433138727153	0.121224941462	0.169661812683	0.042366986661
o	0.241649361007	0.065103976975	0.00330603311879	0.162499809718	0.146363084821	0.198124564228	0.182953211554
</S>	0.121264600203	0.0372141819875	0.00214149190939	0.085068142859	0.21407667241	0.204290287114	0.335944655777
