 	voglio	che	Maria	venga	domani	</S>
i	0.39541601106	0.0121069718	0.019078061765	0.36222111	0.193955316	0.01722251955
t	0.137862173726	0.2556043336	0.0954813119217	0.313141253333	0.191167751587	0.00674319588333
è	0.144971280575	0.5267332812	0.145111695974	0.116179514778	0.0638587773057	0.00314549727778
l	0.184088086858	0.3738507105	0.085518933158	0.318564835259	0.0362286429586	0.00174883744259
o	0.118947690619	0.368254700267	0.104141326886	0.380424448453	0.0270024841066	0.0012293933163
i	0.0546992976963	0.367481218422	0.113659352962	0.362882936184	0.100092987823	0.0011842319742
M	0.0287994510554	0.124448510631	0.0418258531273	0.548823078728	0.204129775941	0.0519733553914
a	0.0235985473518	0.292094256367	0.0931768358491	0.375277345966	0.147717030787	0.0681360237298
r	0.0118498232839	0.348201024656	0.11049563845	0.240110935045	0.182126702403	0.107215909843
ì	0.0075192652613	0.373362147419	0.109465055983	0.195356749882	0.193715702221	0.120581058581
a	0.00674782975377	0.382269371806	0.110637833328	0.234242288161	0.21298762216	0.0531149871603
n	0.0101085365846	0.141254842602	0.0451403284427	0.27488191272	0.282934827387	0.245679498053
a	0.0124284311949	0.189420703534	0.220778102148	0.120987480573	0.157970964778	0.298414273684
r	0.00660169485497	0.192591710468	0.272990882016	0.0667054998577	0.307718077242	0.153392098895
t	0.201353933408	0.116063969446	0.123634475305	0.0477952255192	0.360516390247	0.150635999632
i	0.273470324803	0.270711019815	0.192187335102	0.0184689113064	0.123280702949	0.121881714877
à	0.098675356062	0.270547000505	0.182533049497	0.0139612033355	0.35017930935	0.0841040832923
v	0.033022486305	0.0902831296207	0.060904803173	0.0140775731118	0.751595869783	0.0501161347641
v	0.290693828925	0.0552895420926	0.043367939935	0.0085186333706	0.577242583128	0.0248874729214
r	0.708550232975	0.0436260336822	0.037519200828	0.00307818365353	0.194289728876	0.0129366577485
i	0.573932461658	0.0211532395454	0.016888178459	0.0145597620812	0.0918600809253	0.281606318357
</S>	0.295468721829	0.0204742577727	0.0150103952295	0.0275008425406	0.0848388854627	0.556706909178
