 	sono	stato	sempre	poveretti	</S>
ì	0.340437976	0.4418442466	0.031087097	0.11338365675	0.073247005
m	0.306264086	0.555385968867	0.0360300183333	0.05956403675	0.0427558702667
e	0.518796715333	0.395751506289	0.0290560746111	0.04119557225	0.0152000906889
s	0.408678136444	0.436576552096	0.115932724037	0.0145206721167	0.0242918838963
t	0.140714996648	0.672288750699	0.154585432679	0.00537263462223	0.0270381778188
a	0.165101462049	0.757506903566	0.0658533235597	0.00197118592408	0.00956710442627
m	0.273539064016	0.490146354522	0.216323285853	0.0153309171414	0.00466037174209
m	0.219528234672	0.449790551507	0.305176928618	0.0225541733805	0.00295011653403
è	0.103010638224	0.701618583836	0.183656731206	0.0104547470186	0.00125932088468
n	0.092245019408	0.537440235612	0.342994078735	0.0258465672313	0.00147410614823
a	0.129409936469	0.457240119537	0.371113567912	0.0344785810771	0.00775778618274
p	0.257228308823	0.478996563179	0.178699630971	0.0635767090257	0.0214987910609
à	0.255449335441	0.29031564106	0.213383090324	0.131000279675	0.109851661687
n	0.106473044314	0.17787447802	0.239548346775	0.315715206558	0.160388918896
t	0.140931988105	0.120160187007	0.252962115592	0.397425045519	0.0885206705987
a	0.137001796702	0.173519329002	0.369496388531	0.226557158506	0.0934253594996
t	0.285829356234	0.190483416334	0.291496909177	0.130183819502	0.102006516833
e	0.333519825411	0.139439195445	0.161520132726	0.194377983167	0.171142859278
c	0.28364636847	0.105919138482	0.125047447575	0.293000037722	0.192386987426
h	0.303721201157	0.100922166161	0.0939518291917	0.421687629241	0.0797171624753
ù	0.141269130581	0.0702780882703	0.0837074830639	0.569837459747	0.134907816492
d	0.059586379389	0.0264865996401	0.0384041774546	0.694766453249	0.180756398831
d	0.066715840463	0.0150639142134	0.0176738362515	0.80294351775	0.0976029050437
h	0.156908870154	0.0159873110711	0.0361263327505	0.75344941925	0.0375280484479
i	0.152690661828	0.013730083457	0.0471735122502	0.501815436417	0.284590300816
</S>	0.076459848579	0.0080582123785	0.0367859381251	0.334643193209	0.544052800408
