 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.1869140013	0.273082235	0.18274429	0.03629301825	0.0225937635	0.048665691	0.04831079497	0.139474079	0.061922125
g	0.144083577967	0.218288972667	0.129990828667	0.0265965115833	0.142979511167	0.0746327736667	0.0891003533233	0.138823348533	0.0355041196667
e	0.216068695989	0.0813183525557	0.284518604889	0.0354082245278	0.184237197389	0.0609436736222	0.0718638878411	0.048782770591	0.0168585650889
n	0.184575101996	0.0370119518519	0.331775118296	0.0354098698426	0.141991952796	0.0314495869407	0.121415119347	0.033529907077	0.082841385563
i	0.166360103999	0.020677980284	0.329717026099	0.0602021022809	0.130291627599	0.0213168059136	0.138509224782	0.0284027492373	0.104522406564
t	0.138021093	0.0130086207613	0.312080765033	0.0625391897603	0.0731257791997	0.0116469664045	0.271108846594	0.0171582596241	0.101310513565
ò	0.206463336	0.00649632352043	0.163368898011	0.0975225942534	0.0796868913999	0.0115715463015	0.321317835865	0.013406505899	0.100166077255
r	0.256347658667	0.0722501731068	0.18014833267	0.126885444751	0.171425005467	0.0297259487672	0.117135900455	0.00910630999067	0.0369752141517
u	0.171219872889	0.132095421036	0.304638854223	0.111275634917	0.182417925156	0.0328722893891	0.041936830385	0.00767201342822	0.0158711325572
e	0.117967478296	0.106931903679	0.341575524741	0.154685741639	0.174387845052	0.0668842429297	0.029060153195	0.00308785460741	0.00541923436573
n	0.0443750783137	0.059960615513	0.18137603038	0.123726475513	0.157234367184	0.0796405423099	0.317078545398	0.0049820712358	0.0316262547952
è	0.0306507699862	0.0228874834577	0.131302778927	0.113886780138	0.160029361228	0.06005653877	0.435175491799	0.00517647282193	0.0408342910984
n	0.0629131973287	0.0674211284859	0.152808726309	0.133546648379	0.239244433743	0.124913036257	0.184800769933	0.013611095684	0.0207409535328
u	0.0726413074429	0.105657706162	0.18182817877	0.183190201126	0.239549627914	0.118585355086	0.068692236311	0.0163491490437	0.0135062236476
s	0.042670650481	0.0643757567207	0.159230272923	0.187145202375	0.176695382638	0.0622759206953	0.254736829104	0.0270589744969	0.0258109846859
a	0.0200404021603	0.0950666969069	0.185328990974	0.138354359458	0.135122417546	0.0503995148984	0.315005327468	0.0306881307023	0.029994116162
l	0.0145323553868	0.104990379636	0.193763920325	0.113200575419	0.107718064849	0.0336535942995	0.109675110256	0.262792519437	0.0596734099873
l	0.0500529024623	0.040680646212	0.084042271775	0.059195395073	0.156650017283	0.0744270320998	0.0777729814187	0.351141191812	0.106037496662
i	0.0593985158208	0.0207145110707	0.0444635545917	0.0641463860243	0.189938232428	0.0906320016999	0.32991265514	0.128253681661	0.072540406954
m	0.0452312602736	0.0156455356902	0.0250155598639	0.0481065246748	0.0903358348093	0.0502406215666	0.375515600503	0.311007312944	0.038901724718
o	0.0430289557579	0.0191164468967	0.0291454919546	0.103345124225	0.11453355227	0.0443456818555	0.245803415624	0.371919387161	0.0287619623727
n	0.0239029969193	0.0162501696322	0.0250804831182	0.121088741408	0.119360128423	0.0332261221852	0.202825331075	0.4132495119	0.0450164972576
ì	0.0120841793398	0.00618281104407	0.0100015850494	0.0438878044693	0.043563974141	0.0176956496284	0.390633169558	0.427001023267	0.0489497424992
s	0.0482949008133	0.0104336711814	0.0123253748931	0.0323634121564	0.030747765047	0.0634644685428	0.456601591519	0.261456393722	0.0843123875797
o	0.0616106812711	0.0124658844605	0.0155673959644	0.0609695173855	0.0597648816823	0.0932703748476	0.383767842173	0.207117081274	0.105466331193
m	0.032437520757	0.00877708322017	0.0100120641215	0.0563184238618	0.0572141817941	0.0733065836159	0.355819907684	0.357621710458	0.0484925440643
e	0.022430542919	0.00806599907339	0.00705874417383	0.0371045420206	0.0363176418314	0.0588809492053	0.396316086188	0.407547466053	0.0262780326881
m	0.0142615223063	0.0055974523578	0.00533200939128	0.0304019956402	0.0290518556771	0.0432795094018	0.409793323329	0.443049667918	0.0192326765627
a	0.0125572782688	0.0054039523526	0.00551472546376	0.0308889928467	0.0334388636257	0.0475009701339	0.38421103571	0.455496181306	0.0249880135209
i	0.00643335730393	0.0037464600792	0.00427811441125	0.0316328782489	0.0346792364752	0.0532319837113	0.480728461903	0.310838385769	0.0744311098403
</S>	0.00323543622346	0.0019102461321	0.00230751559062	0.0174228520745	0.0189181861376	0.0514661293557	0.398075305951	0.391932567885	0.11473176992
