 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.41069342919	0.02228857895	0.0215712891	0.0011905547	0.5010916615	0.0072602839	0.017608818645	0.00682041275	0.00168549096	0.0030356359	0.006753829605
v	0.16627023919	0.0290628556167	0.0150211477667	0.0545908706333	0.5216315905	0.0927925479	0.025861955645	0.0491927490833	0.01877663806	0.00401288396667	0.022786515605
ò	0.0929137463967	0.146771225206	0.0826596532556	0.206495193544	0.2004371662	0.123328576633	0.0286120142037	0.0630398031878	0.024367949329	0.00323970907322	0.028134966535
e	0.0440877187989	0.170886468402	0.111232301085	0.209113213515	0.358266141433	0.0496385328777	0.0152162470566	0.0214833842893	0.00874186031867	0.00187583284207	0.009458268855
n	0.0222946880996	0.0728629954673	0.062466133695	0.096277953505	0.436411487144	0.0308096022926	0.123396437686	0.0086324659631	0.00573204123956	0.0107294836807	0.130386680962
ì	0.0152354535332	0.190289081156	0.114113464565	0.131826204502	0.174297270381	0.0283511490975	0.153840502155	0.0043196579877	0.00412307288185	0.0129149467762	0.170689196339
m	0.124649776844	0.277357120385	0.153050870188	0.129661449167	0.096093298127	0.0383212906992	0.0542802868117	0.0194335548626	0.00328736852928	0.0435193681414	0.060345659131
e	0.170590713615	0.220965690128	0.237963035396	0.114520134056	0.0895214493757	0.0399413662331	0.0214257251706	0.0243066301542	0.00341049577643	0.0537438598271	0.023610976357
g	0.107892330538	0.163818140709	0.239515213465	0.105935486685	0.0725976397919	0.027779766411	0.0149454754569	0.0397762959181	0.00612216819214	0.152322487056	0.0692950577657
r	0.078295716846	0.0850198582363	0.0895914638217	0.115224190895	0.0495946829306	0.0933629978037	0.0553168124856	0.0611752659727	0.016824942064	0.186326496852	0.169267609255
a	0.036532034282	0.110713896745	0.126192215607	0.234311296965	0.0330084226435	0.137423252601	0.0627328888285	0.0370807443376	0.0166894211547	0.063473147334	0.141842702818
m	0.0500838814273	0.131268406915	0.144828125869	0.200588030155	0.0294791982145	0.080066811867	0.0229609414428	0.0570646247925	0.0094442451849	0.190751286328	0.0834644726727
m	0.0648154851424	0.0836037479717	0.060257401123	0.107130487885	0.0173073285715	0.084029288289	0.0170001776476	0.136470771598	0.0493629180616	0.237053326776	0.142969112891
è	0.0370544518141	0.0561812936572	0.0367413788743	0.280271642628	0.0082108928905	0.137757292763	0.0146242324825	0.154058747199	0.0647970383539	0.083082603602	0.127220469447
n	0.087427726038	0.0596347278857	0.0359497806248	0.308850454209	0.0120494238302	0.115576490921	0.0134748217608	0.1471665324	0.0472588517846	0.0741992912107	0.0984119116323
a	0.106843317346	0.0712916426286	0.0664396845416	0.169968141403	0.0479189879434	0.15341538364	0.0686916715869	0.1119429188	0.0400951519282	0.0724372490036	0.0909558297774
m	0.0832785244487	0.0656695022095	0.0805984225139	0.119099338134	0.0666700293145	0.162005964547	0.0796711590956	0.1134995976	0.0206802376427	0.166919364935	0.0419078334925
a	0.0755115401496	0.0539428354032	0.0737617305046	0.0948893037113	0.0911403264382	0.142376334849	0.107027171599	0.1170412972	0.0171160788809	0.200424823978	0.0267685304975
i	0.0295945675499	0.0394339241344	0.0867449835015	0.16302334457	0.136112185479	0.217039391616	0.1384449572	0.0659426757333	0.026122275627	0.0818764869927	0.0156651481658
a	0.01216476535	0.0347773403781	0.0951378308338	0.16878207619	0.15765338516	0.251061143872	0.122004989067	0.0616245299111	0.0358168195423	0.0486231579976	0.0123539013886
n	0.0111239357833	0.028375617126	0.0734656402779	0.0935793773967	0.115870349387	0.174232377391	0.108215843689	0.0414828857704	0.0350786201808	0.0911630116659	0.227412319463
g	0.0206502499278	0.0197424773753	0.030533571426	0.0405025207989	0.0417493213957	0.076783470897	0.0537656148963	0.104738071723	0.108488344727	0.102891659222	0.400154706488
r	0.0192207817093	0.0136473701251	0.0120322575187	0.0211174880663	0.0143389507186	0.0443890718657	0.0208521655654	0.147904097241	0.177850938242	0.0575814794073	0.471065415496
à	0.0079046285531	0.00654130857503	0.00557671904957	0.0268041994888	0.00549823415953	0.0310753408552	0.0242417727885	0.124139905747	0.329024482747	0.0389159738024	0.400277438499
m	0.0344425437677	0.0392455400583	0.0522313621832	0.0366267991629	0.00380888775318	0.0299571262851	0.0269838164628	0.111249345249	0.331928256582	0.142151887601	0.191374432833
m	0.0559247725892	0.0515597420194	0.0672977983277	0.0224465683876	0.00362339335106	0.024086484095	0.0145854536876	0.295426355083	0.164244714527	0.178825618867	0.121979097611
a	0.0324192655297	0.0235695680065	0.0301251753759	0.0450280421292	0.00388190945035	0.055831018365	0.0813450672292	0.406005901694	0.147624441509	0.071010769289	0.103158862537
t	0.0192892071766	0.0404458263355	0.0301771844586	0.0608500513764	0.00294872162345	0.0599304772883	0.0997387893056	0.219816813898	0.0978895526697	0.206151179763	0.162762234179
a	0.0146434616255	0.0444804609118	0.0307475251529	0.0343361361255	0.00207015054782	0.0335740002628	0.268712386664	0.0978185436327	0.0550689653899	0.250029465921	0.168518944726
d	0.0203112577752	0.0228359091039	0.0230507453843	0.0167385491418	0.00439538971594	0.0233235725876	0.325487057455	0.0536544242109	0.0419635224633	0.32759339464	0.140646191575
e	0.0225969944917	0.013919390368	0.0162768727948	0.00996861481393	0.00820523923865	0.0143102590292	0.394255601052	0.0349033814036	0.0245227904878	0.351793847547	0.109246997192
r	0.0123957940639	0.00743769322267	0.0106475854316	0.00726447070464	0.00720562041288	0.0101865032431	0.416850226031	0.0183379547012	0.0172616813293	0.329174031849	0.163238472397
f	0.0144996920213	0.00606127550756	0.00643134374387	0.00486664706821	0.00305782161429	0.00744219498103	0.140254283757	0.0412677598004	0.0651905802764	0.348380790616	0.362547657466
ù	0.0114393647471	0.00395278513585	0.00341030224796	0.00706305042274	0.0014320205481	0.00816203356034	0.0582233969857	0.0662496889335	0.227982773425	0.199336330205	0.412748265822
m	0.0380240923224	0.0239274230119	0.0321120009827	0.0103258158076	0.00172957854937	0.00736002175345	0.0339387086619	0.0595428429778	0.236031991142	0.268787150068	0.288220388607
m	0.0782785257741	0.0316477666706	0.0420267332609	0.00829950450253	0.00398297158312	0.00723496341782	0.0297870462206	0.252762361993	0.125097327047	0.261573901356	0.159308916536
u	0.0578303486114	0.0131679262235	0.016881557687	0.0142351240675	0.00390984692771	0.00898586063927	0.0319873474069	0.327778927331	0.129087422349	0.147749843119	0.248385775845
</S>	0.0292682168357	0.00851815561175	0.0115534993435	0.0236952195337	0.00235129521385	0.0110884573196	0.0277282217034	0.207308573665	0.142823511174	0.129843038559	0.405821762922
