 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.3744558938	0.09593752935	0.03650841235	0.386392178	0.02287259191	0.021608397715	0.0072400320455	0.0463040734075	0.00155503025	0.0071258858
p	0.185994907133	0.17090128645	0.04459578745	0.384118080667	0.0136737005767	0.066746156715	0.0186301445455	0.103458066741	0.00551663115	0.0063652628
è	0.134924921711	0.41136488215	0.0663558524833	0.136230820756	0.0107094637256	0.0824216216717	0.0224594626418	0.12256084562	0.00675648039333	0.00621562303333
n	0.0701100949037	0.511965207383	0.130493157494	0.098304529452	0.0217917667752	0.0544552233239	0.0124270083406	0.0484820952467	0.0484762934744	0.00349459221111
s	0.0411179369679	0.554191249128	0.131549644165	0.0858343720173	0.0261677079917	0.0600015344413	0.0101624009469	0.0237302795436	0.0623188227481	0.00492603937037
e	0.0858195959893	0.548885139709	0.204954416388	0.0708769515391	0.0115128230639	0.0402736961471	0.00461939204897	0.00793158522087	0.0209176929827	0.00420870818346
t	0.105818713996	0.53880753657	0.218477395796	0.0651318067797	0.0062795724213	0.0291694267157	0.0134857129163	0.00656764281862	0.0094966353709	0.00676557092115
s	0.0462911336653	0.713247058857	0.0992443855987	0.0231726055932	0.00311311944043	0.0675508589052	0.0241108333054	0.00614151278621	0.0056564749903	0.0114720346404
e	0.0385680648884	0.558580512952	0.221086128533	0.0320326109311	0.00976254838014	0.109212292968	0.0171804341018	0.0023112619954	0.0032942447301	0.00797188351347
k	0.0594897916295	0.265582534317	0.250668118511	0.0373545406437	0.01190164316	0.077579580456	0.00781092683393	0.266312486718	0.01990245201	0.00339790350449
a	0.0672224838765	0.117051306439	0.137324098504	0.0408197618812	0.107505518753	0.130622459619	0.0145200604113	0.356511924906	0.0264446135033	0.0019777863015
o	0.0454939524588	0.0662111371463	0.122640086168	0.0522220996271	0.149737439584	0.219718129873	0.0326996928038	0.152759910969	0.155288400668	0.00322916876717
l	0.0272593553196	0.0486019523821	0.072288950056	0.031553286709	0.0615054476613	0.150330113958	0.0328934199346	0.34876056699	0.219460048889	0.00734687082239
à	0.0268151291065	0.0428933521274	0.059442791352	0.0223659307363	0.0734483870204	0.172395551986	0.104301376312	0.391431367997	0.0974906961297	0.00941542760746
d	0.0225839693688	0.0294017171758	0.0543384851173	0.0204437704788	0.0860567853401	0.179353221329	0.128673824437	0.402455031666	0.0702397098766	0.00645348130249
r	0.0532116921229	0.0239436255253	0.0263163790391	0.0096782530596	0.03864937878	0.100899999443	0.0797916071457	0.601660847222	0.0629158815255	0.0029323456675
o	0.0590023277076	0.0242054288418	0.0210389156797	0.0062394871532	0.0344256569267	0.216106211481	0.195300989049	0.415004571407	0.0259535947418	0.00272283635583
m	0.0470445129025	0.0158514262806	0.0172561525599	0.00703609585107	0.0327214471422	0.218252181227	0.204825259016	0.414979882802	0.0396474309139	0.00238558801194
b	0.0495032909675	0.0149277574269	0.01428302952	0.00601214825036	0.0151790907141	0.168407864476	0.262032619005	0.425752459601	0.042896438738	0.00100526678731
ì	0.0264087521892	0.011767142809	0.0115123391733	0.00361703405012	0.012164414738	0.188097433159	0.543680516335	0.1715930752	0.0278625436793	0.00329672515244
k	0.0607703159297	0.00756968393633	0.00966591105777	0.00310042101671	0.007419314266	0.100549624786	0.447858785445	0.314188101733	0.0446760668931	0.00420177891748
e	0.0742906697766	0.00852243664544	0.00829377788592	0.00236579035224	0.00485802897533	0.100233843662	0.389298921815	0.358539268911	0.039350598731	0.0142466731725
à	0.0272655230686	0.00602972523848	0.00448230757197	0.000940253466413	0.00381448508178	0.0994794710773	0.368323747738	0.12644142707	0.310546969344	0.0526760510575
t	0.0104161875326	0.00461097010283	0.00301946393399	0.000639821991138	0.00843038825059	0.0349921068824	0.134903624046	0.262927321457	0.484840863115	0.0552192153525
t	0.0341671070109	0.00657125183428	0.00415945351133	0.000862963830379	0.0115457229835	0.0210251512941	0.103693555682	0.545783130486	0.250667579038	0.0215240817842
i	0.0424082211036	0.00787079607809	0.00448297823711	0.00082444214346	0.00818737156117	0.0363175827647	0.186557585227	0.525991500162	0.108803277679	0.0785562589281
f	0.123717712468	0.0276005376927	0.0162589349457	0.00187281591449	0.00566536920706	0.0356307964882	0.175593241076	0.393988123387	0.11990849256	0.099763995476
i	0.150132132089	0.0321593416976	0.0191766259819	0.0021560387715	0.00686291008902	0.0238160763961	0.138828839692	0.434073287796	0.110994146187	0.0818006176587
n	0.0732268686297	0.0174263480325	0.00920540879397	0.00134602872383	0.00724667439634	0.018936452632	0.120139478431	0.484429715932	0.168741997396	0.0993010325529
è	0.0466690589486	0.0114213226508	0.00549353065799	0.00095189315661	0.00299183406545	0.00787755557733	0.048119354677	0.323884605311	0.421078565799	0.131512287518
s	0.0275720980549	0.00961496085693	0.005452212146	0.00058253300087	0.00546546425515	0.00531461419244	0.0492898682257	0.16319238177	0.6040716086	0.129444270839
t	0.0369255960183	0.00994274061898	0.00622799651533	0.00091799600029	0.0107702147517	0.00620972069748	0.0798217360752	0.35645006059	0.4354906502	0.057243309613
r	0.0380431130061	0.00531453543966	0.00342784733844	0.000999345186763	0.0108178800506	0.00558359639916	0.0934272686917	0.54389887353	0.276204724067	0.0222828352043
a	0.0233023959687	0.00384425521322	0.00199600564615	0.000574719660588	0.0063042233002	0.00474929423305	0.0741837195639	0.36953917451	0.251826594689	0.263679599401
</S>	0.0126201004343	0.00358052535661	0.00149684857308	0.000320105397794	0.0035696353751	0.00507285576652	0.055516629782	0.217986982255	0.187737057344	0.5120992247
