 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.666443405	0.13063002	0.093659511	0.003426569	0.044111524	0.0547575826	0.0069712882
i	0.371245538333	0.253094403333	0.219480677	0.0408591131667	0.0535655066667	0.0547717612433	0.00698297156667
ù	0.168113159444	0.525368914444	0.202974106767	0.0516889082622	0.0296788943556	0.0185805820544	0.00359543935556
m	0.165618703148	0.496584613815	0.095371526689	0.0349572216274	0.0635174582519	0.139789613948	0.00416083945185
è	0.184311941049	0.466584570272	0.0613093952297	0.0294713256325	0.0740321697106	0.180173494265	0.00411704211395
s	0.11473477035	0.451950945424	0.108172288077	0.105132850301	0.0602675418635	0.153089997704	0.00665153133465
a	0.0670002467833	0.223971323808	0.334067839359	0.167119193434	0.0562517038545	0.144070867057	0.00751879861155
è	0.0459210888478	0.140633583936	0.327013009553	0.095301642478	0.337265319518	0.050879614175	0.00298572233718
n	0.0155189043359	0.0827130406453	0.121711743618	0.056438863826	0.511893679839	0.198427165392	0.0132965487457
a	0.0182063472453	0.0794026002151	0.186036688539	0.198752059609	0.256438731613	0.244830350367	0.0163332269952
v	0.0359088494151	0.0517244940717	0.198963269313	0.225166773036	0.126727048871	0.345488515359	0.0160211130784
à	0.0334868231384	0.0300688540239	0.073551309571	0.0858434388453	0.377414522957	0.382341093786	0.0172939850261
l	0.252935845046	0.0242114418413	0.0362704531903	0.0474410246151	0.436623090986	0.189036129929	0.0134820150087
i	0.353190327015	0.103400912447	0.0601612943968	0.155272701872	0.190581053662	0.124494617643	0.0128991288362
è	0.149392811167	0.126564620399	0.0616526495489	0.182607658824	0.389464191221	0.0775096422143	0.0128084727787
n	0.0581136495513	0.067580126383	0.0276270565996	0.0704501034747	0.450428712074	0.276875149405	0.0489251995929
a	0.14880663885	0.0762303787943	0.0504058508665	0.144170420158	0.208328282358	0.314873658135	0.0571847061976
t	0.23516025295	0.0783554775981	0.0530567906222	0.161142056486	0.112625134119	0.284975397712	0.0746848383992
a	0.236144710983	0.110874180533	0.0376813828741	0.122717841929	0.114803674706	0.282557903571	0.0952202961331
p	0.183941860328	0.099871276511	0.0315884165247	0.10906355031	0.108644270735	0.388302545524	0.0785880653777
p	0.118764160109	0.0759704065037	0.0163209925749	0.03872920267	0.070251330745	0.567862721841	0.112101165126
è	0.0859957721363	0.0687603961679	0.0103316272416	0.0158146929233	0.0851307062483	0.583893260614	0.150073528375
t	0.145452519479	0.0313448512226	0.00600792973053	0.00753045337443	0.0690903840828	0.626584120205	0.113989725458
o	0.173189235493	0.118682610241	0.00839764801018	0.0126090657248	0.0682000706943	0.478507010068	0.140414367819
</S>	0.0997648712465	0.214254970121	0.0103048890051	0.0198490848624	0.0899664483471	0.353469110034	0.212390668909
