 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.47112392	0.1875802275	0.01770203801	0.0106090896	0.01564633505	0.00379904901481	0.01715105015	0.1640832105	0.112305091
ù	0.30826508	0.365055569167	0.00637352557667	0.0137885255333	0.01558623155	0.00126923300381	0.0160180103933	0.162702840927	0.11094103068
o	0.258867163333	0.348113206389	0.00263523666889	0.139309942511	0.0174430373833	0.000445131524937	0.131067222474	0.0639076704023	0.0382114704067
o	0.104051092111	0.207195645463	0.0011223614863	0.40832068417	0.0419679724611	0.000265029776312	0.189459325491	0.0326782956341	0.0149396776356
f	0.155113115037	0.139373420154	0.0199611948488	0.39545778939	0.071744522487	0.00977549732544	0.118268366497	0.0525586380447	0.0377475135452
r	0.180135937012	0.085910087718	0.0345531282829	0.334080054463	0.155975194162	0.0155595357751	0.082473795499	0.0575582591382	0.0537540168484
a	0.0866882753373	0.319717965239	0.0524552404276	0.298240167488	0.152326350587	0.0078993987357	0.0357567539463	0.0193110811561	0.0276047577161
b	0.0406383379124	0.39817825408	0.0513481444092	0.117588558496	0.130374126062	0.00264107629623	0.0217738090954	0.220954818705	0.0165029013387
b	0.0630751344375	0.18259983536	0.0309494947364	0.173062939499	0.215642168687	0.00128598643908	0.0321020620318	0.288311149435	0.0129712871462
i	0.123434084813	0.19000266012	0.0367882382455	0.2860778665	0.230674369562	0.000854319304693	0.0308987260106	0.0963733690783	0.00489639764873
k	0.141614098271	0.19059856004	0.0386025570818	0.231255157167	0.246084413187	0.0013249893599	0.102399197337	0.0398015800928	0.00831944778291
è	0.105289582757	0.189681663347	0.197478452361	0.133565678722	0.214587922729	0.00152652276997	0.127527514112	0.0209092706509	0.00943338984097
s	0.075587850919	0.195768771116	0.264785917454	0.115019730907	0.212681012576	0.00645626303999	0.078091429704	0.0374371365036	0.0141718951937
s	0.054750212373	0.108471426372	0.115171121751	0.192464036969	0.393503547525	0.00808234564333	0.0688329112347	0.0429384226279	0.0157859750979
a	0.0200440928577	0.102348514791	0.145214766517	0.260778225656	0.408670202508	0.00321679287778	0.0393526134116	0.0146974786026	0.0056773401993
n	0.00821737601923	0.130068633264	0.155891965506	0.183873106885	0.272993264169	0.00154310732613	0.0260161794705	0.206131116801	0.0152652721998
o	0.00459523973974	0.093338656088	0.253688555169	0.129714517295	0.205065164723	0.00496856844224	0.0206426041568	0.269665721777	0.0183209621466
m	0.0196492575799	0.0510822320293	0.29015177539	0.112480354098	0.141430181574	0.00662276201408	0.0685232590523	0.292174776769	0.0178854307955
a	0.0258075931933	0.0276337810098	0.396560938797	0.051619576366	0.0861842271913	0.0110741278714	0.0835162188174	0.29975912727	0.0178444647985
s	0.0118256756978	0.0195611193366	0.431254750599	0.029218134122	0.0500476337304	0.0121054681105	0.0470565227391	0.33354199077	0.0653887327995
t	0.00902433119927	0.0185866177789	0.149111195433	0.0363610900407	0.0672700259101	0.00887635785683	0.22165920158	0.360417075257	0.128694104266
ò	0.0126811463998	0.0270473762596	0.153624862711	0.0712874800136	0.122419148637	0.0178031916189	0.351817547193	0.146180375086	0.0971388580887
r	0.0946125477999	0.0322189994199	0.190885329237	0.0622194883379	0.112719169546	0.0449193105396	0.236097624398	0.174052416695	0.0522750906962
i	0.117656244133	0.03245356614	0.260913984746	0.0585429811126	0.104025503182	0.10238226018	0.115623955133	0.174434302398	0.0339671772321
k	0.0475692395777	0.0249852377133	0.254398301582	0.0550450765375	0.0924848220607	0.0930932395933	0.061690762711	0.346534224299	0.0241990774107
a	0.0254275546259	0.0122025892378	0.249717613861	0.0238293833458	0.0471955160202	0.178220472731	0.0401816175703	0.403719156766	0.0195060750369
ì	0.0105108701336	0.00640123202927	0.24109384933	0.0176807941153	0.0315564143401	0.210168765577	0.297813176523	0.168562997589	0.0162118899123
a	0.0040528397362	0.00820372529309	0.11129448782	0.0282849517051	0.0201302241134	0.0902107265257	0.421746522174	0.294190409196	0.0218861183041
n	0.0044145896454	0.0152954460977	0.0730915706067	0.027383386935	0.0141760995378	0.0466229622419	0.188146538391	0.477076849732	0.153792536101
e	0.00543408191513	0.0141990008326	0.192746598202	0.0127203360117	0.0098376660126	0.162480090814	0.0760831494637	0.335308041311	0.1911909816
e	0.00326510077171	0.0082768901442	0.233034512401	0.0086587692039	0.00921808143753	0.201290679538	0.0687828104879	0.372866458504	0.0946066567667
f	0.0054278012239	0.00614205411473	0.089556751467	0.00483490393463	0.00664114957918	0.0679556308127	0.063675510496	0.626968672835	0.128797545589
r	0.0337113360746	0.00949195203824	0.047451771489	0.00621176731154	0.00844318852639	0.0289560526376	0.0544121121653	0.568106647612	0.243215221863
a	0.0404042352249	0.0106736296794	0.0821392038297	0.00763914410385	0.0123000281755	0.119947861546	0.0583533480551	0.371548219204	0.296994393954
b	0.0160263856083	0.0158902132265	0.0843187028766	0.00527660480128	0.0270283823918	0.144196572645	0.0377007723517	0.470987686401	0.198574731985
b	0.0577632058694	0.0241417947422	0.0595790742255	0.0381054693671	0.0835209214639	0.103334853012	0.0938384997839	0.447812572134	0.091903633995
i	0.0732745684231	0.0224416519141	0.0605481697418	0.0534319081224	0.100063910488	0.122117589671	0.181038903261	0.277045984045	0.110037330665
k	0.027066880771	0.015532616138	0.0314059587973	0.0234836468475	0.0641359988293	0.0731138030211	0.135332803487	0.520341124682	0.109587140222
a	0.0119134912537	0.0122948822127	0.122784858482	0.0112758187558	0.0458292066098	0.152331982138	0.0582804115623	0.502957232894	0.0823320667407
t	0.00686627485123	0.0105988439042	0.154021914161	0.0071853757686	0.0260990823366	0.178735987683	0.0317257758674	0.501595888965	0.0831708199136
ò	0.00335152475041	0.00716781056807	0.070036513387	0.00464493943953	0.0140986522455	0.122024572865	0.0363460459691	0.648359342988	0.0939705443045
r	0.103714449783	0.0110829236227	0.087342695129	0.00455076537984	0.0133650920818	0.112094358955	0.0523584959897	0.518249294329	0.0972418647682
i	0.136501823961	0.0194192618742	0.126837268376	0.00560813169328	0.0160867033606	0.0701468176517	0.0467597179966	0.390109511443	0.188530734923
</S>	0.0687634730305	0.0228665674371	0.140806549188	0.00767743534664	0.0188669581803	0.0707857488259	0.0451796019983	0.316451625721	0.308602032461
