 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.292158672715	0.0121356623	0.0930769885	0.3810541	0.11063525893	0.056191975	0.0409100657	0.0138372607
n	0.0995685483817	0.3268014521	0.0992394285	0.353880596667	0.03940912513	0.0336438041667	0.0404528928833	0.00700411336667
è	0.0365545881939	0.735687134033	0.0625082485	0.119268819222	0.0156497947533	0.0123764873956	0.0135316017658	0.00442332380456
r	0.018758266798	0.558820426578	0.2827491795	0.101550516741	0.0081491387611	0.00941141097187	0.0106499444099	0.00991115228385
k	0.267077316599	0.203875228426	0.3850731665	0.099564480247	0.0129572642537	0.00955182512396	0.00974048026663	0.0121602761613
e	0.462950235533	0.208467647142	0.260397092167	0.0405640558823	0.0151264040846	0.00465344054132	0.00331706950054	0.00452409650043
s	0.285260146178	0.198832731714	0.203286910722	0.102393493094	0.0142869606949	0.0601344125471	0.103335837782	0.0324695182135
e	0.175542146393	0.120268179905	0.296887663574	0.130275717698	0.0194221512316	0.0788574397157	0.136684862761	0.0420618274712
s	0.128937420131	0.136434646635	0.306919749525	0.062077594566	0.0177355084105	0.0474395367719	0.0816215177537	0.218833990557
e	0.0727750047103	0.106868658878	0.358412131508	0.054458065522	0.0276808798035	0.037839503924	0.0633266065112	0.278639092786
s	0.0518271521701	0.062441264626	0.364813067403	0.0450227764073	0.0289634701345	0.0223532836413	0.0698695827637	0.354709413529
e	0.0391943913234	0.040536898542	0.342399336034	0.0418047760358	0.0628577545782	0.0195306602138	0.0720829064679	0.381593340176
t	0.0348636006078	0.0215571297473	0.334326043051	0.0389854375919	0.0738481894961	0.0115289669379	0.0517772997026	0.433113369059
t	0.0188602193693	0.0151116388158	0.112043107557	0.0132371081573	0.025156403402	0.00722879374597	0.0483270862342	0.76003562302
à	0.0246557087898	0.0906710869386	0.113565364686	0.0080115690991	0.159674266734	0.0152672238153	0.0197603850781	0.568394366907
s	0.0731014695966	0.11269045298	0.200377328229	0.0146732776997	0.234078720578	0.0472172189384	0.0139926583594	0.303868868202
t	0.127507029866	0.0483130509933	0.15888466041	0.0185835962332	0.115088453526	0.133048559646	0.0390935774531	0.359481046067
e	0.108410819955	0.171475669664	0.10533421447	0.0191809994111	0.136750399509	0.144923024549	0.0404879681977	0.273436865356
a	0.053014907185	0.206215746888	0.09340538349	0.0343282084704	0.145334133836	0.140140469516	0.127966811779	0.199594305119
n	0.018309798915	0.0703516495627	0.0424034908567	0.0316204829268	0.056823680822	0.124103065805	0.169408653926	0.486979158373
k	0.0287936589583	0.0300563127876	0.0151374490789	0.0108065294289	0.0199539928173	0.0470374649017	0.0787207243087	0.769493876124
ò	0.0410472243194	0.170487706929	0.022751306793	0.0131109581596	0.0638959312724	0.0577860286339	0.0602088224362	0.570712030708
r	0.0923033194398	0.212171479643	0.063511042931	0.0178528413865	0.101298030424	0.103252486211	0.118256788812	0.291354032236
a	0.121037009813	0.151662620548	0.093705948977	0.0120165830288	0.193064443475	0.0989544594037	0.113591616414	0.215967360745
m	0.0615188706377	0.131089375212	0.0649038886257	0.0099326549096	0.200304565425	0.0834352104679	0.313929962281	0.134885506915
a	0.0320723819126	0.1025959401	0.0365199828419	0.0132009383032	0.117767159408	0.101723713489	0.383801593427	0.212318292305
r	0.0218483801209	0.0931133807527	0.026839492684	0.0103348634911	0.0899501568827	0.0755135300963	0.345799527142	0.336600660768
è	0.012819371857	0.0950113976369	0.0237835216313	0.0108503955537	0.0611863993742	0.0925018122988	0.407063039047	0.296784080256
o	0.0104659857857	0.095649351499	0.0256641788771	0.0116838871846	0.0517571935014	0.102427619433	0.440708643016	0.261643180085
</S>	0.00647545064285	0.0478568641795	0.0172286369386	0.0070398840923	0.0262516673157	0.0590563227165	0.562046871508	0.274044355043
