 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.304638105	0.1858392301	0.0155848345	0.00732136185	0.005202761	0.014217288	0.43193747864	0.03525893425
v	0.137081861667	0.0836040784333	0.0237746511667	0.02429385585	0.1385671839	0.122859736	0.43302147548	0.0367971470833
ò	0.089450248889	0.305162777811	0.0759655517222	0.0341319062833	0.182367581667	0.151712574317	0.145883261173	0.0153260668278
s	0.0499160562963	0.37974028927	0.102038757241	0.0879706197611	0.0851083742557	0.066947485089	0.212915670471	0.0153627457426
t	0.0615295437654	0.17453565809	0.127996882414	0.21535209992	0.107716334752	0.0469960730297	0.23517823201	0.0306951889142
i	0.100383371255	0.192897564363	0.205634724138	0.28080711664	0.0915191827173	0.0241820362999	0.0786948582933	0.0258811534214
z	0.0993665404183	0.182633847454	0.164006975046	0.190652427213	0.115369082039	0.11480244739	0.0532871885344	0.0798815159238
o	0.0700194248061	0.144394865151	0.113509405349	0.260728864071	0.123718377846	0.145024332877	0.0447803737215	0.0978243814659
ì	0.0344922253687	0.195667098384	0.25809486845	0.292681836357	0.0792151231153	0.0791120447057	0.0240096264505	0.03672718098
m	0.146654157556	0.155810772795	0.261661543817	0.111899082252	0.100119327705	0.0906341149019	0.108776799817	0.0244442003267
m	0.225693929185	0.0836588149317	0.102389060272	0.0463936905507	0.230912849235	0.164267111634	0.129025524806	0.0176590528422
u	0.120760690395	0.0569901083106	0.107848588091	0.263715971517	0.243459962412	0.155513353845	0.0442608513587	0.0074505106474
ì	0.0437321253783	0.0399069304369	0.136895509364	0.333578369172	0.183730033471	0.212565067915	0.0339632820096	0.0156286821825
m	0.0920259130394	0.033667607479	0.092434729788	0.118918010224	0.207609271157	0.253981642638	0.17175531067	0.0296074967275
e	0.109113757146	0.0393561081597	0.097041496596	0.220729555241	0.192486207052	0.112906929546	0.205363906223	0.0230020450092
p	0.0754376518487	0.0335415487199	0.084944808032	0.251537169747	0.174680555684	0.207766015182	0.154459898074	0.0176324027697
à	0.0632055761896	0.0189413199066	0.044878042844	0.095211796249	0.189172581895	0.380413448394	0.180832182691	0.0273450942566
n	0.0261154963032	0.0244675083022	0.0341682502813	0.0499954397497	0.233456750632	0.308149012798	0.28750260423	0.0361449497522
t	0.0366760621011	0.0281236707674	0.0158320216271	0.0252583299166	0.314972396877	0.275912147599	0.27613157641	0.0270938210841
a	0.0354863299537	0.0253717499225	0.0460478937424	0.0839052906389	0.411344138959	0.273376195866	0.103343764803	0.0211246528614
p	0.0596775145712	0.0263152956408	0.0581856102475	0.102980960446	0.30840973632	0.221843148622	0.179896232601	0.0426914889538
o	0.0679559409237	0.0245064445469	0.0619416390825	0.137693303715	0.241243752107	0.202462102874	0.2070784922	0.0571183279846
l	0.0405369630412	0.0236411411823	0.0638718590275	0.149803848305	0.197476618369	0.170628677625	0.204963132067	0.149077777662
e	0.0313183380471	0.0240865497274	0.0524778923425	0.155633413168	0.154143690456	0.190604442542	0.209497717356	0.182237969221
m	0.0406450763824	0.0252016905758	0.0461242279142	0.157113934223	0.157292746819	0.295688117514	0.174757465785	0.103176736407
i	0.0439200689608	0.0226806045253	0.0399541184381	0.117846177908	0.15303405894	0.354196725838	0.166035685928	0.102332538802
m	0.0348820551536	0.0194657025084	0.0372930189794	0.104465489603	0.159012589647	0.376633335279	0.173424772643	0.0948230422673
m	0.0621396670512	0.0260913105028	0.0203334411598	0.0434736231677	0.159772309882	0.456772278426	0.178875684214	0.0525417194224
è	0.0515824590847	0.0242611773343	0.0144402608866	0.0229093610559	0.149526655294	0.379288942809	0.224852641405	0.133138519141
n	0.0427973177626	0.0227888016114	0.0114522134622	0.013035319352	0.138960497098	0.270475987603	0.333050447135	0.16743941538
a	0.0401150274375	0.0277762852038	0.0351144811541	0.0344802284507	0.143818159033	0.250456385868	0.240411091712	0.227828330793
</S>	0.0204512239937	0.0223092396019	0.055198625577	0.0548665142253	0.113532749516	0.238829492934	0.143539739856	0.351272390396
