 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.0774867276	0.045091339325	0.45474555905	0.376452242222	0.0110761540398	0.0001755049065	0.0129881671691	0.0008657327475	0.002992665465	0.0019245435	0.013377389082	0.00282396771
n	0.0274296570667	0.328508546442	0.48016376635	0.125557415159	0.0055100695398	0.00393313124983	0.00886089450247	0.0005305019675	0.00116333227167	0.0027890385	0.00446627215761	0.01108732821
è	0.0118385482222	0.698865985481	0.21265663545	0.0419171234655	0.00365500435203	0.00525180259994	0.00748740020249	0.0004115337293	0.00044907513589	0.00218728039767	0.00148899746153	0.01379056932
r	0.0102825938074	0.540180089394	0.417827311817	0.0144716322977	0.00129646461278	0.00225348514998	0.00290839476916	0.000256397773233	0.00028910735063	0.00418680946356	0.000922270053893	0.00512544135667
t	0.0215415592691	0.387394507365	0.566700383939	0.00579875189923	0.00116170432759	0.00629815481666	0.00164593924305	0.000236299584411	0.000248965411877	0.00543582648785	0.000733757802531	0.00280416745222
i	0.0546067597564	0.398115022455	0.52181015798	0.00865954276641	0.00236551094253	0.00915588960555	0.00084198117435	0.000112220840904	9.82745214923e-05	0.00241527959928	0.00025632733141	0.00156303307074
n	0.0691730265855	0.317793474152	0.50347692266	0.0098527617888	0.00345341011418	0.00893324786852	0.0229842708315	0.0218214314431	0.0027564903297	0.0220721579698	0.000226478609803	0.0174563029436
è	0.144548968862	0.327498871384	0.32921718422	0.0445488981296	0.0166051279714	0.0221157926228	0.0311910774438	0.02906079484	0.00364764951357	0.0286192669866	0.000228666313268	0.0227176868279
s	0.184861586287	0.209895431728	0.402552338073	0.0620099367099	0.0213357480571	0.0241521297409	0.0238420646479	0.016516226639	0.00351269424152	0.0269762549922	0.0121759688944	0.0121696507893
s	0.124090338762	0.140032905176	0.486251026024	0.0278781829033	0.0134886287524	0.0983707987803	0.0228186858826	0.012682957313	0.00356335382717	0.0455805333307	0.0161419924121	0.0091006389631
u	0.089405045254	0.164780921725	0.352623632008	0.0284748593011	0.0806497169175	0.217199069593	0.0174699836275	0.00461090418433	0.00130026483139	0.0344638234969	0.00543850373803	0.00358327912103
m	0.0589194720847	0.106662188242	0.217178224003	0.0301200771004	0.0985038231725	0.169603514431	0.0139632269425	0.135566142041	0.0709639847528	0.0431400435523	0.0532630947327	0.00211619194034
u	0.0365600910282	0.0414367350807	0.141037411334	0.104209851367	0.135083175257	0.095104739377	0.0557125040475	0.17930154128	0.0942050921009	0.0461148798374	0.0693952374276	0.00183877254678
k	0.0359746920094	0.0186240731936	0.133503370445	0.128245362589	0.147196390276	0.0692049659923	0.0697762396158	0.118112827693	0.0577241978836	0.152398631932	0.0619253883259	0.00731388494893
u	0.0324722574698	0.0136483515645	0.0916284151483	0.0957443763297	0.160613008615	0.0883025648641	0.117510281472	0.0978348647643	0.0456092737045	0.187763297904	0.0598215788086	0.00905173288298
à	0.0165801992899	0.0663643141882	0.0404743397161	0.0853737877766	0.192346944538	0.277792804955	0.134679240324	0.0330619000881	0.0260627623115	0.0908951165613	0.0279459583029	0.00842266086099
i	0.0253208157633	0.0888005263961	0.0318636452387	0.0662783749255	0.132474618513	0.291366326652	0.0836734519413	0.0383594396627	0.0624731141038	0.0628888135204	0.106999482101	0.00950141362033
s	0.0265539205878	0.164645413799	0.0264200317462	0.0584035543085	0.0868297698377	0.143259360551	0.0749721766471	0.0412259298876	0.0657498983679	0.0641167825068	0.140787052034	0.10703612254
à	0.0201677588626	0.198829537933	0.0179766815821	0.104877824103	0.124913361613	0.123400783517	0.060954659549	0.0153081439625	0.0257073777893	0.0640393471689	0.097969988678	0.145854531513
m	0.0216372429542	0.086338343521	0.0161475805274	0.123163980701	0.136220240204	0.086180208839	0.0477123412497	0.0164095686542	0.0160687899298	0.0479097970563	0.340995182893	0.0612166918377
b	0.0423442426514	0.029157228217	0.0173285535091	0.057828574567	0.047739277068	0.0299880558797	0.0314393434832	0.0653433128847	0.0553943559766	0.186167707352	0.408816488964	0.0284528252792
a	0.0449199362171	0.0142612159057	0.0129317047364	0.0366059108557	0.048675726356	0.0501971992266	0.256805922828	0.0814525009616	0.0654895136589	0.212700125451	0.160996798888	0.0149633904264
v	0.0190056372724	0.0100413123686	0.00910029881213	0.0162271566186	0.0470082255853	0.0567218174422	0.318540345009	0.229221070321	0.0904316162196	0.12178420815	0.0740750195293	0.00784321257547
ò	0.0092026904908	0.0215561758562	0.00724398642404	0.00719089903953	0.0509949853284	0.196365618181	0.179971442403	0.268298392107	0.0975238723065	0.09451423405	0.0567035398431	0.0104340992918
r	0.0207993973636	0.0246032279654	0.00684332862801	0.0186323065132	0.0527272670761	0.24246962666	0.154906152801	0.189506786036	0.0640140843355	0.06560228935	0.146801817948	0.0130936950973
a	0.0272554211212	0.0141291363351	0.00734815820934	0.0301272615044	0.056573740992	0.101269914153	0.284520366267	0.175605642012	0.0551832034452	0.0559917171167	0.175456642649	0.0165388176991
s	0.0126528543071	0.0110108267784	0.00382682593645	0.0199775429681	0.0582675825307	0.055005954051	0.310881343256	0.078129197004	0.0253814568151	0.0440213073722	0.34214746755	0.0386976538997
o	0.0057943928357	0.00501084465947	0.00244741967882	0.043039089456	0.0399818297102	0.025237331017	0.270399518919	0.044231852668	0.0236280492717	0.0414211901241	0.457765702517	0.0410427539666
t	0.00302966436523	0.00254126632416	0.00153427123961	0.0501542177053	0.0330409367667	0.014291463834	0.252397946486	0.0268770913227	0.0201820207239	0.023272419908	0.548213180839	0.0244655423222
s	0.00155315834174	0.00131586747905	0.000894944426537	0.0257506861218	0.0137306231189	0.00773088143967	0.105727259009	0.0417848235409	0.041782311208	0.0472580631693	0.679505826946	0.0329656277741
o	0.00114410223058	0.00547516349302	0.000709666275512	0.0187157882073	0.014651459373	0.0175963781466	0.102752756336	0.0524298295136	0.054023706736	0.0678006210564	0.590619008982	0.074081581258
m	0.00270247526019	0.00652935027434	0.00438291972517	0.00938508910243	0.0124604452977	0.0181570601255	0.0818724816787	0.0670683781712	0.0383217035787	0.0667097650188	0.620660169661	0.0717501937527
ì	0.0033121014534	0.00650182086811	0.00557523833172	0.00537169546748	0.00816994627257	0.0265353394518	0.0438786144596	0.0666941278571	0.0293648793929	0.0575525676729	0.62689232322	0.120151324584
n	0.0160642971845	0.00644493606937	0.00282728373391	0.0106339597225	0.00671140067086	0.0292506719839	0.0364155171532	0.0603143777524	0.029182501331	0.0314053555576	0.635794341073	0.134955346628
a	0.0213937920615	0.0147628461365	0.00221066927797	0.0131034867742	0.0191648888036	0.034393064828	0.111284957051	0.0677171792508	0.0310972494437	0.0384815601859	0.500058790358	0.146331537309
f	0.0086781087405	0.0174699936148	0.00131271642599	0.0057781769414	0.0232008219032	0.0359935102507	0.129827075764	0.0380781007503	0.0159511012479	0.0368548103953	0.535968523453	0.150887089436
è	0.00318583950683	0.00803814934093	0.00066821292933	0.0022496640638	0.00836186456973	0.0156593247249	0.0452103391013	0.0193114634168	0.0107691691826	0.0205649137984	0.750941224484	0.115039860145
r	0.0129007613756	0.00497112511364	0.00264357543044	0.0130645322879	0.00370141482324	0.00905283165497	0.0328021618004	0.0260230066389	0.0174055343942	0.0205083912661	0.752836541495	0.104090162048
i	0.0188962021252	0.0100221744712	0.00383319691015	0.0177720549293	0.0163474299411	0.014861721965	0.0939650089335	0.0380050755463	0.0190207287981	0.0411647917554	0.551879880498	0.174231786016
</S>	0.0137709970626	0.0174366382356	0.00274048085507	0.0106394812147	0.0303882699706	0.0249263869825	0.147437119467	0.0359645227732	0.013940045399	0.0601844778777	0.350848990249	0.291722633008
