 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.069447047	0.517355835	0.065680342387	0.158726414324	0.0924992939355	0.036420137	0.04016535795	0.00699584625	0.012709736
k	0.0743870236667	0.485856317333	0.042718914387	0.058096640991	0.0379187166022	0.0247793803333	0.14016991795	0.0152473494167	0.120825765
à	0.0828250778889	0.471061531444	0.039820996129	0.0269858763303	0.0198954622007	0.0146569835144	0.173013884065	0.0148744303802	0.156865752667
j	0.111643259296	0.523899943815	0.0476335313763	0.0232697904434	0.0117390217336	0.0114042239081	0.127599639437	0.0816320817014	0.061178481889
o	0.147419873099	0.500683904605	0.0474003144588	0.0253225091478	0.0192291642445	0.012497570636	0.113459930079	0.103948557184	0.0300381441297
t	0.0993608316997	0.432336674868	0.0183745713529	0.0150592069159	0.0184983661815	0.00775340354533	0.054983460293	0.0734216923447	0.280211744877
r	0.151696011233	0.151374662289	0.142887192984	0.013188000172	0.0160714491605	0.0159407765151	0.053601198431	0.0635100910149	0.391730618292
a	0.314662060411	0.165652028096	0.186284513095	0.023157415724	0.0374252470535	0.021608925505	0.0529349178103	0.0229177283383	0.175357164764
ù	0.258723838137	0.287363556032	0.0647433717417	0.162324230241	0.0409657740178	0.064446709835	0.0364481002701	0.0100972723461	0.0748871534213
d	0.107166884046	0.225929029011	0.0295912558572	0.20555731808	0.0203941995726	0.0769308530783	0.09289501109	0.201760839249	0.0397746643071
i	0.071454224682	0.256705273337	0.0459136419524	0.129790814027	0.0506007547575	0.0321820334928	0.119173249363	0.265341045416	0.0288389791024
a	0.0448873327607	0.354224097779	0.0469194273175	0.271686204676	0.0600735569192	0.0187191921643	0.0629624587877	0.125797127472	0.0147306023675
a	0.0165854530202	0.311345252593	0.0270046524392	0.419404341559	0.0300953686397	0.0130542777214	0.0792184095959	0.091263841824	0.0120284254558
s	0.0063314932134	0.202994164198	0.0192559459464	0.296070670853	0.0289263345466	0.00795287734047	0.177253596532	0.0701388532747	0.191076058152
ò	0.0030564319778	0.101769251399	0.0178968621155	0.203260363951	0.164292418849	0.0361250918802	0.171970472177	0.0507303552916	0.250898755884
z	0.00857713225927	0.0702436877997	0.0180862857052	0.178684303317	0.211658315283	0.0473824817601	0.177370644059	0.155801555964	0.132195625128
i	0.0105354754198	0.0523105049332	0.0688124019017	0.176503709772	0.201098344094	0.0197297428867	0.190127063686	0.190942952621	0.0899398299093
g	0.0214199064733	0.0476394344777	0.0832958509339	0.168124254924	0.188253992698	0.0130022924622	0.191512523562	0.22519078484	0.0615609601698
r	0.0333058968244	0.0203739803446	0.028804514478	0.0579626737413	0.0672103523993	0.0142455884874	0.322476231187	0.26440791828	0.191212848723
à	0.0204231234081	0.00885315006687	0.017090793026	0.0844203050138	0.0956050976331	0.117298226829	0.325371460396	0.120232272093	0.210705585908
t	0.0173086152694	0.00594970265562	0.0137354490087	0.0973018536713	0.174563189211	0.166359662276	0.245856136799	0.188012576698	0.090912825636
s	0.0622903674231	0.00305657161854	0.00616648873623	0.0391961569904	0.147945426404	0.101363640759	0.301442182266	0.221113749566	0.117425435879
i	0.0672521561977	0.00371068090618	0.00633352597874	0.0693418827635	0.133832825468	0.074250724253	0.386568897422	0.102997928855	0.155711398626
i	0.0228032724992	0.0103964696354	0.0106502839929	0.160941844255	0.114867194823	0.0416439990843	0.295391931141	0.237975931285	0.105329106209
n	0.00771921510307	0.0100879510351	0.00842477541763	0.137875938608	0.044018850241	0.0170054344948	0.154642291047	0.360509833762	0.259715738736
ì	0.00263650621769	0.00456113166837	0.0377518415592	0.077990226726	0.185140149047	0.0297717492983	0.119833295682	0.218320430254	0.323994688245
t	0.0032704726959	0.00310240095612	0.0511076581864	0.061996554242	0.402376259682	0.0424369340994	0.120429978561	0.158643945751	0.156635788082
t	0.0350244245653	0.00289659921871	0.0680017270621	0.0279892120807	0.358135019894	0.0516164790331	0.17861945952	0.183076138584	0.0946409203607
a	0.0434010798418	0.00300250700624	0.071569160554	0.0238039903602	0.214651726631	0.0574382706777	0.231060743173	0.155092696195	0.199979834454
</S>	0.0219404674009	0.00241883740312	0.038137857577	0.0290141666801	0.170904328316	0.0459426818389	0.220276286587	0.143730348098	0.327635047227
