 	questo	muro	vuole	uno	specchio	</S>
c	0.486974993	0.017061762835	0.48225522635	0.00576068835	0.0024810828	0.005466278275
ì	0.473171126333	0.006053644825	0.498863590783	0.00494163735	0.00157062217	0.0153993669417
t	0.512954092111	0.028949117265	0.403891442261	0.0345180291167	0.00110568056	0.0185816381692
t	0.46260564737	0.0794297570883	0.401523814087	0.0478616083722	0.00145296345333	0.0071262561784
o	0.655066139123	0.0701179002294	0.245586644696	0.0240276191241	0.00106402951444	0.0041377353928
t	0.487450467708	0.0319600712765	0.228443498232	0.0637742673747	0.185234720001	0.00313703953093
ì	0.305510460569	0.0190564752922	0.183495666077	0.0842493861249	0.250887768	0.156800295844
c	0.240739197702	0.0071648828974	0.0976303610257	0.0727782557083	0.374544844	0.207142470794
h	0.215618670079	0.0186359892325	0.172695972675	0.111793461903	0.412194312	0.0690616024295
o	0.261116150026	0.0431622134108	0.351890130892	0.177734827301	0.1401939158	0.0259027827957
t	0.141029563602	0.0356683036369	0.289993046964	0.163006172434	0.3578637864	0.0124391331986
è	0.083914464794	0.0587465020456	0.211260465655	0.191465387478	0.439014574467	0.0155985979995
l	0.272016961598	0.146689860682	0.208879478552	0.194454491826	0.162125937989	0.0158332511265
i	0.336684871866	0.273537116894	0.132547442851	0.191328663275	0.059549138563	0.00635276416883
è	0.151018997867	0.235380372088	0.0848449659503	0.183690822425	0.151633884588	0.193430946723
n	0.0505696127443	0.082035792486	0.0428304026501	0.122338482142	0.424188708196	0.278036972241
a	0.0331286291248	0.235179789495	0.0321097298834	0.198059947381	0.385288123532	0.116233724547
n	0.0317237063749	0.283475295898	0.0245316193945	0.175874759127	0.396736648644	0.087657918649
j	0.170276074792	0.136834814699	0.0245322592315	0.168376696376	0.418307627881	0.0816725155497
a	0.228160924931	0.158197398233	0.0448164117438	0.239312245459	0.193775147627	0.135737871183
l	0.0925292155103	0.123879637538	0.0378710314479	0.16700372182	0.424801842542	0.153914558394
ì	0.0316490777368	0.0433400927393	0.014516414816	0.06299184094	0.497204770847	0.350297797465
</S>	0.0167969969184	0.0245929245196	0.009017335608	0.03789005097	0.294115770424	0.617586898732
