 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	0.34672257	0.071939425	0.03293784465	0.05368991774	0.0255186066325	0.03933703189	0.00821750925	0.351485315	0.0701517525
ù	0.455874926667	0.066392903	0.01376827965	0.01792339193	0.0085225474545	0.0132387897236	0.00567989062333	0.351029068993	0.06757021225
t	0.478644322222	0.04132846	0.00734848365	0.00600248335	0.00287744108683	0.0049875312081	0.0624827947478	0.345286110324	0.0510424155
t	0.337409480741	0.109858154333	0.0234679939833	0.0036636013	0.00139968590894	0.00810589953603	0.0925001205826	0.345001602275	0.0785934835
o	0.535080200247	0.151221541444	0.0673458769944	0.00355132156667	0.00419448873631	0.010937621012	0.0459106965275	0.117339832525	0.0644184688333
t	0.437298352749	0.0736235664813	0.0667093193315	0.00322914298889	0.0061086915121	0.012291055504	0.0338313318425	0.113693803775	0.253214812278
r	0.22513953025	0.118067491494	0.0616131517772	0.0274311973296	0.0084823337707	0.0447679748347	0.0444186496142	0.113698378925	0.356381327426
a	0.250647923417	0.146103646165	0.176836983926	0.0450371524432	0.0429159649236	0.0589791912782	0.0464610492047	0.0417464343083	0.191271669142
v	0.182034411939	0.0657020944883	0.181169634642	0.0265764096477	0.0497171604745	0.0313352952261	0.0376571534016	0.279412221769	0.146395609714
ù	0.0686218047797	0.0527213029294	0.149168531547	0.111557798716	0.110116228991	0.023586143542	0.0230163516005	0.35673965532	0.104472162985
d	0.10972529826	0.0586426843098	0.156252782516	0.154597726239	0.142227888664	0.032239984514	0.0252217176668	0.22749961317	0.093592294075
i	0.136882754753	0.0623205367699	0.173937092839	0.14465413208	0.150241955221	0.031990766838	0.0254246507556	0.18444139224	0.090106715525
e	0.0663864643843	0.06177310459	0.211736267613	0.19844916736	0.180492895074	0.032144202946	0.0624059407852	0.147665485263	0.0389464493417
e	0.0248755269281	0.05991158253	0.198001645871	0.17681495912	0.141114801691	0.0500707746487	0.150856983595	0.166915667088	0.0314380131139
t	0.016534690976	0.05238304761	0.14546297409	0.100639186373	0.092220703897	0.0505806065496	0.153754766532	0.146979721029	0.241444294371
o	0.0178429273253	0.02577825297	0.11115866683	0.0986326554577	0.190045774632	0.0637320788499	0.081730779844	0.108880215476	0.302198682357
n	0.0130369528418	0.0156378583233	0.09785980041	0.0952574898859	0.219254868844	0.0614751522833	0.0418727256147	0.146073450292	0.309531728352
è	0.00592868101393	0.0147118444411	0.0460455806033	0.162439898029	0.174002770248	0.0944615267611	0.0283746142049	0.158722553231	0.315312517451
g	0.014851138338	0.0393815268137	0.0527483992011	0.22822918601	0.189915041416	0.126315005587	0.0211087970683	0.19382390421	0.133626980484
r	0.0337251247793	0.0399494078712	0.0435606123004	0.121672152337	0.0991601818053	0.107781278529	0.197910432356	0.23238273807	0.123858063495
a	0.0298240239264	0.0169961725571	0.0252875870001	0.120730741112	0.138916313935	0.186187972843	0.269972970785	0.106355549023	0.105728679165
t	0.0114879303221	0.0085892716657	0.0189595680667	0.119930240571	0.151931357645	0.171106805614	0.115845032262	0.271954626008	0.130195191055
s	0.0121697077874	0.00343212073523	0.00879534962223	0.0428619043903	0.0675460775483	0.147079529871	0.175211679421	0.339273642669	0.203630010352
e	0.0128676874958	0.00248194511174	0.00807595040741	0.0473006537968	0.103035381183	0.243219796624	0.247874536474	0.134858679556	0.200285363451
è	0.00482502542593	0.00184132472058	0.00664681566914	0.0477636346989	0.102713438161	0.191010153875	0.249274708825	0.246414094519	0.149510785817
n	0.00447900916931	0.0140486467569	0.0224894227564	0.071292133333	0.11191116382	0.117851579625	0.200662897275	0.35295250484	0.104312658272
a	0.00528427165644	0.0198008402523	0.0355016142521	0.149816184444	0.214390141273	0.212728376542	0.0868008817583	0.197479429147	0.0781982417573
p	0.00542097398548	0.0136527967508	0.0266360707507	0.131654899815	0.186379259424	0.218519520514	0.0541291115861	0.300377767249	0.0632295645858
o	0.00652461606183	0.0133879310836	0.0219967439169	0.127123238272	0.162246388808	0.214822878505	0.051386359862	0.33561055575	0.0669013015286
è	0.00418088566728	0.0080353491412	0.0136112813523	0.117039568891	0.140469462769	0.191455389168	0.101351189954	0.35548343525	0.0683734505095
t	0.00443445863576	0.0155327186604	0.0228818081641	0.10982588243	0.141907140756	0.117193322723	0.104737870651	0.41001547175	0.0734713268365
a	0.00570333981192	0.0205389902201	0.0338248337214	0.172361857477	0.248909200252	0.183435230908	0.055063740217	0.19663158625	0.0835312022788
</S>	0.00466264330596	0.0141529226101	0.0289074518607	0.185828318739	0.285552650126	0.232184275454	0.0484818391085	0.111244796625	0.0889850561394
