 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.27960732878	0.54912822	0.053074352035	0.0362349759243	0.0375607378903	0.0116879801292	0.00886510483	0.00928599015	0.0047859042	0.0097693205
d	0.158453805447	0.580834856667	0.0317652553683	0.0321433812576	0.0684179878903	0.0156260927959	0.0209928004967	0.0391929518167	0.0271988322	0.0253739918333
r	0.234022711816	0.302476502222	0.150132761789	0.0664649957525	0.0826070356301	0.0171452003653	0.0251320137756	0.0482717521472	0.0344793220333	0.0392677232778
e	0.268248437272	0.374410080741	0.181006996263	0.0581818903508	0.0322644629434	0.0059334498771	0.0085843845852	0.0163674388241	0.0141878901778	0.0408149680926
f	0.210032325757	0.370336990247	0.067467896421	0.0400779178836	0.0298375550478	0.0317907136144	0.0163014845784	0.0149766151747	0.0723667949259	0.146811683698
f	0.130560418586	0.160426435082	0.167894127474	0.160764338628	0.0433318543493	0.0470942855381	0.0203995968595	0.0147519256582	0.0894954532753	0.165281570666
ì	0.305771872862	0.140844596694	0.208036945825	0.181412517143	0.0385455427831	0.0224236626027	0.00932601161983	0.00571822968607	0.0301792961751	0.0577413352553
m	0.374294550954	0.130719906231	0.078146259375	0.065459878981	0.0358027055944	0.0109278292909	0.00878148420661	0.0110133640954	0.252091785508	0.0327622366851
m	0.236853270318	0.212251752744	0.039994663225	0.0366764896603	0.0629064968648	0.011390998597	0.0202985667355	0.0260276760318	0.328983404169	0.0246166852284
u	0.333704976773	0.349648894248	0.0345891747417	0.0234843867201	0.0795079792883	0.00827582626567	0.0205327815785	0.0233864878439	0.115215211056	0.0116542909095
f	0.385134935591	0.255119884749	0.0192517068639	0.00930230317337	0.0518142117628	0.00766475532189	0.0162753318595	0.0145668897813	0.217460607685	0.0234093901365
ù	0.25410831853	0.11326718825	0.0539174499046	0.0225483848245	0.210717700588	0.0099323081073	0.0447575516198	0.0163373075938	0.249290683362	0.0251231042122
e	0.104393221677	0.0616337554167	0.0935183533015	0.0366454459415	0.283936063529	0.0196606167024	0.0643962605399	0.0445851321979	0.277048688587	0.0141824312374
p	0.0421242257257	0.0293059194722	0.0592359797715	0.0232192569138	0.126271166843	0.0225600992341	0.0499843138466	0.0559325707326	0.575799396196	0.0155670277458
p	0.151287951575	0.0351357514907	0.0318529052615	0.0293776015713	0.106196721281	0.0172570994114	0.0541514249489	0.0610924435775	0.496312625399	0.0173354665819
ò	0.185216509525	0.0390078034969	0.0556652950872	0.0526560805238	0.21708808376	0.0191833311371	0.13869292165	0.0907462945258	0.185000546133	0.0167431658606
r	0.0729126725083	0.024676137499	0.0524397957624	0.0426285671746	0.222808441253	0.060528381379	0.193155317217	0.0983041315086	0.216606153044	0.0159404259535
k	0.157856647836	0.0397787591663	0.0247153153208	0.0242578123915	0.133628003751	0.0935743071263	0.192933459072	0.0960655671695	0.225424737015	0.0117654149378
e	0.183596192612	0.0456570473888	0.0292777857736	0.0392797871305	0.267750387917	0.0902929457088	0.177533663024	0.0741597740565	0.082433686005	0.0100187425993
t	0.119563640871	0.0250329864629	0.0244986829629	0.0376587110702	0.281543314306	0.0648361613696	0.107737949341	0.0452528086855	0.272826943002	0.0210488325331
e	0.0945105613237	0.0148722451543	0.0327922806927	0.0638791590501	0.295014359769	0.0556759799232	0.056469273447	0.0304244378952	0.334979372334	0.0213823921777
e	0.0326795537972	0.00872589497143	0.0356203591809	0.07292419075	0.31448764659	0.0584005943077	0.099845643149	0.158775435298	0.203769955445	0.0147707477259
t	0.0115277674217	0.00333164929381	0.0119886747236	0.0252100330167	0.123982603197	0.0267077860692	0.10456717765	0.203685921099	0.356214358482	0.132784011575
è	0.0047141323239	0.00196456768127	0.0495186042879	0.106443629372	0.105032658732	0.0234025056564	0.05792084915	0.0990328796997	0.349576336161	0.202393845192
l	0.0182289491246	0.00385308022709	0.071947125096	0.163549656457	0.109793074911	0.0628431552188	0.0542750047167	0.0761051142332	0.31552732872	0.123877523064
i	0.0231023872415	0.00467227454236	0.0605337886987	0.194760708819	0.137228363637	0.126680968406	0.0478044979056	0.0587061430777	0.277982920907	0.068527933688
n	0.0111355866138	0.00329407084745	0.0469244735196	0.175272840373	0.136324356746	0.108973063669	0.0365441123019	0.0465560050259	0.362101951636	0.0728735505627
a	0.00684899263793	0.00261448194915	0.0430961517932	0.167442980891	0.133608317782	0.104274015423	0.027613476434	0.047842400342	0.392803062879	0.0738561295209
d	0.00737532497931	0.00508978698305	0.0419033824977	0.16560250273	0.134626342594	0.106978036474	0.0305529181447	0.0659081054473	0.387957933293	0.054005632507
i	0.00740050812644	0.00604626676102	0.0444344993992	0.151169543343	0.0901115408647	0.137731253491	0.0424570880482	0.0878253418158	0.386408167764	0.0464157468357
v	0.0114779815088	0.00897370202034	0.0456797980331	0.147341708781	0.0772903442882	0.15280363783	0.0524190220161	0.108115973939	0.350268712588	0.0456290782786
e	0.0127438823829	0.00978135514011	0.030477210911	0.0855846355937	0.0554779187627	0.156678799277	0.0728784100054	0.171459761313	0.356299967529	0.0486180370929
n	0.00527368514097	0.0041625828467	0.0247991505737	0.0627061025812	0.0426930720209	0.147104411292	0.0650535761351	0.152168316438	0.419380439176	0.0766586833643
t	0.0233677125137	0.0022362549489	0.00887302659457	0.0214105005104	0.0154122974403	0.049588812984	0.0229870795784	0.0614479958127	0.611989833059	0.182686507788
è	0.0284755000812	0.00124993814263	0.00377720648152	0.0082540743368	0.00668517214677	0.0187158910147	0.0123931402595	0.0378492279376	0.677887564353	0.204712312596
s	0.0250314492704	0.00130875020721	0.00198056737717	0.0070400183456	0.00958244471559	0.0143780100049	0.0185012450865	0.0353280389792	0.731798041451	0.155051464199
s	0.241085509757	0.00358549816907	0.00544626752572	0.0112518051152	0.0205787059052	0.0166550596683	0.0258282393622	0.0317276533264	0.50717690215	0.136664364733
i	0.297781531086	0.00350088578636	0.00642143630857	0.0100068097717	0.0218081629684	0.0182898665561	0.0331977261207	0.0445213701088	0.310982835717	0.253489391578
m	0.114053638862	0.00246660255879	0.00243570179352	0.0044939022239	0.0162187063228	0.0163338071854	0.0378951887069	0.0464930757029	0.491385391906	0.268223993193
e	0.054899237354	0.00251799368626	0.00476308048851	0.0192973259746	0.0398924754409	0.0592472730618	0.0613339062356	0.0604792975676	0.478111867302	0.219457537064
s	0.0209777856513	0.00152370420542	0.0055378674375	0.0240360672915	0.0435081507136	0.0706484883739	0.0582123780119	0.0608083089892	0.495932992434	0.218814252355
s	0.0106721130171	0.00162298554514	0.0055845354205	0.0129261198972	0.0233809364712	0.0357761308113	0.026588459604	0.0423599661297	0.609382097478	0.231706657452
è	0.00685357678337	0.00141246054438	0.0056560430435	0.0093253533324	0.0164527788904	0.0246354598038	0.017697124868	0.0416039980432	0.629358345826	0.247004845817
r	0.0139125250388	0.00155183381079	0.00240862575117	0.0100659236441	0.0128309386968	0.0170072844679	0.019882796956	0.0331804520144	0.737514811942	0.151644791939
a	0.0196762920129	0.00178275503693	0.00152405035039	0.0112471026814	0.0302415858989	0.026138913156	0.042151681652	0.0493400173381	0.553271977314	0.264625647313
</S>	0.0149640285064	0.00117031926846	0.0011499150752	0.0072985735407	0.0435503929494	0.031782055578	0.056932830826	0.0630007736691	0.371292073657	0.408859073656
