 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.380426499	0.46760931397	0.033650473	0.0058039304	0.003693848922	0.0920010019089	0.0151219390974	0.000270368085	0.0014226224815
o	0.253472389	0.513527181323	0.105438755667	0.0516476054	0.0376850266887	0.0314496244755	0.00592599359739	0.000213855418333	0.0006396011015
f	0.233346296333	0.447636523774	0.121960845222	0.0943242598	0.0595629292296	0.0180609500585	0.00758510269913	0.0146882656061	0.0028348530205
à	0.115218154444	0.648903257925	0.0596213037407	0.0987697166	0.0339576807432	0.0129636434795	0.00754149295304	0.0195041097487	0.00352062638683
i	0.0586508908147	0.502276392642	0.12205420658	0.2622783142	0.0273695352477	0.0081170472865	0.00710798703768	0.0108229164629	0.00132269332561
e	0.0308383222716	0.189017383881	0.18673616886	0.511610538067	0.0565226397492	0.00767926342883	0.00898618234589	0.00808703343763	0.000522439038537
e	0.0193803810905	0.077445057627	0.161144246287	0.576625179356	0.138627048583	0.00732185514294	0.015766280782	0.00322549442921	0.000464402959512
t	0.0380731623635	0.038191463209	0.102893352096	0.371295718452	0.145334849528	0.102273060048	0.148628117927	0.0106548708097	0.0426554047198
è	0.0737075074545	0.177158271736	0.0666398573653	0.170139219484	0.115386469843	0.139949160016	0.187514707976	0.0129086775832	0.0565961709999
l	0.162143562485	0.233176587245	0.0837040391218	0.147260027828	0.127033871281	0.0788595600053	0.124172567992	0.0234387818411	0.0202110779266
i	0.183609384162	0.117250295748	0.102900996374	0.130479874609	0.234452975094	0.0926616100018	0.103655311664	0.0270087703537	0.00798086577553
f	0.156252271387	0.0872540552493	0.108240815458	0.16693777687	0.248576533031	0.0937224510006	0.100915689555	0.0320914638579	0.00600899189184
a	0.124645176962	0.0564357647498	0.0841505111527	0.212974875623	0.21542269901	0.145366834667	0.121089943185	0.034505804286	0.00540843817728
m	0.134140388821	0.0565080092499	0.0857695597176	0.215269805208	0.201569758003	0.153447354889	0.094256454395	0.0490738780953	0.00996485493909
è	0.13293430924	0.05086384315	0.0695896968059	0.168168104403	0.084598792001	0.102115576963	0.251344698132	0.127610624365	0.0127743757464
n	0.17137951938	0.0203092937833	0.034831894502	0.0868028784677	0.0465651843337	0.154719254321	0.340181419377	0.137423429455	0.00778712488213
o	0.185397996627	0.0141090932611	0.0314536795007	0.0839179104892	0.119052177445	0.252778748107	0.237185689792	0.071084745485	0.00501996939404
s	0.067043760709	0.0132087034204	0.0216683606336	0.0745319811631	0.140074538815	0.212317727036	0.230897886597	0.213147702828	0.027109345698
ù	0.0263007449997	0.00864282494013	0.00985506404453	0.0358626370544	0.0620099482717	0.151111936679	0.326757522199	0.343919700943	0.0355396053327
b	0.0591397080966	0.147933841113	0.0899633103815	0.0310040190181	0.0409977210906	0.12459466516	0.267738589833	0.223787573648	0.0148405580442
i	0.0705848110322	0.195514919938	0.118187487127	0.0321132726727	0.0605999863635	0.17293718132	0.226494505711	0.114572345549	0.00899548061473
t	0.0441670776774	0.0695814838793	0.0442773908757	0.0220791425576	0.0559754964545	0.195120765107	0.238468121904	0.28842598285	0.0419045336382
o	0.0349462420758	0.0262739253098	0.0180017921919	0.0118358442525	0.0302221221515	0.285198526369	0.214037677301	0.32866970995	0.0508141939594
è	0.011756234788	0.00886925014393	0.00626206017897	0.0051160046275	0.0186400692322	0.30916116619	0.200019035767	0.420220752317	0.0199554997331
p	0.0515017318421	0.00471235230531	0.00617797044132	0.00467344668583	0.0135052139257	0.145150892797	0.106499144256	0.639688360772	0.028090963911
r	0.111941247281	0.0236695210018	0.0104413191471	0.00616590956194	0.0258269293086	0.192784807599	0.138687713752	0.452879503591	0.037603104637
è	0.0845058124455	0.0282374585216	0.00777867612537	0.00406143090398	0.0227074881029	0.167722244566	0.139321876584	0.520986327864	0.0246787470457
s	0.037822500167	0.0106551960282	0.00401621911812	0.00342065858466	0.010189097801	0.126058506889	0.074656833528	0.715804565955	0.0173764768486
t	0.222710486056	0.0217324650094	0.00779803070604	0.00531346466155	0.00833365723367	0.19988941563	0.0509593308427	0.470026519985	0.0132366559829
o	0.274717241979	0.0243490312831	0.00771586857201	0.00438903248718	0.00636905727789	0.16965400521	0.115310950614	0.347191294662	0.050303543361
</S>	0.137404090929	0.0124205630615	0.003971847791	0.00288815829359	0.00503199913895	0.106847232605	0.194573560307	0.444292617331	0.0925699616805
