 	non	aveva	dove	aveva	per	stare	</S>
e	0.4535913843	0.064265015	0.01802033885	0.07891426	0.34982615325	0.026062613	0.00932015336
n	0.1561985083	0.143702051667	0.06748569385	0.113749576667	0.491706384417	0.0233797610523	0.00377795452667
ì	0.0629223387667	0.445235517222	0.0871155826167	0.0811769092223	0.313900906139	0.0078286984831	0.00181999385122
c	0.0298521962889	0.459933872407	0.0332872627156	0.0458622134074	0.346387546713	0.083873195241	0.00080367529274
h	0.104026383463	0.348864110802	0.0419708914152	0.0397453601358	0.355714145571	0.109204580385	0.000474501619247
e	0.155628461154	0.435332256934	0.150127890472	0.0935621457119	0.12827218719	0.0364186192417	0.000658431094749
p	0.0795459039413	0.269579519613	0.155459658186	0.105489313237	0.37279263773	0.0164216272229	0.000711349394916
u	0.0431637215371	0.147974747173	0.277298040757	0.071188179079	0.449624282243	0.00975886556763	0.000992160194972
ì	0.0312388742124	0.120661949724	0.338920956919	0.16642883636	0.264160873748	0.0287355246825	0.049852961965
c	0.0110280327208	0.0538590574747	0.134086922606	0.168207761553	0.223200767916	0.343613131561	0.0660043135217
h	0.0476873051903	0.0381635317249	0.0647215611687	0.161535873284	0.239842689305	0.425280374287	0.0227686975006
e	0.0666201093968	0.047988223575	0.125381703723	0.319394674428	0.281582523102	0.144326125896	0.0147066836269
n	0.0307286777989	0.033348735525	0.126707667641	0.272214833809	0.224955961034	0.266524179332	0.0455199455423
a	0.0143327155996	0.0379552688417	0.225431278947	0.187020853603	0.162798377011	0.307345670311	0.0651158025141
s	0.00745129330653	0.0376834277206	0.257343695582	0.154070070001	0.074204060337	0.312467647304	0.156779778171
t	0.00492521010884	0.0157174790135	0.086754575994	0.0533912848003	0.104582801446	0.511902429101	0.222726202724
a	0.00806548226961	0.0186315306712	0.107195516865	0.0431271642668	0.135505643815	0.372300678034	0.315173977575
t	0.00694877281654	0.0167513438737	0.113107092462	0.0378102357923	0.0717389388717	0.403896181011	0.349747442525
ì	0.00270924526551	0.0063609928079	0.0424486076607	0.0148702852008	0.0324966082239	0.42484458567	0.476269697508
</S>	0.00173250903276	0.00405420720395	0.0283070938304	0.0107848209504	0.0273620606119	0.233239650835	0.694519698754
