 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.293325435	0.3920992672	0.0334602885	0.0976525855	0.041537406	0.07441719535	0.0035346698	0.03323060475	0.030742615
a	0.425417388333	0.137092957867	0.0951632008333	0.1677402185	0.03543185	0.0749993907833	0.00372751076667	0.03233598783	0.0280914976667
m	0.419191622778	0.055281826289	0.105620408944	0.145924850833	0.030921501	0.0560322292611	0.0761272747556	0.02412107219	0.0867791485556
à	0.289209934259	0.21792985843	0.143869978315	0.0612269556777	0.0180195806667	0.0498189057537	0.0993647592452	0.0211519806845	0.0994079950752
t	0.16836219142	0.29607545281	0.233625882772	0.0990210292926	0.0243827925556	0.0369885585846	0.0533297474084	0.0110106781827	0.0772036105817
i	0.166291850473	0.311265817603	0.210683107591	0.136157799764	0.0279748818519	0.0319967217715	0.0380052541861	0.00764883160023	0.0699757000072
è	0.127363877491	0.300269593534	0.352929759197	0.089117334588	0.0183624719506	0.0725385721672	0.0132955914787	0.00258554117274	0.0235372665321
n	0.0512838761637	0.115299491178	0.408504553066	0.136584132863	0.0337060783169	0.138173944056	0.0687143421929	0.0232673734909	0.0244661975604
a	0.0420864267212	0.170666536059	0.289033684355	0.217674354288	0.0401218911056	0.0986102157187	0.086728134481	0.030175678139	0.0249030783535
p	0.0465160272404	0.187235347853	0.190073519018	0.165511038429	0.0237484910352	0.0354912297729	0.0651057852437	0.179870636355	0.106447939951
r	0.0516203257468	0.066009708451	0.0711650652393	0.069803393143	0.0233190123451	0.042250500091	0.145790298415	0.232452773118	0.29758892665
à	0.0460462439156	0.062071074817	0.124376796413	0.0421472267143	0.049336502115	0.193135433364	0.139294135472	0.0802074383183	0.263385190793
m	0.0519590449719	0.112214083606	0.148628410471	0.0553437745714	0.0647907273717	0.250743431121	0.0826088664907	0.108982555718	0.124729158841
a	0.0579191126573	0.165955551202	0.14634952849	0.146916291524	0.0937494757906	0.122721487374	0.0655690494969	0.118799959283	0.0820195402803
n	0.0333083885524	0.132776026734	0.133837620263	0.152045220741	0.0844712985969	0.0547635687913	0.064941148499	0.170974817138	0.172881887427
a	0.0176193650508	0.289704571911	0.0676756858543	0.0961020138137	0.0488103428656	0.0287012425971	0.062101363833	0.188280201823	0.201005173142
s	0.00763797761693	0.34435780897	0.0457052897514	0.0770119960379	0.0364531750219	0.0160630055324	0.0507831289443	0.189296733384	0.232690861714
t	0.00545045960564	0.119359803157	0.0177498871838	0.0276208929793	0.013189708174	0.0146963038441	0.133894692981	0.205517325461	0.462520923905
u	0.00490922710188	0.257349949552	0.0357519101946	0.0389662625264	0.0257953984913	0.0161820162814	0.155227652327	0.085016489487	0.380801065635
d	0.00447313360063	0.303787909251	0.0409373150982	0.0427450465421	0.0295789329304	0.0144750117605	0.0787364124423	0.264748869829	0.220517329545
i	0.00396932773354	0.336610062484	0.0298315693994	0.0523042475474	0.0308290964101	0.00827703458683	0.0456198144808	0.32492158171	0.167637213182
è	0.00176359614051	0.348310566495	0.0301556171331	0.0592042475158	0.0316899286367	0.295985029862	0.0564685814936	0.112894044003	0.0635283372273
t	0.00332748307617	0.315009921165	0.0269046080444	0.0277364388386	0.0158519177122	0.395938879954	0.0609055514979	0.0762323796677	0.0780927852424
s	0.0221100326921	0.319343812055	0.0347040116815	0.0141592761795	0.0141851762374	0.149981679318	0.0918224614993	0.0660519042226	0.287641611747
i	0.0263282690307	0.305051802352	0.0399165718938	0.0308098422932	0.0274160654125	0.0647823334393	0.141226787166	0.0340488904075	0.330419413916
è	0.00949226237357	0.300939140784	0.0434636616313	0.0436675050977	0.0290379284708	0.146620102146	0.212993435722	0.0613224314692	0.152463512305
n	0.00599800902119	0.324946223595	0.0424134315438	0.0250334311659	0.0156247353236	0.178219274049	0.190656141907	0.105960363823	0.111148355102
a	0.00621090067373	0.598183771198	0.0312688898479	0.0167898498553	0.0146284542745	0.0670269529963	0.0774827506357	0.0807684722743	0.107639911701
p	0.0101538035579	0.507062707066	0.017248855616	0.0162288189518	0.0136998332582	0.0394330959788	0.0464082312119	0.241971368425	0.107793250567
r	0.0364767338526	0.220933730689	0.010545210872	0.0101052026506	0.0104527319194	0.0783106019929	0.0783894647373	0.319350836142	0.235435473522
à	0.0387245825909	0.112607821896	0.010899868624	0.0060229305502	0.00790941537313	0.133018047331	0.209951321579	0.171150382047	0.309715641174
m	0.028618330837	0.0823138939653	0.0159718688747	0.0057201351834	0.0118257055244	0.208804875777	0.215832917193	0.192853407349	0.238058887058
a	0.026687654279	0.0692128009884	0.0347710066249	0.00669702339447	0.0194678415081	0.196308181926	0.206717629064	0.175338041783	0.264799822353
</S>	0.0157176701395	0.0480791549942	0.0509505733125	0.00842101869724	0.022902533254	0.129641265963	0.289866314532	0.106494769892	0.327926691176
