 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.01994410025	0.0071867899	0.472338	0.1085186525	0.146466682	0.13802515	0.00806775805	0.099452820175
t	0.0882474634167	0.2037578523	0.437970029	0.0842993025	0.087719902	0.0525843123333	0.01078947005	0.0346316080083
e	0.275158851139	0.421726990767	0.162004817367	0.0606219860667	0.03388850599	0.0223668728111	0.0112632050689	0.0129687434783
l	0.29150120038	0.298088451922	0.179946587822	0.0569695459222	0.117718030653	0.0279085439704	0.0226519277419	0.00521571356833
a	0.141800261793	0.273383865641	0.228420192607	0.145053760641	0.151528274218	0.0305343681235	0.026554795204	0.00272443717944
e	0.0698585835977	0.266312193114	0.299734420869	0.184163143547	0.111329965406	0.0234304515078	0.0438610466913	0.00131014058315
M	0.0372266371992	0.092784294938	0.282698475623	0.112593689182	0.173073548469	0.144469895836	0.103522718897	0.0536307318277
a	0.0715331103997	0.307935937646	0.0970003717077	0.0518108817273	0.13894997771	0.172668072195	0.0886776186323	0.0714240636092
r	0.0726948059332	0.379544577549	0.0347624909359	0.0280012795758	0.0533370794567	0.136403834315	0.192596938544	0.102659037536
ì	0.0500035861111	0.38296039085	0.014802176312	0.0425282581919	0.0292082558189	0.137610274772	0.228535666515	0.114351437512
a	0.0425666903704	0.38448423095	0.156293805571	0.079454136064	0.0947064059396	0.0750536172573	0.126216962505	0.041224192504
à	0.0159071326635	0.130381477117	0.236305181857	0.0797997820213	0.233107395313	0.0964687914191	0.187284407502	0.0207458798347
v	0.00852537342783	0.044619033939	0.155302763952	0.0494610696738	0.221490395104	0.109675730473	0.397041069167	0.0138846128449
v	0.199070037809	0.0745327467463	0.0950259391507	0.0336182608913	0.113872418368	0.104924233491	0.371032549489	0.00792380151497
r	0.56555285927	0.0897958762488	0.0325368196569	0.0253491004771	0.0585664907893	0.0903751868303	0.130570971596	0.00725267460499
i	0.513165169757	0.0794368494163	0.036686828659	0.048793188339	0.107549771596	0.0862799646101	0.0678145608653	0.0602736573017
n	0.191139026919	0.0712971540388	0.038277924153	0.056491686713	0.121412595432	0.0789223562034	0.362987728622	0.0794715447672
a	0.0823967233063	0.150427392246	0.0150566693177	0.073177506171	0.0552688333773	0.0879558600678	0.449730216207	0.0859868505891
r	0.0451190603354	0.175581298549	0.00726755632257	0.078780335857	0.0336878558924	0.0921656586893	0.460096245402	0.107302015196
t	0.164488178678	0.133045737316	0.00303181697086	0.0284210209523	0.0209202000641	0.0585957902298	0.484646595134	0.106850666732
i	0.206324347759	0.124839434105	0.00348871897029	0.0151532528508	0.0309080513547	0.0651840837433	0.235566295045	0.318535812244
s	0.0716192990863	0.0481640783583	0.00350731965676	0.00889470543693	0.0264451145182	0.0450492653144	0.430745431682	0.365574794081
e	0.0260705196621	0.0317043747761	0.00232935811892	0.018025884299	0.0174907789061	0.0624746408381	0.465537479561	0.376366988027
m	0.0112846788874	0.026385535892	0.00413520960631	0.0219381310997	0.018897846302	0.0749030122794	0.47977962552	0.362675944342
è	0.0059041890958	0.0109983049307	0.00395153871544	0.00912667996657	0.0129175859673	0.0421206124265	0.728970388507	0.186010643114
n	0.0116339838319	0.00557871302023	0.00562883941848	0.00614220692219	0.0658346771891	0.0424794951422	0.736820529502	0.125881526371
a	0.013399478444	0.00597605471674	0.00752489500616	0.00688641064073	0.0957475837297	0.0480208630474	0.504282344501	0.318162387457
</S>	0.008717606972	0.00904446885837	0.00605890830308	0.00730126032037	0.0685149138649	0.0454942815237	0.29036062425	0.564507963728
