 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.484931475715	0.00803408935	0.02859944065	0.459383979274	0.0124895704	0.0034169981	0.000161062275	0.002983394535
à	0.161896804182	0.0205724260167	0.03894651755	0.670279893091	0.0518078898	0.0549541177667	0.000264356111667	0.001278015285
b	0.060722904194	0.170347573672	0.168403386517	0.43645268293	0.0898588816	0.0721632901889	0.00133857723056	0.000712687183
b	0.0472722657313	0.273699564557	0.215542630839	0.248852332877	0.1673516922	0.045255257663	0.00176781121019	0.000258444428667
e	0.0786274319104	0.420308334852	0.103713080613	0.191609008292	0.166573258067	0.0369478767543	0.00209288787006	0.000128174355889
t	0.0734083316368	0.641488728284	0.111321025204	0.072476717264	0.0751374320223	0.0164172106181	0.00945188719002	0.000298734901963
o	0.0298914759789	0.544899742761	0.117901111735	0.205376342921	0.0767174860074	0.0141035960394	0.0107825234567	0.000327752771988
u	0.010631166253	0.308376344254	0.0796996139117	0.374554080974	0.104169118669	0.11354274368	0.00884029654557	0.000186624085329
k	0.128059075244	0.222361594751	0.126015151304	0.251366148091	0.100227714556	0.151989767893	0.0130027948485	0.00697774031844
o	0.309734618415	0.255818564917	0.134553159101	0.118435990464	0.073682399852	0.084666062631	0.0137511479495	0.00935806200615
r	0.247262678572	0.194313295306	0.0612315720337	0.0749208078213	0.0424830325173	0.0535242046437	0.276335548316	0.0499288892354
a	0.118452796624	0.203356665435	0.0417081590112	0.0450740916071	0.0456469800724	0.118742391981	0.362981579772	0.0640373488451
s	0.0780194328747	0.201486430145	0.0326234963371	0.035221390869	0.0455496217908	0.146654232327	0.363993723591	0.0964516953817
ì	0.0318291404916	0.080449169715	0.0127841609457	0.0334685172897	0.0191815621969	0.0820329057757	0.629022607864	0.111231970461
u	0.0152236640305	0.0754904512383	0.0276703004819	0.0607147304299	0.0398348672323	0.243239548592	0.495245007621	0.0425814396537
è	0.0077702021025	0.0639211460128	0.0322103960673	0.05730919781	0.0442949993441	0.287413702864	0.488657940874	0.0184224410512
n	0.0123293177932	0.0597220176043	0.0199212545958	0.0280137039367	0.0206603987147	0.121235268955	0.646053846958	0.0920642173504
a	0.0223821692644	0.126850565868	0.0467892581986	0.0222059716456	0.0453019782382	0.211494694318	0.406181290319	0.118794076117
n	0.0530895430881	0.117784258289	0.0482196512995	0.0196122561152	0.0492606166461	0.233793169439	0.245861858106	0.232378655706
e	0.0616391910294	0.0933900424297	0.0331446866665	0.0133501209384	0.0354638344487	0.251663801146	0.215898542702	0.295449789902
à	0.0274087978958	0.0785262607582	0.0265301616588	0.0124173187795	0.0297791072062	0.259828484382	0.427840250901	0.137669602634
s	0.0137674158513	0.0507619768677	0.0104164639896	0.00609779815983	0.0115787989254	0.0973059831273	0.555427356967	0.254644178878
p	0.135550634284	0.0714559556226	0.0182029779965	0.00363531051994	0.0206351804418	0.0660133087091	0.299591927322	0.384914682959
r	0.360750184761	0.0799415435409	0.0205773770988	0.00275272137331	0.0267317424806	0.0557353112364	0.171824234107	0.281686877653
o	0.31085644592	0.0543082594136	0.0086630031996	0.0028915164911	0.0142272229602	0.0315720320788	0.305425034702	0.272056542551
</S>	0.15748542946	0.0294181795568	0.0050426036998	0.00380570704555	0.0081651236801	0.0263314360394	0.447152767351	0.322598856276
