 	tutto	il	cibo	vuole	girato	</S>
ò	0.4398963635	0.1411609	0.20761840455	0.18442617425	0.01004482605	0.01685325625
l	0.1886945785	0.286617516667	0.300115171517	0.21226729475	0.00611559805	0.00618978971667
o	0.141933481167	0.520083015556	0.228709940506	0.101928543583	0.00478878047	0.00255623507222
o	0.0949957177223	0.515534938519	0.272240176835	0.113507413194	0.00262905887667	0.00109271100741
m	0.0352399917474	0.273808700506	0.340838395612	0.295500467731	0.0435569372256	0.0110555072858
a	0.0801160257558	0.330415981169	0.233889015204	0.281056345377	0.0596536344085	0.0148689867953
r	0.0950537954786	0.34082963689	0.133159055068	0.134807729592	0.263562786803	0.0325870029651
ì	0.0537501770529	0.259781738797	0.168620401689	0.147768678197	0.331529120601	0.038549870255
o	0.0419371236843	0.257481222932	0.231665360563	0.335551622732	0.119214862867	0.014149779985
t	0.0160247048214	0.114317923177	0.158626457854	0.339984211577	0.338084838622	0.0329618386283
è	0.0234302488671	0.114351233259	0.140992790285	0.245526707859	0.434512296207	0.0411866822094
l	0.0953155296224	0.197510507753	0.168065773428	0.268253219286	0.223290045402	0.0475648834031
i	0.142051993207	0.237949912584	0.219990131143	0.200149323095	0.148611155134	0.051247464801
v	0.0926412364023	0.204714669195	0.248328687048	0.246391217698	0.145107085045	0.0628170866003
o	0.0536289841341	0.120927331398	0.194922775683	0.405107295899	0.152107528348	0.0733060568668
t	0.0361886668434	0.055362820466	0.128676683928	0.330217676066	0.363693706116	0.0858604322889
i	0.0291288317465	0.048834566822	0.0783640920093	0.187139022789	0.545207172039	0.111326330763
m	0.0267885083272	0.051841150274	0.0787065313364	0.153002218596	0.567982307346	0.121679296921
m	0.0193736631874	0.044012994758	0.139480735779	0.088700878532	0.561513169115	0.146918548974
è	0.0174922423958	0.0374643961193	0.16081853526	0.252171187511	0.403617769705	0.128435836325
n	0.282758355465	0.0384713985731	0.0828489380867	0.29227690417	0.228547264568	0.0750971131083
o	0.374518334822	0.0391490495244	0.0473262696956	0.162337769723	0.261712329523	0.114956248703
</S>	0.193179491911	0.0226480817622	0.0379734908478	0.165331074862	0.398421684761	0.182446184352
