 	dove	aveva	per	stare	non	aveva	</S>
p	0.379678134	0.031633416	0.469941350685	0.0284165388675	0.085730005575	0.001119651285	0.0034809131005
u	0.175238454	0.044861722	0.732352383562	0.0113241040675	0.033643306575	0.00104059225167	0.0015394073005
ì	0.123025444667	0.211185967333	0.629429594521	0.00579708148917	0.0252589978583	0.00296201888389	0.00234084780017
c	0.066898335389	0.271519675778	0.47612901484	0.0143257797631	0.0541255339528	0.110465781861	0.00653582516672
h	0.038268822963	0.171897301926	0.567416674947	0.017012435111	0.0547244910709	0.144188567291	0.00649165714357
e	0.0457440849877	0.212753970642	0.662349124982	0.006294402127	0.0197138254436	0.0508381201013	0.00230647646919
n	0.0404239633292	0.258732723547	0.556535578327	0.003156724909	0.0162097134812	0.107032374367	0.0179089824897
a	0.0549729527764	0.302997277849	0.465503656109	0.00210336673633	0.0262630898271	0.124717161356	0.0234425430632
s	0.0557835324921	0.23224502195	0.312246613703	0.00231802411211	0.0328741042757	0.212566150352	0.151966552254
t	0.0300520597307	0.113442701983	0.289767192901	0.00458418910404	0.0507322117586	0.252062415451	0.259359217418
a	0.0465709172436	0.206021215994	0.3361522243	0.00490928376801	0.141414882253	0.105593547817	0.159337936139
s	0.0409398713922	0.203921467731	0.171129225833	0.00224054581767	0.144112002318	0.293323636606	0.144333275713
ì	0.0185461181084	0.072814127977	0.0583258174443	0.00150972976756	0.352328732339	0.358529563202	0.137945952238
e	0.0138270100361	0.030203800659	0.0213843207148	0.0175660472559	0.59217981078	0.263763428734	0.0610756060793
n	0.0077890739787	0.012431955553	0.00840077681493	0.0222065170453	0.37063619326	0.361857039578	0.216678443693
ì	0.0122851212929	0.0120630455177	0.00370496764831	0.0102758799751	0.382969820753	0.291507686526	0.287193481231
c	0.0134414867743	0.0168956391726	0.0339317684828	0.0063087307217	0.386405806918	0.416503195509	0.126513383744
h	0.112625980601	0.0521307803909	0.0525970694943	0.0178170816372	0.241994235639	0.45204244317	0.0707924045813
e	0.146357486967	0.059640646597	0.0285008193648	0.0288403585457	0.22202808188	0.279427419057	0.235205171527
</S>	0.0743141536335	0.0323297579985	0.0166159489824	0.0252744177728	0.15547804594	0.298622599529	0.397365060763
