 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.765046525	0.0910295135	0.0389473526112	0.0732098319659	0.00905763103666	0.00773615498785	0.007284166	0.0076887423
s	0.601996475	0.0777896168333	0.0131893082012	0.0244096024916	0.00302182106232	0.00769310215452	0.242631324667	0.0292687109667
o	0.553474408333	0.0707085679444	0.00462904906707	0.0081433015435	0.00100997614044	0.00767980991084	0.318250090012	0.0361048411822
t	0.510930060111	0.0486598756481	0.00395364829902	0.00287170703513	0.000475878620813	0.00563324082961	0.129582671794	0.297892991254
r	0.369608160704	0.104661542549	0.0636899219663	0.00316405084504	0.000733578153604	0.00505185790987	0.0667156158647	0.386375296651
a	0.470656650235	0.194811264183	0.0901277676554	0.00335623341501	0.000785452631201	0.00455454926996	0.0320332065549	0.203674871784
ù	0.326831852412	0.173413768061	0.0405515958851	0.001392833417	0.000367045167647	0.0205984727567	0.190206368185	0.246638080595
d	0.119438979327	0.0920225303537	0.018008359295	0.000693049284333	0.000177494499796	0.0877954869189	0.487702556062	0.194161565865
i	0.0691026259657	0.102340234451	0.122710787432	0.00711707259478	0.000986384666599	0.11059910164	0.460225735354	0.126918054288
ì	0.0548580116552	0.108352330484	0.166569822477	0.0127133818649	0.0012310552072	0.27999125988	0.228851901785	0.147432234763
r	0.0224767718851	0.0478883936613	0.0688367478257	0.00791507028497	0.000441213880033	0.341527286627	0.402760330595	0.108154206254
t	0.118539568962	0.0264464570538	0.0525727712752	0.0123742480917	0.00141919341931	0.178851138876	0.467472298532	0.142324323418
e	0.153895532321	0.0421147570179	0.163446938758	0.0205371173639	0.00256384810644	0.125557918292	0.292819221177	0.199064654473
g	0.0592690207737	0.044846900006	0.175230594919	0.017509419788	0.00340860383548	0.116113018097	0.398766140392	0.184856331491
r	0.0499495209246	0.0202106206687	0.087864001973	0.0396367639293	0.00773468017849	0.139827846032	0.409768643464	0.245007950497
a	0.0454321618415	0.0144469132229	0.129216602324	0.0696384093098	0.00871714682616	0.189562378677	0.265643721155	0.277342663499
m	0.0173789622805	0.0116337000743	0.118169688775	0.0526588974366	0.00572107170872	0.244232716226	0.324798033718	0.225406921166
m	0.0240846442268	0.00662975449143	0.0650193695917	0.0398895141455	0.00641465323624	0.234029238742	0.422228894573	0.201703917055
è	0.0267056084089	0.00436137419714	0.0581262808639	0.135197698715	0.0147292624121	0.337776312914	0.280229879191	0.142873591018
n	0.0253585291363	0.00370306096571	0.0363061771213	0.158560032238	0.0171424214707	0.350922987638	0.32001885073	0.0879879743393
o	0.0244329404121	0.0039858125219	0.0669580468738	0.170693353413	0.0240812034902	0.189921990879	0.37195708691	0.147969590113
t	0.0086514380807	0.00300913324063	0.0732090499913	0.164532568038	0.0252537834967	0.32895854196	0.24408044897	0.152305056704
è	0.0029043695369	0.00149695121021	0.0275348820304	0.0733263885793	0.0310918834989	0.363976690653	0.338618509657	0.161050355568
s	0.0016555078123	0.0014024683334	0.0268799176768	0.0615568368598	0.0329357862663	0.180236183551	0.500234003219	0.195099301856
s	0.0501133669708	0.0039959887778	0.0762523285589	0.159143827287	0.0270616905221	0.159320181184	0.390966604406	0.133145983952
e	0.0656633915336	0.00429310293593	0.085278998853	0.204875345762	0.0329533435074	0.163605120395	0.265142024802	0.178188644651
r	0.0219752830945	0.00263124742198	0.0366566540843	0.102382484354	0.0220162249358	0.387855390132	0.246266151601	0.180216554884
u	0.0074939406915	0.00216012400733	0.0402263298281	0.236082960551	0.0447662587453	0.456810210044	0.133075170534	0.079385021628
c	0.00266341234817	0.00345975610244	0.0410263186627	0.279527769784	0.0506511118684	0.420378983348	0.158920253511	0.0433724125427
h	0.0107404742804	0.00530077503415	0.0941223616076	0.227932192861	0.0403436329095	0.400677917783	0.19152026117	0.0293623985142
r	0.0149023080935	0.00358131312472	0.112143822469	0.21165832712	0.0378164965698	0.179390117261	0.38581363039	0.0546939985047
ò	0.00644778409563	0.00125931036007	0.0380465842163	0.07267839164	0.0176463617899	0.0692837694203	0.695047943463	0.0995898461682
n	0.00252717082968	0.00131431665852	0.0193427521988	0.106432823647	0.0656469612633	0.112395665473	0.592157137821	0.100183158723
u	0.00139613412323	0.00142166018617	0.0199993567329	0.271830861216	0.202954247088	0.138640105158	0.28641917794	0.0773384629077
a	0.000643654415237	0.000644041618723	0.0139021018776	0.246231062305	0.193105640963	0.200443435053	0.28079705798	0.0642330196359
m	0.000217964902906	0.000514318586241	0.00521406832587	0.0829638240017	0.0645531144077	0.243345885018	0.55315212266	0.0500387175453
p	0.0171128364713	0.00252119331875	0.0461252775086	0.0589021343339	0.0262449886226	0.199965195006	0.598403367553	0.0507250248484
ì	0.0227426716433	0.00296934898402	0.0594095914629	0.0506351744313	0.0139592959409	0.149461288335	0.640481469184	0.0603411716161
</S>	0.0113736085509	0.00148719580866	0.0297501741715	0.0254806341957	0.00778375007045	0.0754629141675	0.780819334592	0.0678423958081
