 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.146629351695	0.017532145185	0.0973484735	0.394547966	0.2276113726	0.061868301565	0.040850007	0.003779462592	0.009832909175
n	0.0503833400283	0.328131436395	0.108879196167	0.385857579933	0.0765996554333	0.0210938437783	0.0190368188	0.00129925962767	0.00871886284167
è	0.0192944590094	0.728983045465	0.0724233837223	0.130353106578	0.0257371663601	0.00718445311877	0.00726827191	0.000433457810593	0.00832265761056
r	0.0125035903365	0.554692864488	0.284741827907	0.119728434193	0.00925733496903	0.00262831703892	0.00779554214667	0.00418028916923	0.00447176653352
t	0.0290878044455	0.470020867496	0.359979135969	0.117876645198	0.00411192775634	0.00118550969964	0.00842991914889	0.00543509337308	0.00387304151117
i	0.132595165815	0.610454292499	0.201104758656	0.0460429515327	0.00185687089545	0.000504454643213	0.00354697188296	0.00183439189303	0.00206012374039
s	0.158482671938	0.460763654166	0.198800492885	0.0911093965109	0.00524838430848	0.00275257405774	0.0433969620277	0.00072164597301	0.0387242341501
e	0.122336340646	0.285459554722	0.353639267628	0.117368738837	0.00728576393616	0.00369040091925	0.0585908409092	0.00039685271767	0.0512322510834
s	0.101124455882	0.253698221574	0.340508853209	0.0696154996123	0.00715684847872	0.00461038477308	0.0906169638697	0.00103529747589	0.131633485061
i	0.0742780909607	0.214033027191	0.369334298403	0.0607635065374	0.00938377415957	0.00544984959103	0.105680315623	0.00180755789196	0.159269602454
t	0.0641104595869	0.10379790773	0.366822553334	0.0463121838458	0.00955736738652	0.00610670619701	0.133372372874	0.0119147962973	0.258005681585
t	0.0379400577956	0.0917129012433	0.125082554211	0.0194693416486	0.00730586222884	0.00696787893234	0.175118855958	0.0172889260991	0.519113660528
à	0.0650488579319	0.170142947081	0.186012350637	0.0178957992495	0.0105732568429	0.00857810051078	0.128304150319	0.0094975990997	0.403946987609
a	0.0642571513106	0.157043639894	0.236334406879	0.140278893083	0.0432762986143	0.0369813048369	0.13293359344	0.0491450280999	0.139749728303
n	0.0283074018369	0.0592109201647	0.11118237076	0.170532688011	0.0471695933848	0.0417802416623	0.118763535813	0.1048183627	0.318234907768
k	0.062346166679	0.0346513780549	0.03977225752	0.0582005273203	0.0169180779083	0.0157380172708	0.155799766604	0.178590577567	0.437983252589
ò	0.0841922842263	0.222988588018	0.0488369713067	0.0294035991068	0.0163329552361	0.0200790324236	0.173048795535	0.189556159189	0.215561658863
r	0.112152916742	0.276037174039	0.105042257102	0.0303398297023	0.0251521217454	0.0439149508079	0.163089805178	0.14956325973	0.0947077219543
a	0.151978708914	0.178322136046	0.196321922367	0.0397746642341	0.0285844332485	0.0495639202693	0.160549435059	0.109272335577	0.0856324449848
e	0.0928255578113	0.145586788049	0.178289209456	0.0495715954114	0.0295200917495	0.0598758500898	0.23771973502	0.105502994192	0.101108181662
n	0.0311796579271	0.051066218383	0.066538941862	0.0348752389785	0.0197006523588	0.0524040118119	0.243922549173	0.113077342731	0.387235417221
è	0.0126479146257	0.022346328461	0.0257291323307	0.0135785995008	0.0130876135619	0.027995202386	0.106895670558	0.305978192244	0.471741357074
p	0.0124553897086	0.0107955541657	0.0149643717769	0.0086599266336	0.014999651854	0.0290408401287	0.0729869445193	0.650767214081	0.185330063691
r	0.0123963882362	0.0036842971439	0.0081064597923	0.00514315707453	0.009325994718	0.0194159721096	0.0408755841731	0.833194578027	0.0678575862303
ò	0.0068677882454	0.0169724027913	0.0058681704641	0.00487696875484	0.005812225506	0.0161447234365	0.0334465197244	0.811340899342	0.0986703637434
n	0.0165140365818	0.0215743602504	0.0585193008214	0.00946908925161	0.012124287002	0.0358389324788	0.0607723932415	0.657719026447	0.127468621248
t	0.0196378827606	0.00742488725347	0.0731474868838	0.0083419482172	0.0133810930007	0.0369975224929	0.0596535304138	0.717485118816	0.0639305817727
o	0.00949135235353	0.0267636836012	0.0328978802379	0.00549410120573	0.00762535083357	0.0232709741643	0.0446763404713	0.569707921939	0.280072415281
</S>	0.00844114247676	0.0498085718006	0.029056387119	0.00616497760286	0.00608419516678	0.0224598815822	0.0502945067357	0.29975823447	0.527932107641
