 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.47471000443	0.0220261762485	0.00024846296	4.340054e-06	0.000197550358	2.89735973e-05	0.00045783576615	0.00097127183335	8.7046963e-06	0.000275288872	0.0001971653	0.00015430179	4.46878275e-05	0.000764699807	0.00076457024	0.44455326669	0.0545926965765
ò	0.168033252763	0.0173178042485	0.000216542073333	6.48976343333e-06	0.000147291674667	2.94118936333e-05	0.000719887932817	0.00127965683335	1.16849987667e-05	0.000868993505333	0.00435828720667	0.000658601756667	0.000517170289167	0.005544413807	0.0187560900467	0.503753998897	0.277780427525
t	0.0657969409774	0.0157477838408	0.000195840945672	4.94949335878e-06	0.000130040554299	2.92132798044e-05	0.000806662404112	0.00138043175006	7.4639485769e-06	0.00105630948648	0.00567179670056	0.000782776351222	0.000671798433056	0.00728502570233	0.0298314393489	0.552445809632	0.318155720308
t	0.0301563243822	0.0102495367049	8.75700597847e-05	1.33218100006e-05	5.12366698433e-05	6.43895768615e-05	0.000408928997877	0.00054466235563	0.00066887531518	0.0013230723802	0.150969418532	0.0824340553827	0.0389570075477	0.0155220913341	0.020500766783	0.522873603877	0.125175153236
e	0.0307118104607	0.00923850740163	5.17233654082e-05	1.6115717743e-05	2.50072352844e-05	7.61312007538e-05	0.000276716084926	0.00026645706621	0.00088934679596	0.0014134330625	0.199536418951	0.109749976834	0.0517531948659	0.0199024932114	0.0265141839277	0.393054521959	0.156523986412
j	0.0243845095869	0.00544914386721	0.00159169963062	0.0183879641093	0.00412473874143	0.0349769210087	0.0124597168106	0.0090519251364	0.21900250329	0.0105330012899	0.078548410757	0.039960870818	0.021520447972	0.00855569288047	0.0234076629169	0.337476489586	0.150568296471
è	0.0111420062956	0.0051398737224	0.00211188337421	0.0245119669389	0.00549259435064	0.0466107007844	0.0165304896495	0.0120034244768	0.291706924015	0.0136297005333	0.0384881937857	0.0167209809127	0.0114764505073	0.00420087000349	0.0197944549133	0.164687245462	0.315752233157
n	0.0051348074052	0.00364758635413	0.000711289411813	0.00817074434469	0.00183229456689	0.0155374653921	0.00552630299017	0.00403224240893	0.0972404475722	0.00461293398877	0.0157456609952	0.0058674752309	0.00498849278577	0.00342086960116	0.0247737039711	0.425588268487	0.373169442386
n	0.0246678174417	0.00602767269804	0.000998571460348	0.00395297054417	0.000939000268807	0.0078313701465	0.00649836772439	0.00430609362164	0.116733255839	0.0125222847039	0.114747144865	0.0337412228636	0.0450621896953	0.00306267520039	0.0175926439904	0.471279618829	0.130037143795
o	0.216914902481	0.0335603582327	0.00117958252012	0.00255016964472	0.000725394549602	0.00534318147883	0.0087331797748	0.00568617847388	0.123317253963	0.015593544968	0.151663028288	0.0436117207879	0.0601600065651	0.00665017680013	0.0262357033301	0.237154112276	0.0609215185983
m	0.26012156916	0.0411526347442	0.00306726314004	0.0292351710449	0.0212281399099	0.0418324082563	0.0330781461249	0.0627963714246	0.125655883338	0.0108003127227	0.0659620014293	0.015818232596	0.025031645855	0.00725684286671	0.02633331311	0.194706867425	0.0359231988661
e	0.0985408810533	0.0194168255814	0.00362391836468	0.0381278052422	0.0280064270883	0.0539351726354	0.0397879968083	0.0810063161415	0.126366440526	0.00883463726757	0.0334921401431	0.005897713432	0.011353145885	0.00394774575557	0.02034743537	0.404876942475	0.0224384982887
v	0.0635069116844	0.0155653645271	0.00715256197289	0.0354058116413	0.0362281458144	0.0763110707618	0.0608241970361	0.0571081310472	0.0722343662553	0.0263182977825	0.0300977537144	0.00671714521067	0.012997034895	0.00318597798519	0.02032180069	0.452070790825	0.0239546870962
è	0.0420849819115	0.0120833463424	0.0087773878243	0.0345733517238	0.0392708692715	0.0838310777306	0.0682109625454	0.0497461236824	0.0542306731951	0.0335119885942	0.0353884055715	0.00758670773689	0.0138944891983	0.0067033980284	0.0343530724633	0.282914480275	0.192838705032
k	0.0145300260538	0.0083913872808	0.00340337921043	0.0116015816733	0.0134380655505	0.0280407865822	0.0241892915485	0.0186582046941	0.0181951324884	0.0133295322314	0.0622633518572	0.00466923124563	0.0200754659661	0.0172001388428	0.0588581474878	0.435467320092	0.247688966344
k	0.0509274310846	0.0118371654269	0.00185176873914	0.00577918814643	0.0052216782435	0.0132888320561	0.0175892343495	0.0140056440314	0.0944542611428	0.00987106677713	0.147834395619	0.0105161744152	0.0618260116554	0.0182010486143	0.0596958924959	0.388156692031	0.088943541248
i	0.227760403695	0.0365410604756	0.00291647897971	0.00466248248214	0.00669728334783	0.017790523352	0.0323061457832	0.0216340803438	0.144899150381	0.012690894259	0.152770943206	0.0150404811384	0.0719952355518	0.0131652678714	0.0431478174986	0.163215097677	0.0327666528827
a	0.241077170542	0.0435267488252	0.00298987842657	0.00244085235405	0.00805656631594	0.015621460674	0.0389862545944	0.0323260357813	0.0738219870603	0.0180500980863	0.209339475735	0.0116801277128	0.0603103635173	0.0294180612905	0.0449254641662	0.139739577559	0.0276898442942
p	0.080519238964	0.0273537686084	0.00329351457552	0.00131980534468	0.0305195166386	0.00800470511467	0.0756959531981	0.244115060927	0.0256191056868	0.0189404481954	0.218815737912	0.0067144249576	0.0475718679391	0.0327265430968	0.0407862670554	0.114170053186	0.0238339507981
u	0.0273848861613	0.0197594073361	0.00337415135851	0.00096553710156	0.0381016323462	0.00596932723822	0.0847988217327	0.306105705976	0.00926855742893	0.0135610288985	0.103517741971	0.00400073317253	0.027539257413	0.0224898393656	0.113067846352	0.187992955062	0.0321025176327
l	0.0103016546871	0.016984189912	0.00661634678617	0.00458954488719	0.0551986242487	0.0152410932794	0.0776437012442	0.168133187659	0.00415118117631	0.0133559209662	0.0583373063237	0.00312851402418	0.019840964971	0.0172714000219	0.139057155784	0.323588005021	0.0665611658776
