 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.4515270365	0.400944038	0.09251812355	0.02587506966	0.0094509787	0.006312068023	0.00601198845	0.0038161825	0.0035445802
n	0.151786600533	0.406396052667	0.11801832785	0.0177184793267	0.2395794759	0.00396366318967	0.01255338145	0.0056507707	0.0443332912
è	0.053791396211	0.238720810889	0.30015319595	0.0156608785089	0.312708314967	0.00317146295722	0.0141624689533	0.00404689734	0.0575845984667
n	0.020150645767	0.19363965263	0.446383371983	0.00613206647963	0.295193061322	0.00109613276507	0.0083145221211	0.00914468688667	0.0199458783222
a	0.0112826682857	0.308098659877	0.361639843994	0.00313358860321	0.290901470107	0.000404633796357	0.00636170979703	0.0108226118212	0.0073548069074
m	0.0280555107619	0.335223265626	0.233665919331	0.0023002831344	0.247833396369	0.00404716308812	0.097327341689	0.0473291151327	0.00421801090247
i	0.110268230254	0.233012300875	0.188216517777	0.0137831844448	0.258075182123	0.00529095973271	0.128160548696	0.0597711145442	0.00342195693416
l	0.144077613418	0.198745514292	0.182859827592	0.0201720114816	0.275651334041	0.00747687694757	0.104132061032	0.0335635476814	0.0333211803781
ì	0.0880807844727	0.0894408500973	0.131803094197	0.258909838827	0.26011850268	0.00823142080252	0.0957789848773	0.0245556439638	0.0430808482627
s	0.0489193914909	0.0483145733658	0.106418044066	0.339180477276	0.297287512227	0.00365567352084	0.0430981561591	0.0953986693913	0.0177274715576
i	0.074026870497	0.125797116455	0.107872977355	0.140186583425	0.394843437409	0.00270883357361	0.0261567352864	0.119149596497	0.00925782736253
m	0.128943970166	0.150448254152	0.0983517091183	0.072238064475	0.326938459136	0.0083955034912	0.0840309716621	0.126893312199	0.00375975713084
b	0.102190068722	0.0574956897173	0.0507779943728	0.031214517825	0.511977833045	0.0100483522971	0.104857561321	0.129525670366	0.00191231153361
r	0.0500312742407	0.0266273762391	0.0561928861243	0.017395607675	0.733891461015	0.00549490223237	0.0648612478737	0.0446696881887	0.000835542294537
ò	0.0266642818469	0.0163234127464	0.0618771320414	0.186029437958	0.598123083672	0.0143960677441	0.0784027059579	0.0171042813962	0.00107959699151
s	0.0203942143823	0.0108494751155	0.0446169606805	0.275386602653	0.376559767891	0.0313421189147	0.105715051986	0.131952780699	0.00318302926384
t	0.0182858878274	0.00559267227183	0.0273817252268	0.128522065218	0.506599529297	0.0330975986382	0.107213187329	0.169987295733	0.00332000542461
i	0.00846092364247	0.00454880929061	0.0228316024089	0.0657432827393	0.710394489766	0.0401548142127	0.0828440891097	0.0612542527443	0.0037676989782
n	0.0110137448808	0.00554196659687	0.0203477441363	0.0430796795131	0.492872792589	0.0356264370809	0.0970591297032	0.280877176248	0.0135813449927
A	0.0109809463603	0.00481121719896	0.0151069113788	0.170063151771	0.209897690196	0.063414868037	0.112731053234	0.375003183416	0.0379910189976
n	0.0078859175201	0.00262594966632	0.0082233000596	0.26905561059	0.116436958065	0.0975962780123	0.0962784797447	0.362752999139	0.0391445378325
n	0.0189924095067	0.00328599798877	0.0165761579532	0.168955688863	0.155622407355	0.171532411337	0.113345091915	0.335595365713	0.0160945033008
a	0.0193650429022	0.00356680186292	0.0195822632177	0.102693918288	0.237544672452	0.282806687112	0.181061760638	0.131707943571	0.0216709322903
à	0.00686714448787	0.00153906836447	0.0079793014339	0.0670329184293	0.156648433717	0.230664679037	0.180912483546	0.311546123524	0.0368098340968
t	0.00638825094976	0.000907727231657	0.00428451527263	0.0903218484764	0.059325718139	0.117183402012	0.118062812849	0.567039244508	0.0364864380323
s	0.0565163993166	0.00502762647722	0.0269780940909	0.153727956159	0.065139834713	0.106465693004	0.12813152595	0.407867112836	0.0501457180108
e	0.0693943794589	0.00614544404241	0.033464625997	0.146914515386	0.0768672229043	0.226567164335	0.197960365317	0.174695378945	0.0679908680036
t	0.033945716173	0.0051062162308	0.0172987376323	0.0800791438253	0.0449495875681	0.214703005858	0.167843740772	0.362335886315	0.0737379193345
ù	0.022028857081	0.00466524765027	0.0116046977641	0.0447824833051	0.0231997191227	0.133089439699	0.130788839257	0.532109072105	0.0977316264448
o	0.007610133227	0.00162882889009	0.00421779600803	0.0338818453684	0.0134703690009	0.108624784566	0.127260419752	0.615307177368	0.0879986818149
</S>	0.0039557203785	0.000858858095045	0.00229187880401	0.0183317390842	0.00687852344045	0.058455219283	0.097682409876	0.753440003684	0.0581057004075
