 	credo	che	stanno	ancora	svegli	</S>
p	0.3624422335	0.088361325	0.01731956825	0.0933049025	0.059784509	0.37878752255
i	0.4707111845	0.187148551667	0.09972862075	0.0772655178333	0.0375933076667	0.127552849783
s	0.278173223833	0.177053703089	0.13885972025	0.314870016278	0.0389243528889	0.0521189924943
t	0.249459996944	0.0988379668963	0.19549105675	0.388948416759	0.035081088493	0.0321814561648
è	0.385073585648	0.252003918965	0.20024788325	0.13403611756	0.0117334213806	0.0169050320499
o	0.308288738549	0.289335589655	0.237156892083	0.0950910964933	0.0637607348131	0.0063669281783
k	0.142075778183	0.121617721552	0.245244252694	0.397547788831	0.0853176289377	0.00819684255943
a	0.0892796813943	0.201663975517	0.214034376231	0.453435250944	0.0332805562126	0.00830611403981
s	0.0674924981314	0.228012652372	0.208599662077	0.430217548315	0.0288616533042	0.0368158821999
t	0.0774827837105	0.0839512826573	0.126583880692	0.514901759438	0.0289140881014	0.1681661374
è	0.103452861237	0.241921392219	0.193779730231	0.270360616713	0.0118988887671	0.178586444967
o	0.062989023079	0.290378258406	0.229742040077	0.299908569138	0.0542155873224	0.062766453489
n	0.084798593693	0.114202541135	0.146925544692	0.424232096379	0.0719202397741	0.157920947163
e	0.0946714138977	0.130093187712	0.274188639564	0.279593942126	0.028198779758	0.193254036388
a	0.0382813193439	0.121361109471	0.327401651521	0.296205197375	0.137758649086	0.0789920884627
n	0.013190067426	0.040867708637	0.125997509234	0.283567110792	0.188781764029	0.347595875154
k	0.128589344742	0.024388199459	0.0601749144713	0.112698525264	0.079537942243	0.594611138385
ò	0.186902460247	0.051045271153	0.21219227249	0.0925425517547	0.079372613981	0.377944881795
r	0.0962748420823	0.0683112337177	0.247807339497	0.223427903918	0.13648699466	0.227691696265
a	0.0530237990274	0.0892181279059	0.325422628499	0.250426264639	0.104540918887	0.177368258088
a	0.0248807595975	0.0771551773853	0.349452619	0.153178298213	0.309927220296	0.0854059420293
t	0.00914843355417	0.0261522186118	0.1179867946	0.101348974071	0.392800161432	0.352563410676
s	0.00528910378472	0.0135348579373	0.0607732769667	0.0664853460237	0.149764615144	0.704152770225
ù	0.00318235381824	0.0090371118791	0.0462980109889	0.0652139220079	0.360706958381	0.515561613408
n	0.00352933832941	0.0119496558597	0.0218729367963	0.070771957336	0.525459136127	0.366416947803
n	0.28241045111	0.0257352982866	0.0115954670654	0.0604709429453	0.276374871709	0.343412899268
i	0.37300296057	0.0217196949955	0.0096444520218	0.0714948348151	0.343543286903	0.180594693089
t	0.337930217057	0.0899858972318	0.00801600867393	0.078160674605	0.364202834168	0.121704367696
i	0.326672301119	0.116917979744	0.0167671072246	0.0429040258683	0.131838774256	0.364899829232
</S>	0.164087528709	0.065032935872	0.0268499571123	0.0368091699341	0.080198253628	0.627022164616
