 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a	0.26064859175	0.036149612	0.50127126	0.07450120863	0.0235721535	0.0397173935	0.037083418005	0.02705635055
n	0.0884024793033	0.161483735333	0.515484946667	0.0323236529633	0.0231128898333	0.0693816268333	0.0123802442939	0.09743043455
k	0.248906567321	0.261572518444	0.231262772222	0.0295498143211	0.0234818346111	0.0774700306111	0.0045292252535	0.123227247183
ò	0.310484457774	0.465402969481	0.120398203407	0.021558381787	0.00907864068303	0.027680134743	0.00191221377213	0.043484995034
r	0.120199494591	0.48490023316	0.321108413802	0.00957042994233	0.00548008770701	0.041147285787	0.00159537594501	0.0159987259177
a	0.088046328197	0.439850264387	0.398368789267	0.0137524183141	0.00453019565567	0.0466855180957	0.001566589425	0.00719992673923
s	0.0698786960657	0.449717121462	0.216395901089	0.0188505341047	0.0104760516386	0.0888540775319	0.001155752985	0.144671866413
t	0.0538266386886	0.202501973821	0.295990573696	0.0313678567016	0.0283730295462	0.176479792511	0.001057834655	0.210402288138
e	0.0600648995629	0.37947475794	0.271183421232	0.0358450305672	0.0258896762921	0.13562525217	0.000517015788333	0.0913998879127
m	0.0516289681876	0.42175826218	0.223479270411	0.0188601131891	0.0153746245407	0.230847292057	0.00593666043944	0.0321147593376
a	0.0584831143959	0.34780908026	0.217269856804	0.0629267067297	0.0145730295136	0.271214300686	0.0107305434798	0.0169933446125
r	0.0428293453986	0.32823498842	0.099784722168	0.0843079042432	0.0138394725045	0.231462503562	0.0138662514933	0.185674782204
è	0.0245517393995	0.349956157807	0.0436048786227	0.102912130081	0.0132954215015	0.212674788854	0.0134332459644	0.239571587068
o	0.0236635241332	0.376041172602	0.118188654208	0.222675216694	0.0383178405005	0.095832380618	0.0402652617881	0.085015917356
c	0.0147771301111	0.152252039201	0.457927584736	0.195403662898	0.0449683239002	0.053748740706	0.0507070332627	0.0302154946187
e	0.0066177656037	0.0778107314003	0.491670669245	0.265314688299	0.0577308917001	0.0681501840687	0.0213837159542	0.0113213688396
e	0.00402828773457	0.0609059348001	0.224698207415	0.339576249433	0.113681690567	0.205420891356	0.0316022628514	0.0200864667465
n	0.00235065561152	0.0353781862667	0.120738539272	0.165486419011	0.0920070145223	0.327692320452	0.0533541339505	0.202992712249
ì	0.00241422853717	0.0478909057556	0.0435643248907	0.135580235537	0.0420740438408	0.243896556817	0.20294491565	0.281634787416
n	0.00384822084572	0.0493378721519	0.0180988144969	0.128310298846	0.0296246782803	0.106131736606	0.534387215217	0.130261174805
e	0.00353646134857	0.053575784284	0.00959729736563	0.147990529949	0.0813106384268	0.147293599869	0.491367130739	0.0653285666017
p	0.00354474828286	0.0534222846213	0.00892486445521	0.152312349316	0.0986732608089	0.18170514329	0.45970078258	0.0417165597339
r	0.00563535752762	0.0190426940671	0.00646121435174	0.0543701174387	0.0458419649363	0.19236403443	0.646232547527	0.0300520624446
ò	0.00444804576254	0.00975180302237	0.00328063618391	0.0213043909796	0.0303258643121	0.176029742477	0.648543019176	0.106316488482
n	0.0163218151742	0.00926223300746	0.0087820102613	0.0191725694932	0.0444853307707	0.134538495159	0.641052856392	0.126384663161
t	0.0225895908914	0.00685036032815	0.0106978006204	0.0194819476644	0.0456675939236	0.115353720386	0.727990152131	0.051368846527
o	0.00997257663713	0.0111641117684	0.00473395877347	0.00994880892147	0.0299398433079	0.082276303462	0.580562637377	0.271401827316
</S>	0.00509635707857	0.0188890388842	0.00330456993673	0.00692626576073	0.030556914154	0.091521283731	0.326742698688	0.516962948658
