 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.397993949	0.0749529825	0.019392332	0.166482483	0.00380619065	0.026838449712	0.0043231312	0.011630624	0.285660764715	0.008919066
v	0.168983292333	0.0742084541667	0.0139936956667	0.295249751	0.0101088142167	0.0543489330453	0.0310380455333	0.0477431213333	0.287462969572	0.016862906
ò	0.103628290778	0.284815958056	0.0588358805556	0.266741588	0.0131731966056	0.0635400600018	0.0391542336111	0.0555079625611	0.0978760602307	0.0167267582667
e	0.0707718735927	0.355754311685	0.127204826852	0.256887160333	0.0270971414019	0.0238401223206	0.020418368637	0.0411789479704	0.0683248157836	0.00852242335557
n	0.0418470318642	0.145143834228	0.108150512284	0.267721296778	0.0438704844673	0.0733729741069	0.0239407075457	0.0471681009901	0.0707342019279	0.178050845452
ì	0.0318750979547	0.327758559409	0.0883706540947	0.122344543926	0.0290954983891	0.0873931198223	0.0178458496019	0.0266087827867	0.036012747576	0.232695172184
m	0.0890268193182	0.40191611647	0.0805866713649	0.098578219642	0.0110664195297	0.0335655037274	0.0108020182873	0.0184050450522	0.173636999459	0.0824161970947
e	0.117441463106	0.256786202157	0.235361170455	0.0880779908807	0.0076605750099	0.0177613683758	0.00857893639577	0.0165071175174	0.21953578146	0.0322893806182
a	0.0637180716687	0.193647814052	0.309452925152	0.229819561294	0.00805309633663	0.0119900829253	0.0197840237653	0.0233681920058	0.125984148793	0.0141820834594
n	0.0231309383562	0.0835386843507	0.138323879051	0.277806094765	0.0109752857789	0.0312370793084	0.0283698035884	0.0409608746686	0.113236039598	0.25242133882
k	0.0511623399521	0.0771779444502	0.059092600017	0.118124689255	0.0207961752596	0.147352459769	0.0255906461961	0.0628358435562	0.059428519866	0.37843883294
ò	0.076649009984	0.13478864815	0.185103438006	0.0710535747517	0.0591827394199	0.188861549923	0.0244833890654	0.0607438041854	0.0230237890497	0.176110063943
r	0.0552337566613	0.127335958717	0.226989601002	0.0817398532506	0.0626937177066	0.121133973308	0.0578506790218	0.0843088910618	0.0956484721109	0.087065087611
a	0.0387796345538	0.095089532239	0.201407682001	0.0834976760835	0.0542155838022	0.197565707769	0.0652731270073	0.0866331014539	0.119940915037	0.057597065827
p	0.0389373538513	0.0733207007463	0.185890287834	0.139297367028	0.0506666853674	0.196610340256	0.0748808430024	0.0639551615846	0.139308586012	0.037132681899
r	0.0479983646171	0.0435688585821	0.0655329556447	0.160627725009	0.0207552815558	0.109154491085	0.119266264334	0.197224073862	0.151528167004	0.0843437939663
