 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.421620615	0.07114267	0.03092968785	0.0090535938	0.32215982615	0.1184697091	0.015183827549	0.0007967018075	0.0106433911
c	0.178242083667	0.0338783005667	0.0334477831833	0.0123879398	0.347100305383	0.367752986367	0.005488168849	0.0114738215408	0.0102286694333
h	0.0845626245557	0.0173267577556	0.0486329130611	0.0172341306	0.358071431794	0.387811448789	0.00248462059967	0.0159267643803	0.0679493514778
r	0.104801429519	0.217514632919	0.043332592687	0.0202395998667	0.363532453931	0.160779159596	0.00128040008322	0.00622439298477	0.0822953662926
ò	0.266860016506	0.28605976264	0.126558142562	0.0167516389556	0.19848477131	0.0732379831987	0.000656669058407	0.00207732364008	0.0293137470642
n	0.296136595502	0.109827230213	0.154741605854	0.0344449066519	0.200979607103	0.191028067733	0.00134102198347	0.000701262560847	0.0107997351547
o	0.273542861834	0.0632027837377	0.184028476951	0.0496703582173	0.196205159034	0.227400202011	0.00159801219116	0.000243085465116	0.0041090208949
k	0.241532913945	0.0413703172459	0.184615444984	0.0377200714058	0.127248323011	0.29590934677	0.0123020717937	0.0269216867395	0.032379779175
a	0.110989886982	0.037058999082	0.153081034328	0.0783871644686	0.19314131767	0.325068628923	0.0163133153646	0.0393659635798	0.0465936570583
m	0.060066772994	0.0347608049607	0.140647567776	0.0844054141562	0.200917849223	0.141790272974	0.0591408845549	0.18168194586	0.0965884530194
b	0.0351325813313	0.0185195425869	0.055393352592	0.0356483137187	0.112398623074	0.291605340991	0.0795893955183	0.237756931953	0.133955919006
è	0.0395438491104	0.013714498629	0.0779463945307	0.0239591269062	0.154654734358	0.49442707033	0.0339874516394	0.0914467304763	0.070320174852
n	0.0592365677035	0.00670820210967	0.0838579371769	0.0202049296354	0.129168501786	0.501349336777	0.0340954696798	0.130026746651	0.0353523574673
n	0.0514169350678	0.00343361096989	0.033901847459	0.0111785938451	0.0491146375953	0.643871758926	0.0395612138933	0.143520524684	0.0240009233558
i	0.0261854848559	0.0050419281233	0.043079638553	0.0257656585817	0.104801639198	0.661616676309	0.0261596992978	0.085193549028	0.0221557733186
è	0.017041264552	0.00621825990777	0.0536936041843	0.0688470258606	0.207759206399	0.42112136877	0.0470363604326	0.0734856610093	0.10479729444
n	0.0168387284507	0.0129666671693	0.0508477527281	0.112515670287	0.180430034133	0.359281256257	0.100586640144	0.0348874948364	0.131645787147
a	0.0200756751502	0.0305471650564	0.0858292242427	0.162783570096	0.134148080044	0.297844265419	0.103677840048	0.0845209764455	0.080573218049
f	0.0135110877167	0.0268509505521	0.0747201994142	0.131065383032	0.0963057838147	0.14572342514	0.140162340016	0.280052942149	0.0916078693497
à	0.0076598269389	0.0123267297174	0.0300991851381	0.0707005806773	0.0599265717382	0.137518661713	0.243184056672	0.30213319405	0.136451169783
o	0.00311685557963	0.0074649299058	0.013999218246	0.0646465608924	0.0475823132461	0.121422705771	0.198995163224	0.40464071135	0.138131526594
p	0.00151201735988	0.00313769299193	0.00671857871533	0.0426506247975	0.017034962582	0.047896749457	0.0827267517413	0.716951903783	0.0813706955313
o	0.00171407928663	0.0124128660206	0.00611063667178	0.0518380970992	0.0138907800273	0.049484538819	0.194896370247	0.622023757928	0.0476288561771
d	0.00339380166221	0.0154748001069	0.00746944755726	0.0528009530331	0.0139477135758	0.0676735596063	0.275810890082	0.505236099309	0.0581927397257
d	0.0053334528874	0.00587423146897	0.00620456081909	0.0205787186777	0.00646947709193	0.0643645248688	0.385900396694	0.43672296977	0.0685516965752
h	0.00504307656247	0.00250533905632	0.00405913777303	0.0073143932259	0.00379343893064	0.0612153766229	0.517773855565	0.249581673257	0.148713735525
à	0.00268087909316	0.000952193654107	0.00273903905768	0.0030594195753	0.00292632437688	0.0457008458743	0.333263694522	0.327369281086	0.281308351842
g	0.00589918533672	0.00618374262004	0.0362846486192	0.00813464669177	0.00345554712563	0.0403297422914	0.189339777507	0.468066447029	0.242306315947
l	0.0117298317789	0.0153096422067	0.0476528131931	0.00980965897726	0.00324675844121	0.0383020374305	0.437581419169	0.33279260301	0.103575264206
i	0.0089102458263	0.0126550628789	0.016998886451	0.00456473127242	0.00338262827974	0.0420933291435	0.563259823056	0.187196888337	0.160938404959
c	0.00323166827077	0.0043831367063	0.0157771695503	0.00807041562414	0.00365520831325	0.0473569120478	0.295636473352	0.440570082779	0.181318903653
è	0.00120263564559	0.0015347177621	0.0147611824834	0.00856805004138	0.00204469122442	0.0307031023493	0.184018376784	0.598692167593	0.158475016551
a	0.000552026051863	0.0005889959307	0.00754618936113	0.00801063484713	0.00400892170814	0.0230635321164	0.193027278928	0.455014709198	0.308187645517
</S>	0.000358850590931	0.00032695309535	0.00734555703057	0.0112771579236	0.00611405210407	0.0187782340582	0.169633264464	0.394086104599	0.392079747758
