 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.4327947595	0.1104168238	0.32047143655	0.06263547925	0.0442227045	0.00394289563	0.0056601651	0.019855763585
g	0.232438182833	0.141679167933	0.352213940517	0.20899222975	0.0283609435	0.0136592589633	0.0139016404333	0.00875462825167
r	0.181086610278	0.276896449311	0.256640581839	0.21989487135	0.0205035138333	0.0215194119878	0.0161362057578	0.00732231428389
a	0.218810986093	0.408433346437	0.24585301728	0.0921739138833	0.0110479816778	0.0134214078959	0.00545908037593	0.00480025316796
t	0.229581272031	0.383965508812	0.16094727376	0.0481874384711	0.0158536459593	0.016618730532	0.0132551279686	0.131591006929
s	0.0917809021103	0.445377579604	0.21452025592	0.0162914088337	0.0173803435198	0.021409438844	0.0158332349695	0.177406833643
a	0.0522847988034	0.479538813201	0.35825093864	0.0180787524446	0.00745028037327	0.0155227736147	0.00549769715317	0.0633759338477
è	0.0387708395011	0.317319861734	0.488881306213	0.0201262411482	0.0518029244578	0.0584761618716	0.00277548476772	0.0218471315692
n	0.0235565857337	0.207072211245	0.441225128738	0.0185855513827	0.0773439624859	0.0936602506239	0.0763076734559	0.0622485795097
a	0.0451926995779	0.173167448748	0.243081786246	0.266137046461	0.0384681105286	0.0572997028746	0.100475501385	0.0761776673366
n	0.044930682526	0.0785078942493	0.118191180982	0.339035966554	0.0150775888095	0.0256492156249	0.105688074028	0.272919393279
g	0.038508057842	0.0532386977498	0.0534837085607	0.114233235651	0.0266565785365	0.0507714172083	0.114348707343	0.548759631093
r	0.037271414614	0.0542050042499	0.0350734150202	0.0386951973637	0.0428556935122	0.0879070057361	0.0532547171143	0.650737597031
à	0.017458729338	0.0497254364166	0.0957075011734	0.0153458008679	0.0491831561707	0.270755445245	0.0260109742381	0.475813005677
m	0.0552544015793	0.0557648548055	0.118714902058	0.00801481315597	0.0486803353902	0.307269837082	0.145230964613	0.261069908559
m	0.12605016386	0.0538545076018	0.055886369686	0.00582098491866	0.162793538463	0.176729577694	0.191811662204	0.22705320952
a	0.114320941287	0.0892404425339	0.167277560562	0.0175576446396	0.214922218154	0.175260799231	0.0735628666347	0.147857535173
u	0.0510114926557	0.0879694413446	0.206054046854	0.0230213505465	0.105640514051	0.14198017841	0.283930940778	0.100392016391
d	0.0319885951119	0.0384560976149	0.0830173592847	0.0119620011555	0.0526888763503	0.08298045247	0.622851490259	0.0760551081303
e	0.026456773204	0.0220727523716	0.0375676850949	0.286329599025	0.0336867447834	0.04947257849	0.488903663086	0.0555101920434
r	0.014242884568	0.0099550020572	0.0185458573316	0.377677297355	0.0194738915278	0.0359695799633	0.347769577362	0.176365936681
f	0.024184744856	0.0143058897857	0.0109550479105	0.126169785998	0.0151096274426	0.0537373771211	0.319607982454	0.435929552227
ù	0.023663587552	0.0166232872619	0.0152454654702	0.0443237695327	0.0193646268142	0.274101122374	0.183642750818	0.423035377409
m	0.0640624024507	0.0153637890873	0.0148335021567	0.0168257365942	0.0183954356047	0.311693427458	0.265885550273	0.292940159136
m	0.14264412415	0.0213651540291	0.0110656267189	0.0101635012814	0.110498741535	0.169633669153	0.291084503424	0.243544689712
u	0.11545590395	0.023093660343	0.0209210142396	0.0082144148938	0.143294888512	0.183849643051	0.167619429808	0.337551039904
</S>	0.060962885825	0.0230609376715	0.0311662146198	0.0045958581469	0.083448931256	0.192169366525	0.120909627904	0.483686139952
