 	non	mi	aspetti	che	non	vengo	</S>
m	0.48452125235	0.00157453877	9.0755213e-05	0.48423418424	0.0190050565	0.0045507224	0.006023431231
ì	0.181702957683	0.16352821477	0.1266304724	0.502939962747	0.0214599238333	0.00168767134433	0.00205077382967
m	0.085359640561	0.217505743795	0.168787918232	0.243220755582	0.113808792944	0.169407541392	0.00190958070856
e	0.0490224955203	0.17296893347	0.16344889351	0.228764911861	0.158336309981	0.225409669931	0.00204876960285
m	0.0374352628401	0.158113682621	0.161662959561	0.264796387287	0.156735758994	0.218388662777	0.00286728626762
ì	0.03833248528	0.0551238204383	0.054011716598	0.388175385762	0.245022896331	0.216275093092	0.00305859842254
n	0.112320561093	0.0208276886128	0.0181335579927	0.414991235254	0.344331385444	0.087770294864	0.00162528390751
e	0.129874803031	0.00825420237093	0.00611733761757	0.459258815085	0.350194141815	0.045123783788	0.00117694896917
k	0.067262054677	0.00404323813898	0.00213377236586	0.468714888362	0.247751837272	0.209127005096	0.000967248489723
a	0.060987452559	0.00820917026166	0.00144047686862	0.388777602787	0.258603182424	0.274386625032	0.00759550796324
e	0.049194071853	0.0112223539872	0.00124437188287	0.303888814262	0.231506045141	0.306747598344	0.0961967373211
n	0.017728993251	0.00589156489573	0.000602616020957	0.121452545131	0.0986205404803	0.374814132781	0.38088961244
è	0.0157892343837	0.0838605772986	0.11329074824	0.0462041234203	0.0457059199268	0.21634953426	0.478799864147
r	0.0222254617946	0.109353847338	0.150738164587	0.0222048018068	0.0337584666423	0.391141318087	0.270577953382
k	0.0876957492649	0.0365397393577	0.05025197391	0.0696351799356	0.0673839535474	0.552825766029	0.135667666461
u	0.197493903088	0.0367834597926	0.0335068235105	0.101761813312	0.0929592611825	0.34082415001	0.196670612154
m	0.165381273029	0.0368853712242	0.0283347027035	0.063196991104	0.0562545837275	0.45669805467	0.193249057851
e	0.076892142343	0.0171660247014	0.0111858343345	0.0436391660347	0.0320641999092	0.474763074557	0.34428960975
</S>	0.0647782651715	0.0157358938507	0.00758329251725	0.0383477015174	0.0307118829546	0.251711091778	0.591131929875
