 	sta	seduta	nel	giardino	</S>
s	0.4857157736	0.15849368765	0.302089246	0.034890203	0.0188110515
t	0.194942938933	0.360555339217	0.379607895333	0.0328466312667	0.0320471805
è	0.375797931644	0.376725143072	0.207021260011	0.011755898049	0.0286997545967
i	0.404678327481	0.325849577691	0.182212624904	0.0763169510431	0.0109424861956
k	0.140411640427	0.278531925897	0.455522564968	0.116164818348	0.0093690309652
a	0.164862741142	0.313407975299	0.456429681656	0.0571188344993	0.00818075652173
s	0.170497307047	0.3356309631	0.397787307219	0.0398568252164	0.0562275730406
i	0.174561315682	0.3304480257	0.38442423574	0.0349459706388	0.0756204495135
m	0.177195627227	0.309344392567	0.300027105247	0.16250048578	0.0509324016712
m	0.143899961076	0.223281604856	0.327449898416	0.257619441927	0.0477490968904
è	0.135147952025	0.395431491619	0.304610116139	0.139544025022	0.0252664174135
n	0.331830039008	0.360583351873	0.241139622046	0.0571462293873	0.00930077442117
i	0.426502106336	0.354663105291	0.167587144015	0.0301608123624	0.0210868946404
s	0.176925840501	0.34062366443	0.122894782005	0.252479296687	0.107076488213
t	0.081070869889	0.17121670081	0.147721324668	0.443925415562	0.156065721071
o	0.0700383146297	0.162853916937	0.215037714889	0.308849918521	0.243220155357
n	0.0445444275299	0.105908875446	0.14285001563	0.30456030284	0.402136391786
g	0.01928217383	0.0394315179487	0.05452663721	0.564605690947	0.322153994929
h	0.17303615661	0.0368523689829	0.03562082707	0.526441200316	0.228049472643
i	0.22189161777	0.043637336661	0.04594793569	0.245173650105	0.443349500881
a	0.0757608969917	0.0246183847203	0.0380973385633	0.344476400035	0.517047020294
r	0.0253446665422	0.00938262487343	0.0183606027211	0.504417556678	0.442494580098
d	0.0116406155574	0.00438350925781	0.00847357640703	0.641165538893	0.334336764366
ì	0.0138280771858	0.0093881202526	0.0221153761023	0.687222222964	0.267446172455
n	0.187711019729	0.0571276140842	0.0539991087008	0.456404024321	0.244758182818
o	0.288020313243	0.148328241361	0.0710289179003	0.22028270144	0.272339786273
</S>	0.217795541621	0.19816173568	0.0731749989502	0.11607671572	0.394790993137
