 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.0199983524	0.402603023	0.2828056695	0.147720545	0.054496749	0.065856893313	0.01479006025	0.0043623308	0.007366418
a	0.213825488467	0.481700717667	0.1023414225	0.0619126466667	0.025946008	0.092555347771	0.0144112174167	0.00319052918667	0.0041166473
r	0.272164268489	0.264637159222	0.0386577175	0.0298491045556	0.0156436293333	0.220463219257	0.123776000806	0.00573772464889	0.0290711714
ì	0.416025515163	0.112805567741	0.0142909611567	0.0121729189852	0.00877180655777	0.236449846479	0.155891252459	0.00651874679606	0.037073424484
s	0.457594827731	0.0898521339137	0.00615696347557	0.0101665917951	0.00613611529926	0.27414051222	0.13665416301	0.00465272011179	0.0146460466453
a	0.16861929192	0.292910617971	0.0139382012585	0.041069709265	0.0100371917664	0.313330029407	0.14879059967	0.0040653983306	0.0072389879151
e	0.0733001373067	0.32618555899	0.0158139380862	0.0481340804217	0.0086249495888	0.392305128469	0.131166525223	0.00192398260353	0.00254571468837
N	0.0378871231022	0.347733172663	0.0099479406954	0.0449061008072	0.0164191021963	0.408906444823	0.130518388408	0.00231488326784	0.00136683381279
ì	0.0658145933674	0.519217724221	0.0140151142318	0.0731271702691	0.0317719927321	0.202099680274	0.0849665694693	0.00705903535595	0.00192811067093
c	0.0628838861758	0.341947511174	0.0125284963439	0.0629621090897	0.026954006744	0.336885440091	0.0926564598231	0.0614182607853	0.00176382784364
h	0.0216336348786	0.140322306825	0.0301523987146	0.0771900420299	0.073525763748	0.387657913364	0.194096293274	0.0745188311284	0.00090280996788
o	0.0260599260595	0.134397282275	0.0476192182382	0.0987995156766	0.167411347916	0.265582804455	0.232735837758	0.0254805634761	0.00191353912263
e	0.0394448813532	0.125942712425	0.0330594857461	0.0758846302255	0.174774515972	0.280759791485	0.236212812586	0.026889063392	0.00703214347421
n	0.0259915406844	0.0643430771417	0.015631806432	0.0453178280752	0.0964373779907	0.216224280495	0.295340107529	0.114441197797	0.126272801491
è	0.0227722211281	0.0886921703806	0.0168507156607	0.0403203656917	0.204981398664	0.088144697165	0.242313015843	0.126639867766	0.169285571164
c	0.0213445939594	0.0937743044469	0.0171434747036	0.0387254232972	0.240624328788	0.097573936055	0.122379151281	0.303442131089	0.064992701588
h	0.00788803833647	0.0359845641356	0.0170536210512	0.0289977208324	0.114369638829	0.168488948685	0.240614473094	0.362678570496	0.023924448196
u	0.00832025154549	0.0291223263785	0.0386531120171	0.0465863369441	0.11592927961	0.214765092895	0.349677514365	0.153697600299	0.0432484698653
n	0.0077994324585	0.0239620031262	0.034847418039	0.037790365648	0.0846229304367	0.163623631632	0.202912330122	0.355127183433	0.0893146499551
f	0.00390002986283	0.0154365997087	0.0143054895463	0.017424652216	0.0360915297122	0.180212394544	0.226579405374	0.422351511144	0.0836983216517
a	0.0199242153876	0.0210182042362	0.0208640743488	0.0228082254053	0.0553400339041	0.218405691515	0.308452188458	0.205325240381	0.127862092217
m	0.0240737858025	0.0175442045787	0.0207677975163	0.0214343765351	0.0567225124347	0.128018856172	0.188265535719	0.412091166794	0.131081737739
è	0.00903228877417	0.0102094765262	0.0180278205721	0.0215770939117	0.0522746636116	0.074543406724	0.13667755814	0.506365905598	0.171291792913
n	0.00400054599472	0.0193532073421	0.0247790631907	0.0248667081372	0.0553152828705	0.039739410808	0.117606994713	0.528817598533	0.185521206738
a	0.0444444375682	0.0387868924474	0.0209443260636	0.0183082482124	0.0696121226235	0.0444092565027	0.115039490238	0.487920352844	0.160534884679
m	0.0579063211651	0.0341511845825	0.0130597285212	0.0134986107375	0.0702198896078	0.0483544248342	0.114388143013	0.496741057615	0.151680642626
a	0.0523341576974	0.0279108819608	0.0245936836737	0.0175957849125	0.0702891686026	0.0463136309447	0.108311870604	0.510647713872	0.142003105275
i	0.0505729740058	0.0251813751203	0.0272524075412	0.0176449853342	0.0694077757342	0.0497138459816	0.107116742701	0.416438199291	0.236671701758
</S>	0.0254428161629	0.0128650592602	0.0136550107456	0.0089149182121	0.0350987821671	0.0351533764908	0.0555910101005	0.546362699645	0.266916325879
