 	può	che	sono	ancora	svegli	</S>
i	0.45471145925	0.1249520985	0.016370413	0.031998515	0.3359597078	0.0360078115
s	0.155014573017	0.1450858495	0.0417481856667	0.291001522333	0.338279361933	0.0288705391667
ò	0.0636482381057	0.3895491465	0.0445871908889	0.361086784378	0.116897205444	0.0242314415222
z	0.108888742702	0.497384148833	0.0362911242963	0.260676925059	0.0826457472813	0.0141132423074
i	0.192600964234	0.396399682944	0.102836933099	0.226843197786	0.0710841168404	0.0102350518391
k	0.144099534945	0.314478079248	0.1062408163	0.400092268695	0.0298666136935	0.00522269668303
a	0.0532515131817	0.162824321349	0.2874192107	0.474700409565	0.0181804828978	0.00362407063768
ì	0.0222352950806	0.113108998383	0.362614121567	0.198413706522	0.301663228966	0.00196464028923
n	0.0195582343802	0.0874148573943	0.204195441856	0.237496318841	0.400235063322	0.0511000844297
e	0.0309499547934	0.123445272465	0.404001263952	0.234541919614	0.139971444441	0.0670901084099
a	0.0227068937311	0.0880154813883	0.413847671317	0.309363139871	0.141244487814	0.0248222787366
n	0.00780688970037	0.0306802030294	0.149933691522	0.341991509957	0.160354913605	0.309232788579
k	0.0399495075568	0.0570871863431	0.070368234924	0.258040779986	0.072965971835	0.501588319526
ò	0.0864642871856	0.095261638781	0.250690364975	0.245089569995	0.0530650735783	0.269429080175
r	0.0900093623952	0.0771112012603	0.293893788992	0.320234133332	0.0669780711928	0.151773460392
a	0.0572050076651	0.0716231334201	0.384862363664	0.329071774444	0.0434487090309	0.113789004464
a	0.0210400452164	0.0541605139467	0.413026467755	0.191204874815	0.271062054977	0.049506028488
t	0.00769117533347	0.0184550620222	0.139077694818	0.138898050938	0.359401393659	0.336476595496
s	0.00808021791116	0.00981230324073	0.071699057306	0.120365732979	0.136101885553	0.653940785165
ù	0.00757256418039	0.00668973261358	0.0505248604353	0.111635450326	0.373666594184	0.449910831622
n	0.0129465859368	0.0122320100712	0.0209376938118	0.082820949442	0.510673528061	0.360389270441
n	0.190858419979	0.0667965076904	0.0108401864373	0.107401453147	0.234983174687	0.389120260147
i	0.240027418093	0.0753966211301	0.00691732364577	0.133060091049	0.310642113562	0.233956413382
t	0.228353874131	0.138267902277	0.00787842521526	0.11292850035	0.333147862987	0.179423421127
i	0.22452830681	0.160953928759	0.0254797810718	0.05671457445	0.120163457462	0.412159967042
</S>	0.112737626555	0.0835664813795	0.0415330315359	0.041614603725	0.072954745731	0.647593533521
