 	se	vieni	a	casa	ogni	sabato	</S>
a	0.12559720093	0.018600171	0.4801481567	0.339137200895	0.003806882	0.02642840385	0.006282038335
n	0.0420480017533	0.294315397	0.4978689909	0.115511133428	0.0131381141667	0.01043408745	0.026684360835
è	0.0143393750578	0.675869765667	0.215523938967	0.041054418666	0.0156768074556	0.00416566015333	0.0333700540263
r	0.00589908506927	0.527865328156	0.392360092989	0.0272823935453	0.00653102511853	0.0275420067878	0.0125200247568
t	0.0116583747564	0.355320258985	0.553972640996	0.0286014181818	0.00856021960618	0.0353377897526	0.0065492625856
i	0.0400338649188	0.343740542995	0.538893780332	0.0488964573939	0.0132006078687	0.0120356953842	0.00319905767853
è	0.0947141549729	0.243842124332	0.455631086777	0.0834358411313	0.11672595529	0.00451059069473	0.00114027697951
s	0.085831530211	0.176687917111	0.405167855592	0.0663815057104	0.163457666097	0.0840662361549	0.0184072899298
s	0.0459368486237	0.201177184704	0.379943901864	0.0353018212368	0.194856583032	0.112055529185	0.0307281326433
u	0.0625167562079	0.237139578235	0.256948403955	0.147248219746	0.232969567677	0.0459737935283	0.0172037439811
k	0.0981231020693	0.122609029412	0.295671861318	0.182772934915	0.124377970892	0.119656351176	0.0567888250937
u	0.0911289906898	0.103245903137	0.240932998439	0.140177883305	0.191771871964	0.161873087059	0.0708693352979
à	0.0424716321299	0.0967172057123	0.096649858413	0.121799949635	0.528023917321	0.0880462756863	0.0262912190326
i	0.112788879277	0.0575744599041	0.0465410587377	0.0546518370783	0.556747825774	0.159409208562	0.0122867564442
s	0.136391154359	0.0586164543014	0.0295686647792	0.0300661159261	0.287392688591	0.386724876187	0.0712400352481
à	0.0558549327197	0.0413219294338	0.0115231222931	0.0385338202087	0.259944356197	0.496318508729	0.0965032977494
m	0.0332250485732	0.0204255988113	0.0130153895977	0.0413591878462	0.216161925066	0.585815299576	0.0899975252498
b	0.0684500171911	0.0101341492704	0.0372458281992	0.150431017059	0.0927094413553	0.492889666525	0.148139868417
a	0.0862550890637	0.0307914107568	0.0402385885664	0.194879856353	0.220520660452	0.271531028842	0.155783386139
</S>	0.0599680945318	0.0543925503784	0.0244219780332	0.109982404177	0.366490060226	0.249259894421	0.13548504807
