 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.474118722446	0.0195592326023	0.001462546982	3.7765449e-06	0.001663889442	9.22857135e-05	7.2870608e-05	0.001037977858	0.000170082887	0.00115557062	0.0013931602	0.458989117698	0.04028078233
ò	0.167636021112	0.0166770779356	0.00283571534867	7.29094656667e-06	0.00484702827533	0.000178589576833	0.000385265234667	0.00775726119133	0.001351302187	0.00934467345333	0.0268986562667	0.516560862566	0.24552026411
t	0.0654695090555	0.0157219885065	0.00328815438406	6.58210412666e-06	0.00590606773699	0.000206052972035	0.000485689934009	0.00998822325968	0.00174044665567	0.0121539543711	0.0368073623222	0.556885204189	0.29134077737
t	0.0571741597034	0.0585539213635	0.00372080406253	0.000177810987647	0.00229937749088	0.000231470023769	0.00155349340046	0.00789763428246	0.0436742966452	0.062948954677	0.0317151253407	0.577112918063	0.152940005123
e	0.0723559332345	0.0753648796212	0.00387683811518	0.000234891928792	0.00110025520196	0.00024000258709	0.00191000150125	0.00722582504215	0.0576973904617	0.0816325708923	0.0519187461136	0.449873206021	0.196569408374
j	0.0444237067448	0.0309932807071	0.00825533213273	0.185279303429	0.00792182117232	0.0390822764749	0.0687910043015	0.00962628062872	0.0279728307339	0.0295590231308	0.0411316544945	0.346302332674	0.160661109325
è	0.0198937845816	0.017694380569	0.0100624841776	0.246960916834	0.0104991933241	0.0520348903393	0.0911097703905	0.0115562681429	0.0183117179546	0.0134822245436	0.0302503862882	0.174532271558	0.303611709642
n	0.0094594457272	0.0101642996697	0.0037347236842	0.0823205899274	0.00383091554803	0.017351263419	0.0304101094108	0.0052625049943	0.00699203456153	0.00887307894787	0.0302528680961	0.435182437186	0.356165728547
o	0.0771239694424	0.0396037073699	0.00345095691973	0.0274408386619	0.00417582302268	0.0058355108446	0.0105750530609	0.00900094801143	0.00839243805384	0.0139468670826	0.0496912243654	0.591431585729	0.159331059516
m	0.117503987481	0.05446218779	0.00868536083991	0.0447314229483	0.0249499006742	0.0316557081949	0.034428829287	0.0304022770038	0.0219304676846	0.0193086723609	0.0598955961218	0.443066678576	0.108978919172
e	0.0731628581603	0.02767605493	0.00868037337997	0.0504958308343	0.0305928089914	0.0402590948916	0.0421704381957	0.0322865932346	0.0220230650615	0.0127491624536	0.0401769667073	0.538490519525	0.0812362530573
v	0.0737129240534	0.02236113331	0.0133660898933	0.0615604567963	0.0383874617638	0.0669555071239	0.0622259058319	0.0340835899782	0.0246874241872	0.0080990331512	0.0312262439024	0.485103943175	0.0782303230191
è	0.0579788994178	0.0168150639367	0.0156343285644	0.0653981479654	0.0432091255879	0.0770480074746	0.0701522424106	0.0408102706594	0.0264469600624	0.0102576493837	0.0455737496341	0.327270584392	0.203405007673
k	0.0196773938393	0.0100181994789	0.00763063518813	0.0219573288838	0.021904561196	0.0270338083249	0.0263265707369	0.0414726862198	0.0264084703541	0.0268329474612	0.0539017422114	0.489354094797	0.227481556891
k	0.121626843913	0.0209905731596	0.0126856214627	0.0229801011566	0.020235113732	0.017136372175	0.0312927047123	0.0489219727399	0.0659173834514	0.0386308984871	0.0637247617371	0.446860563599	0.088997085797
i	0.307547627971	0.0532434010532	0.0256935651542	0.0274248140522	0.0364857635773	0.024123638725	0.0449334689041	0.0461516949133	0.0765168228171	0.0302750801624	0.0666339212457	0.2185889732	0.0423812597657
o	0.25471238455	0.0526910876844	0.0241520290514	0.0133173166807	0.0684536265258	0.0205331330083	0.0388543566347	0.116669058304	0.061573450939	0.0393131813875	0.0507916870819	0.201795591067	0.0571430952552
p	0.0850086661067	0.0235735303948	0.0175865003505	0.0049660603569	0.256100087509	0.0156541991028	0.0455407902116	0.200266576101	0.048539836313	0.0417417651292	0.0382158098606	0.169585839356	0.0532203218851
u	0.0294530396322	0.0135852290983	0.0152627684502	0.0022672075323	0.30300223017	0.0175898493676	0.0435487510705	0.172685835367	0.0349807354377	0.0290668930431	0.0768491314535	0.212863908785	0.0488444507617
l	0.0113021485107	0.0120175928328	0.0132236488167	0.0033247781241	0.181502717723	0.0206422927892	0.0356285556902	0.107655837456	0.0275160697459	0.0207021365144	0.0910226093845	0.341052436262	0.134409220254
ò	0.0042118700669	0.0095993606976	0.0114613060389	0.0065406963747	0.129649577574	0.0262439162631	0.0363771252301	0.073383768152	0.018723033182	0.0131410793381	0.0509246253615	0.447967225421	0.171776462085
t	0.0033718238523	0.0211039533192	0.0169004704463	0.0055117953249	0.0696659255247	0.0213816208877	0.02999427141	0.0894965260507	0.052032065394	0.0719201681127	0.0976685417872	0.408417561807	0.112535325362
o	0.0071932682841	0.0530367211064	0.0326255801488	0.00291896064163	0.0744852365082	0.0155883877626	0.0328913238033	0.123068498684	0.086657471798	0.106315395371	0.145856813929	0.232175597269	0.0871867711207
s	0.00669205412803	0.0475111127021	0.0269473067163	0.00173916126488	0.0601376824027	0.0113144479309	0.0258740815011	0.093308798228	0.062374901266	0.0606839491237	0.119006504643	0.337209222423	0.147200793707
p	0.0401727927427	0.030147991234	0.0243286235721	0.019645705806	0.0477073660342	0.029855767987	0.056022888067	0.0667877294093	0.089045004422	0.0388270777079	0.0889060415477	0.330977512808	0.137575501569
ì	0.0524130421476	0.0234305886113	0.0243540347574	0.0300961739353	0.0447259166781	0.040199366329	0.0675255338223	0.0554579554698	0.0967906111407	0.0279161599026	0.0744297171826	0.396525042936	0.0661358541897
t	0.0210301431825	0.0150600564038	0.0224399364858	0.117056119978	0.0280619668927	0.036044627443	0.0431509834074	0.0408308361566	0.0497520487136	0.0644600439675	0.0571541457275	0.464953810979	0.0400052923966
i	0.0560665489608	0.0837560008013	0.0421428488286	0.178480428326	0.0545261289642	0.0489163658143	0.0571070254691	0.0539298053855	0.0480828035712	0.0851109179892	0.0525711419092	0.21251536566	0.0267946427989
m	0.0656268043869	0.102541854834	0.0462610199429	0.128886644442	0.134122564655	0.0860636502714	0.10011703849	0.103327661795	0.0426803198571	0.0524807733297	0.0347959946364	0.0821148425533	0.020980852033
u	0.0226138195956	0.039071452178	0.0317455623143	0.0787903434807	0.145345174885	0.0956235400905	0.10452023483	0.123934103932	0.0403151099524	0.0375652467766	0.0534626305455	0.121481036184	0.105531740778
c	0.00813692617187	0.021238679726	0.0279585991048	0.0307744098269	0.260881658295	0.0630946476968	0.08850942561	0.115391387977	0.0394928326508	0.0240500362589	0.0593057346152	0.127810137395	0.133355497979
e	0.0102457796306	0.0189889709087	0.0276774263683	0.0128906981756	0.318007460765	0.0574034262323	0.08268865387	0.126926172659	0.0407294912169	0.0244072894196	0.0985845809717	0.102991554465	0.078458473713
p	0.0109407191435	0.0147567999696	0.0187762599561	0.00611963659187	0.321136528255	0.0453964480774	0.05162945629	0.112686640886	0.0311044763056	0.0211188074732	0.113499143224	0.167621921488	0.0852131332377
à	0.00374205512117	0.0080990924232	0.0175785748187	0.0578580178306	0.311695036085	0.0907160560258	0.0857266870967	0.106499233629	0.0352103003352	0.0148619988244	0.0475919606413	0.162831300496	0.0575896600792
o	0.00132497254239	0.0044749284744	0.0207985829396	0.0777206089435	0.185758192028	0.125444153342	0.133303625699	0.183375734543	0.0752883201117	0.0217185849415	0.0341185495471	0.0954787351653	0.0411950103597
s	0.00057507407613	0.0040622177248	0.0135561071465	0.0288676494104	0.116804181176	0.0669095035937	0.0913645683097	0.173848282514	0.0662980390372	0.0230868728138	0.0396820291824	0.268969853388	0.105975613453
t	0.010233327892	0.0109003739083	0.0142607398822	0.0165207925661	0.0572466892253	0.0347621576776	0.0564931691799	0.084391169838	0.0697489220124	0.0254067751046	0.0870268597275	0.380327971129	0.152681041151
i	0.0183477496307	0.0174790503028	0.0225098416274	0.0177552948554	0.0613792827418	0.0496702725592	0.0601366247266	0.072964957946	0.0833270053375	0.0262072813682	0.121945365243	0.264539377043	0.183737883717
t	0.0118053258769	0.0167423847676	0.0182590190758	0.0130444806185	0.102983568914	0.0461360385197	0.0467595945755	0.0559892653153	0.0424851185792	0.0144146894561	0.077749353081	0.339946575681	0.213684584572
à	0.00465663047897	0.0107280125325	0.00913586242527	0.00937596020617	0.093715481138	0.0220267068399	0.0289652508585	0.0313251250384	0.0165965358264	0.00604488325203	0.0336103503603	0.529308461894	0.204510744857
l	0.00276434824632	0.0129793964542	0.0198740760084	0.0224901344021	0.0984660052127	0.0422834699466	0.0563191416195	0.0582646756128	0.0196553947755	0.0115722775173	0.0218298597868	0.476585093965	0.156916126286
a	0.00938399398211	0.0238828568181	0.0329922056695	0.0641266014674	0.125325443404	0.0770226966489	0.0840450818732	0.0849642705376	0.0313526589252	0.0184236518391	0.0408630895956	0.241428024655	0.166189420095
s	0.011060947894	0.0230156489394	0.0255351178898	0.0623825874891	0.144472579468	0.0656874785496	0.0621335679577	0.0809458441792	0.0266095909751	0.0142811062797	0.0455398965319	0.211639654885	0.226695963365
s	0.0453943965313	0.0416951253131	0.0267041309633	0.024817411163	0.139710397156	0.0394453578499	0.0471010739859	0.0754226300597	0.0351250796584	0.0203839787599	0.0632410321773	0.216381768295	0.224577604455
a	0.0564061079771	0.0443651311044	0.0244012743211	0.0124866600543	0.0675988583853	0.0244789196166	0.032040262662	0.0484584630199	0.0386900965528	0.0221682951533	0.0865329440591	0.213363309432	0.329009678152
n	0.0198414360257	0.0319831117015	0.0143697624404	0.0049553073081	0.136967471462	0.0129244304389	0.0212699842207	0.0473558840066	0.0193271943843	0.0115810416178	0.0498654998864	0.300031323144	0.329527566051
a	0.0074916347919	0.0283577453672	0.0102191504801	0.00180183486937	0.156505004821	0.0062312790663	0.0152267776069	0.0443474415022	0.0122437436614	0.0090997378726	0.0404470968288	0.323614127715	0.34441441535
z	0.00313071481397	0.0193313519224	0.00774667299337	0.00088836069979	0.21141392594	0.00680383137543	0.0151935914023	0.0390367423341	0.00915237528713	0.00718186779087	0.0368476304429	0.291009585905	0.352263301783
ì	0.00161856638532	0.0145914609931	0.00602405887112	0.00387283149993	0.228719214547	0.00852250319181	0.0154102976341	0.0344914205447	0.00498657102904	0.00388315659696	0.0186987936476	0.403334271968	0.255846817261
s	0.00085910144244	0.0105032730167	0.014196931997	0.0381023445	0.122839180749	0.0294723987973	0.043826178378	0.0563274782816	0.013994597543	0.013869268699	0.0168512818825	0.429017283989	0.210140684087
o	0.00673430468081	0.0238647616722	0.024020276999	0.0609820241667	0.104719562916	0.0437794895991	0.063047778126	0.0752134894272	0.0236016545143	0.022645591233	0.0422093142942	0.248489324663	0.260692466362
</S>	0.0125672948404	0.0340342023361	0.0228334909995	0.0526858260833	0.079236065458	0.0355622547995	0.047979314063	0.0579826797136	0.0231956772572	0.0204042961165	0.0679552921471	0.172107932332	0.373455733181
