 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.081411439	0.2496866375	0.2022210472	0.022974606785	0.013417442	0.009926425	0.0143269453	0.0682150565	0.32510851275	0.01271185035
M	0.089773483	0.0928950261667	0.0702237996667	0.0101002937183	0.0257549023333	0.0463732036667	0.197664493767	0.131063018833	0.32624613925	0.00990563201667
a	0.215318174333	0.145760170722	0.0639440490222	0.00712660983943	0.0283568962778	0.0577655990222	0.250559632656	0.110514511844	0.111574927797	0.00907941317222
r	0.255545817444	0.161120343707	0.0603282182407	0.00593921321314	0.0363124642593	0.0550019221407	0.256279612285	0.0848307061813	0.0415594706457	0.0430822328907
ì	0.222698805148	0.162800024702	0.10950108798	0.00999165600438	0.0361940164198	0.0530694398136	0.257927521585	0.0758875197304	0.0182794832586	0.0536504625769
a	0.345039358383	0.219611861567	0.183547509327	0.0112144483348	0.0242625114733	0.0265984343712	0.0947770180183	0.0472483495801	0.0293832957962	0.018317201189
à	0.288119682794	0.169949370522	0.270456649776	0.0625815314449	0.0229499088244	0.0442526914571	0.0457003676728	0.0507451695267	0.0380183449321	0.00722629654633
r	0.171031187598	0.106804932507	0.265309666592	0.0901639884816	0.0894740836081	0.082416113819	0.0672263108909	0.0519479775089	0.0694736479774	0.00615213361544
t	0.216224092533	0.0576460025023	0.121181506197	0.0594906451605	0.203430744536	0.102715891273	0.0925143769636	0.0616502191696	0.0760422957591	0.00910425520515
e	0.327882147511	0.0909607135008	0.150164279399	0.0466525063868	0.181858397512	0.0702294777577	0.0552245155212	0.0432225796899	0.0265883732197	0.00721701827172
n	0.270656205837	0.0912180278336	0.151968571666	0.0273166138956	0.0874379928373	0.0546620665859	0.168641258374	0.109556879863	0.0277958516066	0.0107465579606
a	0.127462840279	0.0628140226112	0.288214035755	0.0279603277319	0.0648692252791	0.0500826035286	0.206267829591	0.131835178554	0.0285157397022	0.0119782315202
s	0.061157995993	0.0528174841704	0.333632793118	0.0273810277773	0.052468663093	0.0331757858429	0.108643696664	0.238827371451	0.0787340700674	0.0131611253734
t	0.0407401328977	0.0205982676901	0.113529855906	0.0220729267924	0.046426949031	0.0596158219476	0.114267358888	0.41025795715	0.106806403356	0.0656843197911
e	0.0363683482992	0.0150181168967	0.130241275635	0.154291266264	0.11086861301	0.0735277679825	0.0823457976293	0.27497762605	0.0477648419187	0.074596318497
m	0.0227300197664	0.0106690716556	0.134312223412	0.186527338248	0.108735942003	0.0552086466608	0.19279991721	0.180719215683	0.0801634814396	0.0281341217323
b	0.163581626255	0.0177225692419	0.052852950004	0.121466805576	0.0786079983343	0.0475085055536	0.238929655737	0.158562524561	0.0968485144799	0.0239188535774
r	0.432067442085	0.0209945280806	0.0257099357913	0.103854409192	0.0693241473114	0.0398477325179	0.110048373246	0.0976915475203	0.0671056788266	0.0333562285258
ò	0.373420005462	0.0087448359602	0.0141218710538	0.268822690397	0.0693239336371	0.0560145831726	0.0560512837487	0.0756255041734	0.0515404686755	0.0263348541086
s	0.136552639254	0.00522704258673	0.0110290326846	0.338121413466	0.0791331312124	0.112360412724	0.218853492583	0.0495454563911	0.0212000142918	0.0279773713029
e	0.0600125340847	0.00624883952891	0.0291422892282	0.337548874489	0.0981204904041	0.112555890908	0.281586557528	0.033569424797	0.0113012219306	0.029913915101
m	0.0240711004282	0.00486892608964	0.0342475892161	0.318986076516	0.0931129346014	0.074425803636	0.350590695843	0.0507495509323	0.0357852588102	0.0131621348903
è	0.0111967585427	0.00302591207655	0.0209696078787	0.376478123859	0.0521651126671	0.059488752212	0.363666537014	0.0612897656441	0.0447736199367	0.00694579638677
n	0.0151622275142	0.00402108282552	0.0171089051596	0.396255857953	0.038937363689	0.061167008404	0.355741374071	0.0663482638814	0.0355905386456	0.00966733469559
a	0.0152667275047	0.00430397917517	0.0177005442532	0.333880882651	0.061812457363	0.0784614161347	0.373853753357	0.0664874416271	0.0327644303485	0.0154683525652
m	0.00683360652157	0.00278925508172	0.0173562079944	0.312460280537	0.0687939316543	0.0759931220449	0.342844023119	0.085583104209	0.0744959025828	0.0128505745217
a	0.00394259109386	0.00262471271724	0.0189512972415	0.277352999832	0.0625436697514	0.0879308573483	0.337009772706	0.0995178380697	0.0922975408609	0.0178287518406
s	0.00296867919795	0.00256747467575	0.0195605245938	0.266051307277	0.0611507199171	0.0787147524494	0.154416889235	0.0686370813566	0.31998479362	0.0259477992802
t	0.00704208166598	0.00678758976192	0.0128077523779	0.115958353092	0.0504442413057	0.0820173708165	0.115352716412	0.128731899119	0.414843101207	0.0660149137601
e	0.00867774065533	0.00895222242064	0.0151643404593	0.102915494364	0.0561699314352	0.108628663605	0.112990985471	0.19016554304	0.264146163736	0.132188931253
p	0.0162687566518	0.00395249002355	0.0101336689531	0.0721037042213	0.0322093508117	0.0686347448683	0.0837064784903	0.135906935013	0.470645881245	0.106437971751
l	0.0681252578839	0.00420035105785	0.00568520078437	0.0323433301738	0.0153581244706	0.0273979606228	0.0500976954968	0.0639952330043	0.630408860415	0.10238795525
ò	0.0736578648946	0.00457157325262	0.00469191646146	0.0433984460579	0.00986307502353	0.0209603838743	0.0335166628323	0.0613712136681	0.514944200138	0.23302465175
n	0.0392708505649	0.00497653915087	0.00449863285382	0.045777804686	0.00971243000784	0.0439361696248	0.0563237912774	0.0770740778894	0.465982456713	0.25244721725
n	0.268616293522	0.00831657455029	0.00553065745127	0.025642901562	0.00698851343595	0.0421943648749	0.0492925855258	0.0548562286298	0.403488702238	0.135073159083
i	0.331695969641	0.00661584591676	0.00422344175042	0.0220207505207	0.00674014757865	0.031381608625	0.0572779149419	0.0495607542099	0.241783575413	0.248699986361
</S>	0.166202607521	0.00358292105838	0.00288820177521	0.0256577642603	0.00918087078933	0.0403812873125	0.088724782471	0.067764332105	0.181882139706	0.413735073181
