 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.4461124735	0.4931926481	0.00689652435	0.004415753014	0.00761886701	0.004430628742	0.0056885788	0.026509646885	9.9941802e-05	0.0050348822355
l	0.165828054833	0.498264615367	0.0109098846833	0.012780601014	0.25727356801	0.001638102542	0.0254594342667	0.0244930215517	0.000586598642	0.00276608006883
ì	0.079679529611	0.180852348789	0.176811038561	0.155452440338	0.340826975903	0.000725075450667	0.0355241004222	0.0266850865172	0.000829595690667	0.00261379522294
k	0.18849133987	0.16115929393	0.239530332854	0.199239435446	0.145489033868	0.000276964379222	0.0286469874741	0.0348662228391	0.000797055573556	0.00150329724431
o	0.25338347329	0.19810242131	0.297320667618	0.114924107149	0.0803420247893	0.000100025568574	0.019869172458	0.0347091256797	0.000705103715185	0.000543804153437
e	0.134215273763	0.222441947103	0.369954812539	0.0919803417163	0.119761769763	0.00278064520602	0.0344557654527	0.0238496246266	0.000320458122395	0.000239290423146
n	0.0577638171877	0.181465705701	0.198655051513	0.0515674842388	0.137852116921	0.00374016143534	0.0891512631509	0.249648608209	0.0226065764008	0.00754917557772
p	0.0624300556626	0.1513200419	0.116913597838	0.0518374924129	0.132204115974	0.00131895504545	0.10425745305	0.33307733507	0.0349950691336	0.0116458868592
r	0.0733968828875	0.160006570633	0.0865913096127	0.0480542201376	0.179857511991	0.000454774236483	0.20353071635	0.151572819023	0.0889450700445	0.00759013061973
a	0.0393041152958	0.0863601248777	0.116807350204	0.246043796046	0.116920721097	0.000165413285694	0.213252840783	0.0744871710077	0.102011743175	0.00464674407324
t	0.0184306417053	0.0402966387592	0.123326833081	0.308017111505	0.041162031149	5.67871991303e-05	0.0733488837943	0.0382377033359	0.353097240885	0.00402616522441
ì	0.00823485390843	0.0167239687197	0.083117350707	0.350108069992	0.014103261633	0.000326060684409	0.0539991477981	0.032645600112	0.436825809395	0.00391588176147
m	0.0463270580361	0.0147124539066	0.0712648771357	0.367132396664	0.098202148111	0.000565827228136	0.0721499709327	0.144307982371	0.181936738898	0.00340054177382
à	0.0596495366787	0.0132431286355	0.0409580326119	0.326545548888	0.128194308637	0.0159197400427	0.129225580311	0.18586993979	0.097262242766	0.00313192748461
i	0.0229756193596	0.00728915244517	0.031015861104	0.311132854729	0.080081885479	0.239907750014	0.17401519677	0.0960228505967	0.0357824520553	0.00177631875487
n	0.00910550891987	0.00435247951506	0.0153295769347	0.121234643343	0.0664341908263	0.299005465983	0.135223012257	0.244617501866	0.0936676220184	0.0110299711183
e	0.00760759563996	0.00662234530502	0.0330270653116	0.112547197781	0.0650853726088	0.103266375973	0.076793591419	0.471152383955	0.110131460153	0.0137666285728
m	0.00768174254665	0.0101518557683	0.0363300220705	0.093916281827	0.0732306888696	0.0380089963487	0.0477260478063	0.383803079985	0.302991356198	0.0061599280576
m	0.0220084895155	0.0119566045894	0.0146965696568	0.039707081509	0.0989177942899	0.0127575827272	0.135846005935	0.209142981995	0.445912328733	0.00905453335253
è	0.0261084280718	0.00975058106313	0.00823892905227	0.0320051631697	0.103402904763	0.0146890801624	0.385720705312	0.151833653998	0.257707709578	0.0105428196175
n	0.108362636257	0.00543119578771	0.00406471480076	0.0220585480566	0.121836578254	0.0260370193875	0.399025541771	0.092319558666	0.214654926526	0.0062092702725
o	0.136605279652	0.00391577062924	0.00837497721692	0.100218292019	0.148698689418	0.0311313061292	0.23041454059	0.120656936889	0.198008605509	0.0219755949908
m	0.0510428231173	0.00303060054308	0.00981901599564	0.126056431373	0.100820886473	0.0226745511764	0.184268596863	0.142530118963	0.33256691517	0.0271900706636
i	0.0230628205058	0.00225987708103	0.00752133725521	0.093610674491	0.087656885491	0.0601739041921	0.139772367288	0.207154742988	0.35802712839	0.0207602938879
n	0.00998912019193	0.00138973805368	0.00669449664507	0.0824248514803	0.0619105168603	0.0720417777338	0.0811808476293	0.206774984396	0.458090599463	0.019503103296
a	0.00483436078731	0.000824541291227	0.00485169744169	0.0569459238101	0.0457423739834	0.106615358914	0.0431413540764	0.238535868199	0.485195491554	0.0133130360987
l	0.00334966186244	0.00100214734374	0.0044228985939	0.04866755648	0.0407533547278	0.118140566438	0.0309513329255	0.2547298424	0.478078322251	0.0199043336996
i	0.00236061772081	0.000985467087913	0.00357081154463	0.0376755207033	0.0389437649759	0.148216058946	0.0253905325418	0.232561617133	0.47944568675	0.0308499422332
p	0.00324705524027	0.00142101863597	0.00337894761488	0.0340665543344	0.041152854992	0.158265675162	0.0251581075139	0.230947977711	0.461639741583	0.0407220487444
ù	0.00263504349009	0.00144677515199	0.00162688333829	0.0130632264448	0.0185627121973	0.286479053901	0.0308473111713	0.0997649629037	0.489390067194	0.0561839285815
n	0.03727486524	0.000974934123997	0.000837586012763	0.00661458784827	0.0114330145991	0.338127573967	0.0388515913904	0.0667466559679	0.450964309065	0.0481748418605
a	0.0487984226033	0.000848656364666	0.00120493797092	0.0129787647494	0.00856396356637	0.124999339322	0.0301105634635	0.055977478656	0.583237569688	0.133280292953
</S>	0.0245035100867	0.000518673067333	0.00180857048546	0.0213066433747	0.00595209983318	0.067530907661	0.0282135247317	0.043840824328	0.569005084844	0.237320176476
