 	un	forno	che	fa	buon	pane	</S>
è	0.43103204	0.212819833	0.0934772355	0.08571128	0.107143129035	0.0465013823	0.023315181
n	0.222390823133	0.207280429333	0.3904559285	0.077816069	0.035916862595	0.0514958781	0.0146440223333
a	0.192931357511	0.135875658111	0.582107602833	0.0422872056667	0.012137647965	0.0257503423667	0.0089101259111
f	0.262223792504	0.113153126037	0.415888630944	0.0981977988889	0.0203904108617	0.0642728064556	0.025873354437
ù	0.280321730835	0.0772773270123	0.289859233648	0.15711734963	0.0274244222872	0.0818014494852	0.086198459479
r	0.249676183612	0.0960234273374	0.256830981216	0.112242245543	0.0528120780957	0.136766740495	0.095648346493
n	0.384971374537	0.0768435444458	0.235796180405	0.052972231181	0.0582488253652	0.148395353668	0.0427724581643
o	0.566424108179	0.0419203441486	0.278419380135	0.021453313627	0.0269430591217	0.0496067123927	0.0152330420214
k	0.39865356606	0.0301096281829	0.238605403378	0.0371389674423	0.149274204374	0.139524825131	0.00669337830713
a	0.204283228687	0.067664428861	0.305525587793	0.0518468558141	0.195564730791	0.16993170781	0.00518343866904
i	0.110071701052	0.0866228389537	0.440972462598	0.103420551938	0.10906684293	0.131548928703	0.0182966704563
k	0.0480495608407	0.0394317332179	0.300570635866	0.179000643979	0.164620040977	0.214717602901	0.0536097794854
à	0.0421986259469	0.0535468219726	0.159509400289	0.195439001326	0.312437243659	0.173582952967	0.0632859448285
n	0.0476225463156	0.110444570658	0.091452469763	0.175131687109	0.308822717886	0.222198396322	0.0443276049428
n	0.282604576439	0.094451201886	0.0482452295877	0.148071779036	0.166531153629	0.234515250674	0.0255808151476
i	0.35708904448	0.059211286962	0.195161143196	0.187792339679	0.0998295438763	0.083155048458	0.0177616068825
t	0.13428965916	0.044118331836	0.233516803732	0.155359738926	0.257628806292	0.154203769153	0.0208828932942
s	0.11393492172	0.0162459155607	0.174092750577	0.128547385342	0.364439658764	0.178767901718	0.0239714387647
o	0.11029473424	0.0126295136202	0.209024260192	0.197040658447	0.313599316255	0.077749845906	0.0796616462549
m	0.04244727508	0.0100669639067	0.133911184397	0.145271497816	0.380288072085	0.191670535302	0.096344452085
ì	0.0205944406933	0.00660597100223	0.0777489191323	0.0824475276053	0.531341067362	0.224572111434	0.056689958695
k	0.0824163958978	0.0163000330007	0.0539365241441	0.102031432535	0.543963622454	0.163196546811	0.0381554978983
a	0.107271279966	0.0244636643336	0.0718334158147	0.151985527512	0.386137920818	0.141327331604	0.116980906299
l	0.0449945823887	0.0162786735845	0.0767699880716	0.126727629204	0.281968533606	0.305028876535	0.148231716433
ò	0.0157738105529	0.00691138983483	0.0277814669905	0.0541551231013	0.301708291202	0.478363815512	0.115306096478
</S>	0.00835579831145	0.00553311866742	0.0165463157452	0.0442154265506	0.353641495601	0.428510442756	0.143197403239
