 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.41492423242	0.00315785465	0.0068919316	0.0043613080925	0.4965889215	0.0074339897	0.0043801449	0.03417107885	0.0204726436285	0.00119365836	0.000826514648	0.005597678085
n	0.13908024842	0.0621656675833	0.0275368046	0.155189497697	0.4937167345	0.0156271520333	0.0149478219	0.0194272621833	0.0114005906285	0.00471379752	0.010688900148	0.0455054489183
è	0.0484452375733	0.180856385861	0.0581493248667	0.368161185899	0.185282202167	0.0348426706778	0.0224664278	0.0151000220611	0.0084202785095	0.00525235743533	0.0139832887743	0.0590405502728
n	0.0175395412211	0.21664572862	0.104162731622	0.358582758633	0.127475784056	0.0696222048926	0.0373207017667	0.0078386335537	0.0034451011365	0.0199657167404	0.0150147443164	0.0223862973909
a	0.00874325767037	0.18846538954	0.244775557207	0.215755319544	0.179994094685	0.0656879872975	0.0390464462556	0.00539472305123	0.00188642661217	0.0248548009048	0.0153592045505	0.0100367451936
l	0.0216910565568	0.132221221847	0.245186687402	0.102322949181	0.261014971562	0.0707454747658	0.0339091744185	0.00728035768374	0.00371258010406	0.0801486812929	0.0202031589618	0.0215636631279
l	0.0238697168523	0.0595247602823	0.0957228497673	0.357058895727	0.198857583587	0.0724066274219	0.0334199294728	0.00713649139458	0.00467042183469	0.0999365025976	0.0219422672339	0.025453915676
i	0.0177452502841	0.145459754427	0.117315442222	0.548354585242	0.070115178929	0.029248105974	0.0155956434909	0.00287662433153	0.00214293028823	0.0347896538659	0.0075780695813	0.00877870062533
m	0.052711778428	0.171796187642	0.129355780074	0.294000300414	0.061525967643	0.0381160583247	0.0144584668303	0.00628681781051	0.00291700650608	0.214883585455	0.00798867245043	0.00595935197511
o	0.079513696476	0.148625065381	0.220588882691	0.116660637138	0.065012474881	0.0457838251082	0.0188353332768	0.0097721341035	0.00523626490203	0.275060848318	0.00929069491681	0.00562014005837
