 	voglio	che	Maria	che	venga	domani	</S>
i	0.399301759502	0.0122027731	0.01928114555	0.099641809	0.353405745	0.08925145075	0.026915358325
t	0.143032596168	0.257175208033	0.0802716301833	0.104815538333	0.317674232333	0.08668417715	0.0103465849917
è	0.158838102056	0.542718469344	0.105509763394	0.0423553093443	0.116879195778	0.0289979066893	0.00470120093057
l	0.183697910685	0.392925998781	0.0535278840313	0.170909757681	0.172233466259	0.0243646749691	0.00234026897686
o	0.106077318228	0.37980169526	0.0835581909104	0.21797817756	0.188268453886	0.02281049158	0.00150561739595
k	0.0552167104093	0.374414599027	0.0928252560801	0.164780834187	0.290038649762	0.021222579117	0.00150130116898
a	0.0268701388031	0.308749190282	0.117449501137	0.193546878062	0.331143807587	0.0207163713057	0.00152408909299
i	0.012892851339	0.286968605727	0.125846619299	0.129380032687	0.353619693529	0.0858537747019	0.00543843903433
M	0.0292550565177	0.096499846209	0.042683798453	0.0769451708957	0.40019265451	0.234289968234	0.120133514678
a	0.0380704315059	0.270115040736	0.106060839251	0.0474325794986	0.179991732483	0.204844153673	0.153485236293
r	0.0163042958353	0.327491486579	0.126786920507	0.0185317700995	0.106181445141	0.288163505486	0.116540590164
ì	0.00732180747843	0.359694635193	0.121198510926	0.00830472789983	0.082119339747	0.316063560149	0.105297403488
a	0.00427994009281	0.370568616031	0.119888544142	0.0247192560999	0.206146381282	0.21671201837	0.0576852179293
n	0.00736415176427	0.130351314644	0.0429724399807	0.0343244060333	0.260210129094	0.346198139457	0.17857940931
a	0.00983596615476	0.181198749881	0.198620528094	0.0278873606778	0.102212610198	0.278177275746	0.202067513437
r	0.00529848145159	0.19173458667	0.248207262171	0.0220381086926	0.0473134718993	0.377215077842	0.108193011479
t	0.206105571317	0.115766152267	0.11557419553	0.00912276409753	0.0269680575498	0.412539351781	0.11392390716
i	0.284175601772	0.227337677422	0.151867953843	0.0166767454325	0.0131458244333	0.140999514327	0.16579669572
à	0.106238072641	0.212740549279	0.131178566316	0.0188108429108	0.0237174021444	0.337017359342	0.170297241907
v	0.035456809924	0.0709401656937	0.0437383255093	0.00668471151693	0.0250652193815	0.731186886447	0.0869279056357
v	0.281645181635	0.0528897726939	0.0424276568718	0.00291141075231	0.0102600197472	0.574253313782	0.0356126468786
r	0.695888780545	0.0468807427746	0.0419954494556	0.00143773479944	0.0035030929724	0.193010381994	0.0172838560295
i	0.566244242015	0.0183088271349	0.0155963739169	0.00592954434848	0.00758226209413	0.103435203098	0.28290358908
</S>	0.286209893758	0.0131378425675	0.0101785473585	0.0111313506742	0.0133889485471	0.108826726549	0.55712669454
