 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.34123226365	0.0252017735	0.08778916817	0.383684887	0.015167893485	0.09306905727	0.009271526	0.0445834378365
è	0.33381667365	0.101806727833	0.11004751439	0.393715082333	0.00709347015167	0.0316508525033	0.0069835905	0.0148860491798
l	0.43347891455	0.112899457711	0.0633121169633	0.217385314111	0.124086260051	0.0315505760678	0.0117241163333	0.00556319456993
o	0.260585698183	0.24768608767	0.0891601628211	0.192911404704	0.162725842017	0.0311858884293	0.0133028802758	0.00244200715998
k	0.116903950394	0.290667867153	0.0937011583637	0.125679752901	0.165250079339	0.179676745883	0.0267480872567	0.00137232588999
a	0.057099952598	0.249231746981	0.0964301702112	0.148287168967	0.186172753113	0.230504031728	0.0312422483299	0.00103190815333
i	0.0210463541493	0.23627858866	0.0996729135704	0.152570552989	0.286380434371	0.129852307009	0.070565192021	0.00363361720778
M	0.0313606198664	0.0799282153533	0.0364294727235	0.0679700143297	0.307125581457	0.256673649003	0.158452084007	0.0620603220693
a	0.0363656246221	0.243365104584	0.116081775608	0.0389460271099	0.111908599019	0.247427915091	0.127610350154	0.0782945998731
r	0.0149774333074	0.298642656728	0.143217314403	0.0254883095366	0.0392555805397	0.127666620454	0.248849185536	0.101902922474
ì	0.0077394804358	0.347270674109	0.126302827334	0.0157734030122	0.0153486724466	0.0882655484847	0.289276651138	0.110022794158
a	0.0056207778786	0.364412132703	0.124356750778	0.0207472896707	0.203670957416	0.0991477078282	0.139817006338	0.042227423386
è	0.0034607686262	0.124738089968	0.0474810446593	0.0171037706902	0.336249319139	0.226720585943	0.210408172113	0.0338382597953
n	0.0178233767087	0.0514340863893	0.0309366109531	0.0173574750301	0.20853410638	0.227017865314	0.279912130704	0.166984329932
a	0.0271261032362	0.152081857463	0.184081803651	0.0364836003434	0.112354892127	0.107183249771	0.182704336668	0.197984142444
r	0.0203103200787	0.177167489831	0.221334765217	0.0326087666478	0.0597135533757	0.074806901257	0.294539335323	0.119518886615
t	0.0936153280262	0.0784123106203	0.112194522406	0.0406044144159	0.0379321837919	0.0962325637523	0.335784087108	0.205224625538
i	0.115812355342	0.14560173354	0.138250347469	0.0535122808053	0.063523441264	0.106436402584	0.121625289703	0.255238175179
à	0.043019537977	0.148830925187	0.10880698111	0.0288591739084	0.0698922104213	0.103533632195	0.314223715234	0.18283387506
v	0.0145524060887	0.049805156389	0.0365775397067	0.0099155773428	0.0341861209638	0.065096792945	0.703087585078	0.0867788654533
v	0.25856376193	0.0349365074497	0.0452981192856	0.0109441251809	0.0134269098113	0.0267637063617	0.565715791693	0.0443510805844
r	0.67140039731	0.0298666603099	0.0479634415209	0.0110407883996	0.0064224143631	0.0139217378139	0.191083083431	0.0283014928415
i	0.558457664103	0.01623101093	0.0206230565993	0.00499727547253	0.0114402272137	0.0191346151313	0.0903176390103	0.278798545261
</S>	0.283650814551	0.017519371965	0.0172446977996	0.00446499823627	0.0196568836069	0.0312342175657	0.0828390020052	0.543390047631
