 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.4932972775	0.041196595	0.04431906091	0.0391730539555	0.34041170929	0.006953263225	0.0116849728	0.022964067
a	0.780450265833	0.0384692936667	0.0149258072433	0.0130690135468	0.113658967517	0.003009194125	0.0112133850333	0.0252040653333
k	0.603222691944	0.0326882815556	0.0093185630811	0.00514778560693	0.0398422737323	0.0108208224417	0.0637836221111	0.235175963778
à	0.255581337315	0.314718600852	0.0189766553604	0.00417402416898	0.0151738613224	0.0130622448639	0.080869923797	0.297443367826
j	0.120190090105	0.432817886951	0.0259867121201	0.00588703918966	0.00553318545247	0.0214641440046	0.270183267692	0.117937667509
o	0.105420737702	0.440299332317	0.02285144104	0.0107242917299	0.00323883028416	0.0251888730682	0.333293785357	0.0589826626363
t	0.0851317361673	0.417250286239	0.0149072344467	0.01002035491	0.00232608516139	0.0149946030894	0.154144337912	0.301225296012
r	0.108535198989	0.145512194546	0.135676222249	0.0331116043033	0.0125609222538	0.0152201816965	0.0958771848707	0.453506438671
a	0.25639516633	0.156652241849	0.19315519475	0.0562361441011	0.0183983737513	0.0239522925655	0.0362979128569	0.25891266289
v	0.23572604811	0.155298795416	0.08364787105	0.0350777302337	0.0094579196171	0.0308115001885	0.257441996619	0.192538170963
ù	0.08880743357	0.156939413272	0.05660772915	0.199828226278	0.00693219457237	0.0265723387295	0.328522106483	0.135790580174
d	0.0432665547233	0.162361281091	0.0513133573833	0.260783644093	0.00623946395746	0.0338361755765	0.357258709771	0.0849407832447
i	0.0353576812411	0.160566970364	0.0853110401278	0.241399483364	0.00712589241915	0.0342237141922	0.367098793457	0.0689163975149
a	0.021375900747	0.174635845121	0.0941805997093	0.240685134455	0.00675443356972	0.174776453731	0.258583548019	0.0290080949383
i	0.00841636958233	0.14226447004	0.0383492792364	0.102971590152	0.00246206013991	0.39475304791	0.287952946006	0.0228302686461
g	0.00529805702744	0.11190768898	0.0186745805455	0.0468252658507	0.00168439349997	0.351606492637	0.315231802002	0.148771747215
r	0.00859845350915	0.0380015048567	0.00891782598183	0.0219657487502	0.0104233997667	0.249090554212	0.276761160667	0.386241369072
à	0.00859558846972	0.0149154650156	0.0174003553273	0.174978192583	0.115850833256	0.219861828071	0.112759727556	0.335638044691
f	0.0102845087899	0.0083595807052	0.0219684784424	0.233844330194	0.145420114752	0.139456306024	0.302224363185	0.138442338564
u	0.0116527299966	0.00545916910173	0.0348795908141	0.307735262731	0.0948958419173	0.0896457273413	0.365369424062	0.0903622398547
t	0.0056168965322	0.00345186383391	0.035914300878	0.320392249544	0.0748703330391	0.0761665044471	0.354650521021	0.128937311618
t	0.0220517743107	0.00149808792797	0.0123640646327	0.108174978581	0.0272928890797	0.214730708149	0.388388517007	0.225498997206
e	0.0272114820836	0.00135736882599	0.0080499876109	0.117033129627	0.0446901053599	0.390395709383	0.177540494002	0.233721765735
a	0.00925805334187	0.001399710652	0.0064207727703	0.120786017209	0.0487212602033	0.397952519794	0.273949996334	0.141511700578
t	0.00310646452296	0.000776337087333	0.0024405255401	0.0424730625697	0.0166382983511	0.251325922931	0.432621058778	0.250618322193
s	0.00327752158265	0.000356694255778	0.00113962284003	0.0162574622566	0.013971980317	0.273063163977	0.291890189593	0.400043344064
è	0.00332514047088	0.000442989585259	0.00155050335668	0.0259877976522	0.0187160911057	0.415646661326	0.201601703198	0.332729124688
n	0.00117508004696	0.000578878611753	0.00169042994889	0.0277916919507	0.0123424544019	0.278930728775	0.407276427733	0.270214361563
ì	0.000457494259987	0.000494409330584	0.0086672533463	0.124652168384	0.162230915501	0.120331622592	0.392749458578	0.190416740521
t	0.00351165671766	0.000615032820195	0.0146106084488	0.179829414795	0.286416271834	0.0800899721973	0.308182285526	0.12674477684
t	0.0297871385726	0.00501603984007	0.0438354541496	0.171456010265	0.200288370611	0.0675814460658	0.363128418509	0.11890710428
a	0.0352670527009	0.00626439720002	0.0505266162832	0.152941565088	0.109499874537	0.120453587355	0.287001989503	0.238044913427
</S>	0.0177422461154	0.00327714598001	0.0263386904916	0.087708255044	0.0733462937685	0.167184498678	0.254672484752	0.369730406713
