 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.343359232	0.502052305	0.0151354805	0.00993164685	0.0424268088	0.0444096446012	0.022602095955	0.0043346427343	0.00050408766	0.011073657125	0.00417033865
d	0.140993782	0.503709511667	0.0358727971667	0.0186752371833	0.0682440254667	0.0424584159345	0.0503492902883	0.00257632706763	0.109740850887	0.021648585375	0.00573113665
ì	0.091885404	0.269447377222	0.214893712389	0.0415319587278	0.106591508489	0.0421178047315	0.0603239245294	0.00199324842788	0.146296514962	0.018121288425	0.00679724888333
s	0.086711138	0.218914445741	0.291882267463	0.115117565243	0.111255419496	0.0239829206638	0.0280262336098	0.00128886991463	0.0734880129873	0.032226119775	0.0171069862944
o	0.126910826	0.268414291914	0.157772519821	0.220312845081	0.0867840681653	0.0178818688213	0.0166307579633	0.00105443022554	0.0488862397568	0.0366429006643	0.0187092310681
n	0.108128827333	0.243515257305	0.0730906782737	0.180072125027	0.0485136543884	0.0164661212071	0.00864441574777	0.00129788062918	0.0938315786799	0.175018032294	0.051421399326
t	0.0464301357777	0.103990259102	0.0592812437579	0.0971184483423	0.119882134796	0.105363207736	0.0418057292493	0.00348211287639	0.129465314893	0.222597739265	0.0705836531087
a	0.0538524299259	0.191391833034	0.100329384586	0.161846886114	0.140656472265	0.126582425179	0.0500751353298	0.0032783191288	0.0640400884743	0.0757139937817	0.0322330247029
o	0.051194307142	0.238765491011	0.097473969862	0.262379868705	0.172246371422	0.0503426796597	0.0184037666899	0.00147575701293	0.0381661143348	0.0558688667872	0.013682813401
n	0.0268269685473	0.117000344004	0.048841393954	0.203285563568	0.178857421807	0.160728828553	0.0195954628966	0.00451938980431	0.0725652914449	0.0620588079291	0.105720532634
a	0.0257010151824	0.102003418335	0.0469577736513	0.259147528523	0.111763305269	0.195334929518	0.0187312930755	0.0051876795481	0.0675312314816	0.0335837396497	0.134058050411
d	0.0313378367275	0.106255877445	0.0446606034504	0.277105664174	0.0884392830897	0.094898996506	0.0085407102685	0.00431351112937	0.110706388161	0.119358881223	0.114382236337
e	0.0319627485758	0.055097622815	0.0269357500501	0.272203386058	0.142264032363	0.0793728871687	0.00650021972283	0.00417177439646	0.12558107082	0.148062587708	0.107847928492
r	0.0267781025253	0.0288902249383	0.01979783855	0.272334751353	0.155553293121	0.126489024056	0.00485095974094	0.00332502081882	0.0683651997067	0.0820063882027	0.211609162544
f	0.0246680581751	0.0146685389794	0.01099175405	0.102783873118	0.059976294707	0.267577741352	0.033783135247	0.0113394909396	0.103715644569	0.0647228347342	0.305772597515
ò	0.0207909893917	0.00959042282647	0.0326122706833	0.0686293343727	0.0501744309023	0.261551970451	0.253343685082	0.0150025719799	0.0997997011897	0.0265232084481	0.161981403772
m	0.111012847464	0.0248550004422	0.0506632535611	0.0699551961242	0.0559072416341	0.119676808484	0.306401544361	0.0193249663266	0.0682939133966	0.100875182686	0.0730340418573
m	0.165235212488	0.0461833631474	0.0605327978537	0.0479615913747	0.0604575772114	0.058495397828	0.22055202412	0.0328202754422	0.135470084466	0.127277834229	0.0450138466191
u	0.0917610258293	0.0370045820491	0.0795483592846	0.0545469617916	0.12670153907	0.139188649276	0.23402759804	0.0322414138141	0.142048460489	0.0451393180097	0.0177921283397
o	0.0390988873931	0.0159813402964	0.0580202747949	0.0528041930639	0.135351038023	0.157937530759	0.14864427268	0.028307519938	0.158589009163	0.190892762603	0.0143732172466
n	0.0136810941144	0.00633528631213	0.0233890656316	0.0206217106213	0.0607242527743	0.056615016653	0.0748174952267	0.0210512224793	0.242171979721	0.424519237534	0.0560736674155
ì	0.0061635799048	0.00332585533738	0.0134831778772	0.0342768040071	0.0525937993581	0.157081460951	0.150119606076	0.0109482073264	0.174923597574	0.328607948878	0.0684759781385
c	0.0053273483016	0.0144270710791	0.00925785845907	0.0382960937357	0.048640693686	0.189483309704	0.167805695779	0.0071429287488	0.079228845858	0.409716252659	0.0306739317128
h	0.0144444871005	0.018868902293	0.0117614563197	0.0190283229786	0.0215440791287	0.0976617726213	0.271278749013	0.0389039418896	0.058046798286	0.435898930953	0.0125626165376
a	0.0153203303802	0.00741749508433	0.0111960309066	0.0132743867929	0.0186103743762	0.0901346308738	0.412666153004	0.0963490939632	0.166037610095	0.156877986051	0.0121159221459
p	0.0152262478067	0.0122877174148	0.00786476043553	0.00529850799763	0.0138854265254	0.0531547504746	0.245963156001	0.0806627204877	0.206582815032	0.344558287684	0.0145155720486
à	0.0153193668856	0.0138693048149	0.00646733004518	0.00312067959921	0.0081859350418	0.163745627008	0.200986153667	0.0503548093292	0.126133253344	0.401919139228	0.00989838654953
r	0.0556000669119	0.00902929528163	0.0181920562484	0.0089469768664	0.0122164768139	0.218514942336	0.211638261222	0.130143659776	0.104262999448	0.204735576409	0.0267196940498
o	0.0689036185806	0.00741575310388	0.0227049583828	0.0113024606221	0.0145644496046	0.370637637445	0.116188093741	0.158968661925	0.0644464724827	0.13296876609	0.0318991280833
n	0.0245998433702	0.00305603844463	0.00926399576093	0.0062714925407	0.00909833530153	0.403840576548	0.059553045247	0.0795896572083	0.0453317104942	0.30227351265	0.0571218027611
t	0.0153733710234	0.00316828621488	0.00803357992031	0.0072170458469	0.0108772442005	0.142951322583	0.130820522416	0.107416996969	0.136143305498	0.362654986883	0.075343348587
a	0.0111304025411	0.00273426832496	0.00747655440677	0.0086355526823	0.0131255949335	0.122456593861	0.206329930805	0.16040381899	0.234428438499	0.147900794961	0.085378040529
d	0.0189905533804	0.00756902469499	0.00599770856892	0.0056267075941	0.00831989417783	0.107956419504	0.123786527802	0.10206084133	0.176211735166	0.356766884987	0.0867137091763
