 	è	che	stanno	ancora	svegli	</S>
è	0.4605507498	0.1263431462	0.25721899165	0.052353287	0.07460938975	0.02892442645
n	0.15416350703	0.214796122067	0.453937097217	0.0782492873333	0.0842735689167	0.0145804141167
a	0.05228869144	0.445674157356	0.396414782406	0.0554043218111	0.0405833407056	0.0096347545389
s	0.018309129979	0.435522572452	0.193116869469	0.281560726637	0.0451485656352	0.026342199013
t	0.0108698206253	0.212571324151	0.31276304849	0.380773675546	0.0463497751884	0.0366723603377
a	0.0393720298751	0.35027713805	0.424536649497	0.153004690082	0.0156047045728	0.0172047471526
t	0.044390700825	0.334237215683	0.228523981499	0.344874294927	0.0112831707243	0.0366905804242
ù	0.072390494475	0.288756074894	0.177889432166	0.408009671409	0.00977555339843	0.0431787447147
n	0.0888061604917	0.305465698298	0.201715760722	0.354479010236	0.0165932586231	0.0329401188116
e	0.0720293208306	0.246306022766	0.295541550241	0.337556623412	0.0188846376644	0.0296818442372
a	0.0592534254435	0.194286396255	0.319076098747	0.348695267804	0.0676422933448	0.0110465337124
n	0.0199465641212	0.0666215093517	0.141540280582	0.357650077268	0.0982148857816	0.316026693237
k	0.0268906401804	0.0481389933839	0.157943872527	0.226001810423	0.0476457427605	0.493378941079
ò	0.10304596006	0.0716009727946	0.335327550842	0.205514326808	0.0376496304202	0.24686156536
r	0.126586666687	0.0673909242649	0.288759625281	0.300433235603	0.0659502901401	0.15087925012
a	0.0669514605623	0.0672456514216	0.375917373427	0.318531204201	0.0542840441334	0.117070267373
a	0.0287018579401	0.0537147078605	0.402432573976	0.1821503404	0.281908445464	0.0510921081243
t	0.00998925859937	0.0184717839068	0.136736574439	0.123825155467	0.365713338488	0.345263904375
s	0.00950752839979	0.0112450015356	0.0700636897597	0.114441153822	0.134553890829	0.660188734792
ù	0.00920895713326	0.0085461270252	0.0524369782532	0.120301458607	0.352668018276	0.456838462931
n	0.0119146917111	0.0112695005217	0.0250839080844	0.0791244455357	0.480927886092	0.39167957231
n	0.0866695879037	0.0461301115072	0.0407266310281	0.0944387838452	0.232667588697	0.49936733077
i	0.103745781801	0.0499114992024	0.0463653940094	0.125017727948	0.315915376232	0.359044250257
t	0.2158865931	0.125312865101	0.0203117956698	0.0951757334827	0.331724131244	0.211588910086
i	0.253465189933	0.152471808367	0.0201083992233	0.0419360376609	0.118677040581	0.413341530029
</S>	0.128122383316	0.0798344841835	0.0274572996116	0.0333197373305	0.0711187067905	0.660147365014
