 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.665309995	0.00406931076	0.074412452	0.066690035	0.134291001	0.01706625636	0.0078902195	0.0126497155	0.0063097601	0.01131126565
i	0.496825665	0.00610841975333	0.104594734	0.293164318333	0.0475325279667	0.01010732136	0.00405193823333	0.0184198835	0.00909141303333	0.0101037829833
n	0.226574005	0.0149773890844	0.076733873	0.381766836111	0.0214605666222	0.0699392054533	0.0108634644778	0.0447478298333	0.00919121501111	0.143745626328
d	0.147864309667	0.149101063028	0.0371754726667	0.168874730704	0.0284801758741	0.212007565151	0.0164384914926	0.0460183142778	0.00572842107037	0.188311463776
è	0.0832115457557	0.499128704343	0.0324197322222	0.0613389277347	0.0263921103494	0.197060217587	0.00984767721167	0.0202374679174	0.00232585731492	0.068037784621
l	0.0551067511186	0.483812902448	0.0845563654074	0.0602619880782	0.00881176794447	0.0680405225325	0.00581885911802	0.0580833901306	0.14306226233	0.0324452075693
a	0.172018081706	0.283444725149	0.136623061802	0.0836490960261	0.00379673658482	0.0295341908108	0.00471750390601	0.0722978781769	0.192310175577	0.0216085580898
à	0.185642112925	0.217524501816	0.423051270601	0.0541103730087	0.00213095627161	0.0143693905589	0.002202228502	0.025968306839	0.066514562259	0.00848635452993
l	0.0712490983317	0.0747704996387	0.470059242867	0.0243182663362	0.00074367575387	0.00860365864163	0.00201150960067	0.036320611593	0.305074489686	0.00684903344331
l	0.146214621111	0.0362081354796	0.181271373622	0.0229327447787	0.00102028513796	0.0371405618805	0.0147369709669	0.158739243864	0.387054734562	0.0146813938144
e	0.17603807037	0.17772060516	0.177920564541	0.0582637199262	0.00304984194599	0.0596769449602	0.0194171754223	0.174679802621	0.137801362187	0.0154319275048
s	0.0798339411233	0.21683354572	0.155831512314	0.0619222283087	0.003089663722	0.0386170413201	0.0137215692408	0.25892415554	0.108641673396	0.0625846474016
è	0.0349820209078	0.0907512185733	0.109502361571	0.0299606401029	0.191545713214	0.0578769507734	0.0230414257469	0.291246164513	0.0938037069987	0.0772897530005
t	0.0225804391693	0.0456107999978	0.101808659857	0.0198500593676	0.254881811105	0.0843402349245	0.0369014089156	0.133293526171	0.265067644866	0.0356653645335
t	0.0908007323898	0.0165763188059	0.0561638072857	0.0147047731225	0.085886077985	0.0623766723082	0.0934011453052	0.22630877739	0.331624471622	0.0221571767445
e	0.106261882563	0.038495530602	0.0578862417619	0.0432286523742	0.0410651569117	0.185541606769	0.126753368435	0.248247828463	0.136063032541	0.0164566431482
k	0.064726432621	0.0444846046407	0.0466413704373	0.0525105877914	0.0260660060706	0.215485486323	0.086393811145	0.279890285488	0.16790654618	0.0158948247161
a	0.0491906402403	0.0191172556536	0.0229656963291	0.0361696645971	0.0381673824569	0.266300679508	0.075388200715	0.297357981829	0.180036509727	0.015305963572
v	0.0223725134468	0.0106348802332	0.015023101063	0.0289356878657	0.042107630919	0.283392575036	0.066002583905	0.351831363943	0.157577260909	0.0221223781907
ò	0.0128821354669	0.0037106954264	0.018390621641	0.0143754047552	0.023494741073	0.111803728545	0.132678506302	0.402023087981	0.215490193636	0.0651508693969
e	0.0043966686003	0.00140081022647	0.0232444518803	0.00849682025173	0.0176008205577	0.0639073921817	0.165962328767	0.208510531327	0.427378557879	0.079101623799
n	0.00181054362677	0.000626706979823	0.0118972928601	0.00468732491724	0.00640562451257	0.0325422237606	0.0764163929223	0.172726362442	0.60656610596	0.086321451933
ì	0.000868093631257	0.000595691046608	0.00720502352003	0.00276932167241	0.0264381962975	0.0238561639535	0.0639026763074	0.167701404147	0.565975341987	0.140688110644
m	0.00465080199942	0.000443135803536	0.00596850057334	0.00222389514414	0.0422549537658	0.0243243649845	0.0632534174358	0.107759261382	0.631998353996	0.117123327215
e	0.00646413549981	0.00751439715585	0.0104878899244	0.00309000223471	0.0453225395886	0.0563667679948	0.159452199145	0.112812723794	0.492977661332	0.105511679405
p	0.0282990873333	0.00986256002628	0.0131582389748	0.00755821907824	0.0504475775295	0.0708308313316	0.244199873048	0.199454544598	0.271970343777	0.104218698135
r	0.0585760324444	0.00445341491643	0.0076508339916	0.00701014959941	0.0344056975098	0.0372182784439	0.158008809683	0.240499114866	0.373925067926	0.0782526057117
ò	0.0431046264981	0.00375216147214	0.00465857446387	0.00247825411647	0.0162442405033	0.0191037789813	0.0789720152277	0.146832990622	0.544833709309	0.140019673237
n	0.0244855828494	0.00240701554405	0.00551169262129	0.00107892522882	0.113522640834	0.0127231744938	0.0514828950759	0.0846401475407	0.548170243103	0.155977684412
t	0.0410752479498	0.00093834351135	0.00647116164043	0.00111755345627	0.229187126945	0.0282579694979	0.0517962100253	0.0944906941802	0.466078927701	0.080586731804
a	0.0366483370699	0.00408529818045	0.00591742454681	0.00111232155209	0.166293428982	0.031432750166	0.0676199183418	0.0912893213934	0.331581422567	0.264019744268
</S>	0.0185421021649	0.00757001084023	0.0068574451234	0.000835776576045	0.092367954491	0.021008870583	0.0820744991709	0.0783742606967	0.206621521284	0.485747552134
