 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.447026407425	0.0262843285	0.457347036463	0.026688298	0.024080859065	0.001132252875	0.0105589165	0.00688190423
s	0.161576972092	0.211391320167	0.511462672154	0.0371778246667	0.0113343883983	0.0281359030583	0.00896101633333	0.0299599028967
ò	0.0710011201973	0.330137426722	0.485608717385	0.0286602368556	0.0069652266961	0.0367190354848	0.00350648424444	0.0374017589722
z	0.0952998482324	0.215901343907	0.551503665795	0.0824131955852	0.0073134551287	0.0254419112936	0.00813343904815	0.0139931516641
i	0.136189286077	0.357911916302	0.337643557265	0.123092218528	0.00767007837623	0.0216677290592	0.00963905195605	0.00618616888137
m	0.314354378692	0.367885843701	0.163338006088	0.082918738176	0.0246732004587	0.0266027199811	0.0167893689254	0.00343775762046
i	0.386359596231	0.330889252834	0.104790003696	0.0956054080587	0.0316687423862	0.0286839933937	0.0192884808485	0.00271454077349
m	0.421312622077	0.318711151611	0.0782560325653	0.0886759436862	0.0258395996954	0.0529488311979	0.0114835491562	0.00277227065783
i	0.412981427359	0.302683451204	0.0904143755218	0.0942447555621	0.0247441400985	0.062402473066	0.00909149701873	0.00343787358594
l	0.218402992453	0.322401015735	0.117955408507	0.0927913225207	0.0185963058995	0.172272803689	0.00374680303958	0.053833352062
ì	0.137200996818	0.320523503912	0.169809462836	0.0425000795069	0.0437196909665	0.21366580023	0.00196395641319	0.0706165461207
s	0.0853190002727	0.338508867971	0.208421660945	0.045759729169	0.0645622949888	0.194402745743	0.0203503418044	0.0426753791402
i	0.0671545620909	0.232359489324	0.149748451648	0.256987287723	0.0516788383296	0.183097298748	0.0263244445548	0.0326496219601
a	0.0383065833636	0.156778690108	0.071425872216	0.360267072574	0.23321457811	0.105263396416	0.0226606334716	0.0120832017
t	0.0225755031212	0.0701898537027	0.0356186714053	0.176688532145	0.284978277237	0.211550972139	0.0465722078239	0.151826011033
s	0.0183484270404	0.0444888442342	0.0249089304684	0.070837113335	0.117782812279	0.47474461738	0.0419702101746	0.206919076011
è	0.0105364708135	0.0270054862447	0.0161483846895	0.0382722591117	0.180836999426	0.62429427246	0.0197164942915	0.0831896806703
t	0.0508644020712	0.0206638535816	0.0232360597632	0.0225723647039	0.228210363142	0.44803301082	0.152884098097	0.0535358598901
ù	0.0643193612237	0.0181002325272	0.0251146443877	0.0166412593346	0.196691414381	0.44353295694	0.194013255566	0.0415868549634
o	0.0254304569412	0.00894952480907	0.0101444984859	0.0101400712115	0.229447574794	0.425974835647	0.264193148055	0.0257198719878
m	0.0968981416471	0.00401616656969	0.00714656655197	0.0068635555705	0.283238411598	0.181728869882	0.398612196018	0.0214960731626
e	0.119512171016	0.00591629085656	0.00675660681732	0.0095913850235	0.357518563866	0.227248857961	0.254532673339	0.0189234385542
t	0.129352600805	0.0158203069522	0.00889195573911	0.00960238450783	0.267700568422	0.247610682654	0.219765899113	0.101255613185
i	0.134220864935	0.0248996253174	0.0091827599797	0.0106180746693	0.254665136607	0.201358844218	0.217938205371	0.147116507728
n	0.062896171645	0.0198819091058	0.00402047939323	0.0107790298331	0.249748358386	0.171577487406	0.32240164079	0.158694945909
A	0.0353841011817	0.00916900333527	0.00207394496441	0.0040289329677	0.141087132312	0.100625258469	0.523226913597	0.184404738636
n	0.0180425790272	0.00437198234509	0.00254020462147	0.0021726955359	0.117425623104	0.0789424191563	0.650864271199	0.125640255212
n	0.0504498030091	0.00482130781503	0.0456037540072	0.0065722096453	0.061416073368	0.205441192719	0.554348037066	0.0713476590707
a	0.0553850300564	0.00466672053834	0.0588277287024	0.0076926092151	0.0356263351227	0.356385227573	0.314081102355	0.167335251357
</S>	0.0279708236082	0.00301918051917	0.0300828804012	0.00408992110755	0.0263434035613	0.347963823787	0.282032966177	0.278496985679
