 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.34599976567	0.0958041665	0.43673348	0.0712588176025	0.00435934101915	0.01625959026	0.02003056	0.002027347755	0.0075269028
n	0.118573596003	0.190988812167	0.427678101333	0.0313144389358	0.00147290818248	0.00627976659333	0.05605692	0.00352527081833	0.1641101628
ì	0.046278393001	0.489330334056	0.163917391778	0.0180020818799	0.00051064591419	0.00297068279244	0.0602924501667	0.00272010790811	0.215977888933
c	0.0254431483337	0.495758961352	0.230814680593	0.0716113048613	0.00435475999476	0.00106912491215	0.0498187968889	0.048277347938	0.072851864931
h	0.216451289445	0.296604957117	0.255377194531	0.0921738952871	0.00565642298492	0.00040430638615	0.0450928046296	0.0634691339327	0.0247699637637
e	0.361051259815	0.396160352372	0.156283309177	0.0360851907624	0.00190616421721	0.000248976890817	0.0177366290099	0.0219761145642	0.00855196189457
t	0.217812751605	0.328498382124	0.116618095726	0.0286211522541	0.00106813530797	0.000373023596939	0.04882084147	0.232401056821	0.0257865131049
o	0.119307425535	0.357049202041	0.100726087909	0.0292757730847	0.000797401199323	0.000442070182313	0.0590532371567	0.30180085708	0.0315479124583
r	0.0802730315117	0.361878281347	0.098794043303	0.0220837243616	0.0370227941631	0.00214949901077	0.112591082386	0.1932276705	0.0919798655761
ì	0.180008523504	0.278534487782	0.0508519834343	0.0330390724539	0.049287848071	0.00534284120359	0.133476524462	0.15701725958	0.112441436325
s	0.250855217835	0.338935905927	0.0614938461448	0.0579287841513	0.0177706801737	0.0213112357345	0.110700308487	0.07337925394	0.0676247452417
o	0.147446122612	0.426200835309	0.125934372048	0.0693075647171	0.00733580142457	0.0254399905782	0.100555610162	0.0454842439267	0.0522954337572
n	0.0837609095373	0.37906110177	0.122228239016	0.050096591239	0.0131850330415	0.0131515628594	0.240317474054	0.0535254272556	0.0446736529291
t	0.0509256508458	0.154539547257	0.0689741613387	0.0407135100797	0.0216768940138	0.00889770255313	0.546364574685	0.0602584967519	0.0476494793097
a	0.0701061559486	0.199262479086	0.0613835371129	0.0784206066932	0.0160729706046	0.0194604321177	0.507194361562	0.024625773784	0.0234736905366
e	0.0668019480495	0.213934211362	0.048140981371	0.0787812722311	0.00743355341953	0.0299363180392	0.421399107187	0.118512476461	0.0150601169455
m	0.0633998154165	0.101094880454	0.0448859047903	0.0507778594104	0.00567785342451	0.0191744312464	0.401552089062	0.284330582154	0.0291065406485
a	0.105582625139	0.111839875151	0.0566515022634	0.0884864184701	0.0194932918082	0.0791971239821	0.272825579687	0.230838571485	0.0350849865495
n	0.082938848713	0.0946258289503	0.0394524825545	0.08490708869	0.0242898202694	0.0987924178274	0.204850846562	0.285444611262	0.0846980961832
t	0.0541212399043	0.0370980582168	0.0158794598515	0.0316036252967	0.0278799784231	0.0345877338425	0.242105155521	0.351034850421	0.205689972061
e	0.0532863833014	0.0254022830723	0.0101234848172	0.0295390306322	0.038846998141	0.128991702681	0.335496058507	0.17047399114	0.20784011902
ì	0.0299759560671	0.0180999925208	0.0076373989884	0.0269202260041	0.0261251096137	0.19686354756	0.249527944836	0.342774704713	0.10207512334
t	0.023080427989	0.0315584180036	0.00477374571213	0.0169108587947	0.0139303404379	0.12394296252	0.118605240279	0.582931304904	0.08426668978
s	0.0693999303297	0.0446512630012	0.00627588457071	0.0351930012649	0.0124480374793	0.0950716741733	0.16869268676	0.419875014968	0.14839251326
e	0.0742419246432	0.0259665878004	0.00537455122357	0.037131517755	0.0151827994931	0.174284361391	0.231727682253	0.225684131656	0.21040646442
r	0.0278508416477	0.0125320054001	0.00310743907452	0.017381549685	0.0134572026528	0.167608994357	0.149412496618	0.448700013885	0.159949498473
e	0.0123917994492	0.0105690911334	0.00217254779151	0.0128985963283	0.128171593706	0.150257605346	0.0996480947393	0.477935048628	0.105955646491
k	0.00769248448307	0.0100729453778	0.0030812867305	0.0125094341094	0.16644274695	0.144553390005	0.0851611930798	0.473525540209	0.096960980497
a	0.00452984919436	0.0054202886926	0.0030817671435	0.0077799963698	0.348374431365	0.0729852865583	0.0381412728599	0.469613445003	0.0500736591657
v	0.0120046480981	0.0093544104642	0.00770136728117	0.0134264014566	0.409545621255	0.0506160994194	0.03220821462	0.418657866601	0.0464853570552
r	0.0435925060327	0.0147343784881	0.00939163829372	0.0160261521522	0.139177757052	0.0197479117065	0.0396967092067	0.507826265534	0.209806639018
è	0.0446567879442	0.00953207926603	0.00362965728791	0.00737887077073	0.0504801108507	0.0204183835688	0.0331387870689	0.569104231845	0.261661048339
c	0.0158696660481	0.00630771485868	0.00273333788597	0.00570311697691	0.0188126384414	0.0193356980986	0.0148247976896	0.801759343948	0.11465369778
h	0.104439447483	0.0125252072862	0.00321017909532	0.012376143659	0.065028398305	0.0294736149419	0.0201955448965	0.620011527983	0.132739965593
i	0.133483299594	0.0117736230287	0.00192222891844	0.0116106494197	0.0819137691017	0.047742095314	0.0275346422988	0.464514522661	0.219505161864
</S>	0.067193415447	0.00622767241435	0.00104608378922	0.00608380050985	0.0431776590509	0.046206860157	0.0229188571494	0.567959261331	0.239186360932
