 	la	pasta	vuole	sale	</S>
i	0.52800484	0.03343750495	0.4264753981	0.007339283368	0.00474301806
p	0.25647228	0.08632522665	0.4629975127	0.186374045123	0.00783098706
à	0.149675752333	0.380705732217	0.218820657567	0.241834674208	0.00896318255333
s	0.086521585111	0.461106040739	0.327147742522	0.106203592236	0.0190209853844
t	0.0614781784703	0.30123848358	0.347807542507	0.267161762412	0.0223140137381
a	0.194149860923	0.292892494527	0.207396692502	0.297861560371	0.00769942048937
ì	0.236170536265	0.178906912976	0.480166164167	0.101901758124	0.00285464499646
t	0.0872377720453	0.0750834744587	0.518881694722	0.282859017808	0.0359380291988
e	0.148808651348	0.0652175534862	0.380459241574	0.358055601269	0.0474589579663
l	0.297306600449	0.0579964184954	0.322418675858	0.201540352423	0.120737974222
e	0.252981893483	0.0465305188318	0.311829933953	0.234813887474	0.153843792741
à	0.101722993693	0.0322580604439	0.596015861318	0.193375452491	0.0766276569137
l	0.0380868937632	0.012975678648	0.503438474973	0.259862177497	0.185636776971
a	0.0183748660211	0.0123441768827	0.263773796191	0.465762989166	0.239744190657
</S>	0.0114383451605	0.0151814049414	0.273176448096	0.529709764583	0.170494077829
