 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.361487134795	0.4899943875	0.0100026707	0.001839442175	0.011526176225	0.009441511016	0.007732617521	0.0156558248578	0.0393035431859	0.0249597831301	0.0070097988	0.0101782422075	0.00239123905	0.00847760028
p	0.166894641462	0.5875411525	0.0473767579	0.00883874445833	0.094300281225	0.0134400993493	0.005059483121	0.00593957799111	0.0156499428526	0.0104734381301	0.0051494288	0.0108654155408	0.00423331448333	0.02423772828
à	0.110312049487	0.588108174167	0.0642380216333	0.0107430806861	0.129700567408	0.0150519980831	0.004194824972	0.0027065895837	0.00777437773153	0.00565271918337	0.00452304791917	0.0110941857023	0.00497592526111	0.0409244610933
o	0.045529043029	0.492429006922	0.0339893032111	0.311935423429	0.0571383454693	0.0096646563277	0.00272982765567	0.00103412673123	0.00279656119118	0.00199822883446	0.00174194001222	0.00457159162277	0.00722668718704	0.0272152432644
v	0.0719325852097	0.197716426174	0.0272358424037	0.41373979231	0.0715909678231	0.0318628931092	0.0150213058852	0.00499481466041	0.00659333656373	0.00533449657815	0.00296213672407	0.0112116290743	0.0796162190623	0.0601875156548
r	0.216770311737	0.128833210391	0.0481924451346	0.200713218603	0.090832834941	0.0466963857031	0.0198047799617	0.0194469378868	0.0214526731879	0.0138329821927	0.00558120747469	0.0143383716248	0.0986439472974	0.0748606842183
ì	0.234795980579	0.335819496797	0.0739134517115	0.127690073334	0.0612938993137	0.027625448701	0.00862155232723	0.0197709001389	0.0210011597526	0.0121589468809	0.00432902178823	0.00657339352393	0.0330391574825	0.0333675310728
s	0.107207356193	0.476901982266	0.14374516057	0.0435136655113	0.0653973284379	0.0149753697003	0.00511350211574	0.00666230873297	0.0074689505742	0.00467570924363	0.00454143082608	0.016379949557	0.0817926132675	0.0216246920243
k	0.082713354731	0.487101594089	0.176528366857	0.0188315807704	0.073041178146	0.0115289579001	0.00413867940525	0.00233404977099	0.0031696629914	0.00232208537121	0.00514319927536	0.0200229700523	0.0980275529958	0.0150967891881
o	0.146989278244	0.51959216803	0.192900178952	0.00994359902347	0.0639512947153	0.0060579955667	0.00177701947842	0.00119165764033	0.00231188283047	0.00200618711374	0.00314788052512	0.00919479855077	0.0330252716586	0.0079108132427
