 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.4736002675	0.0259201882	0.00880734936	0.00054505484	0.0010469033	0.0012868955	0.15736002072	0.3314332996
ò	0.187674284167	0.0153201362	0.00301326517767	0.00032794844	0.000671469233333	0.00114166353333	0.16275142024	0.629099789867
t	0.0866207021223	0.0144526220667	0.00104202892022	0.000283703046667	0.000966773811111	0.00649438281111	0.339532793413	0.550606979956
t	0.0660569081074	0.261287124356	0.0337590670167	0.00444756181556	0.00133878013704	0.00796337151704	0.393432511871	0.231714688319
i	0.182808586036	0.524276981452	0.0447025533556	0.00581877149185	0.00086334058568	0.00323322665235	0.132220168524	0.10607637444
ì	0.185088277179	0.360059189584	0.0149735434189	0.00214550905728	0.00154847563523	0.00775443045078	0.068707020008	0.35972359148
r	0.063366893493	0.139811999961	0.00621936585663	0.00104016134243	0.00212698591174	0.0183186371503	0.335855020003	0.433260953827
t	0.0800124870977	0.180703520987	0.118995938719	0.0291245650975	0.00312395200391	0.0200139457168	0.403265519268	0.164760030609
e	0.147836005699	0.439845333662	0.15555474954	0.0392380206658	0.00351618376797	0.0119250887056	0.136995982189	0.065088593303
o	0.113070622233	0.412983173887	0.052080104982	0.0145969076553	0.00373016668932	0.0147310273685	0.315641973896	0.0731659515343
G	0.135399194411	0.162172833962	0.055536323496	0.00914114935177	0.00575190742977	0.0531764434562	0.426525657965	0.152296417178
i	0.197810128137	0.332072657987	0.0582570385987	0.0178147027839	0.00683004054326	0.0613563064854	0.194125623155	0.131733508293
o	0.121168759892	0.365914663179	0.0210346432202	0.0171831626213	0.00697567904775	0.0344524578285	0.364236874885	0.0690338239977
v	0.07532784581	0.13488425491	0.0192005393274	0.00677701793377	0.00617490701592	0.0484860676095	0.613707714962	0.0954416933326
à	0.0601605378767	0.0579838204367	0.0188170775758	0.00552215257792	0.00788082467197	0.0470458103032	0.412971427321	0.389618391111
n	0.0241015415656	0.0238982472789	0.0088836698586	0.00898920942597	0.011952154224	0.0281083728677	0.43588322144	0.45818364637
n	0.152313908855	0.0488783274263	0.0201731201529	0.0231622198087	0.0174911470747	0.0945077526226	0.469686723813	0.173786832457
i	0.206803781285	0.0920916558088	0.0412215163843	0.11215494127	0.0512814516916	0.159781807541	0.217472499604	0.119192345152
e	0.0846252654663	0.0699140688029	0.0334577430081	0.12735772929	0.0626639915639	0.122401265847	0.386864191535	0.112715715051
A	0.0282316632834	0.023429341001	0.011238141226	0.04470188663	0.0431427205213	0.058650243949	0.536363147178	0.254242805017
n	0.0148994371845	0.0279125555337	0.006414257752	0.0221500588767	0.0410767581738	0.064140149983	0.517123549059	0.306283184006
n	0.129988857062	0.115663369178	0.033883119584	0.0539298082922	0.0379058217246	0.105867673328	0.40216968302	0.120591653402
a	0.179581321354	0.155774599726	0.0628918081947	0.161373742764	0.0706178105749	0.126841894443	0.154801441007	0.088117407534
g	0.176830806118	0.102077108242	0.0480997150649	0.157044125288	0.0742492541916	0.112846971481	0.242206927002	0.086645096178
i	0.187073772039	0.0901320477473	0.082745382355	0.169525916129	0.0551564267305	0.0993248204937	0.260319495667	0.055722106726
à	0.0902410115147	0.0669640651014	0.0898115255383	0.177585056376	0.0695365235768	0.0793419671646	0.349290365222	0.0772294665753
ì	0.0313615991066	0.0228678648861	0.0379536445994	0.141824143125	0.155075251192	0.0804881293882	0.446225765074	0.0842035911918
c	0.0252152148022	0.0128480451287	0.0208784064331	0.126083859742	0.162076010064	0.127876143129	0.463319551691	0.0617027737306
h	0.0947607189341	0.0334381512096	0.0510051090444	0.115259921947	0.0631642763547	0.192591471043	0.40851124823	0.0412691199102
e	0.104822832678	0.0360017919365	0.0621667481148	0.124015561982	0.0655194204516	0.188019187014	0.23285017041	0.18660431097
p	0.063924313926	0.0176874701788	0.0246955822383	0.0543710536773	0.0623634350505	0.0953003866713	0.439533680137	0.24212411599
l	0.0571304583087	0.0129198122929	0.0116371748461	0.0272091659091	0.0268222202502	0.19588928989	0.554198626712	0.11419330433
ò	0.0263435110229	0.00607666165763	0.0049659217387	0.018428266403	0.0143183514834	0.224528399297	0.545712275571	0.159626674777
s	0.0152791169276	0.00806838587921	0.00631476736957	0.006786264851	0.0118284595611	0.0818062417657	0.702522691857	0.167394088259
o	0.0691519343092	0.0799685039597	0.0441076187899	0.0412814342337	0.0344006228537	0.0586551599219	0.536215748286	0.136218946086
n	0.0846411137697	0.100767299987	0.0525147018466	0.0525508347266	0.0365778661512	0.0482845276406	0.484830250429	0.139833352029
t	0.0557747302566	0.0458121839957	0.0229810965322	0.0402051035575	0.0247024752504	0.13231233688	0.570358233476	0.107853808676
a	0.0441123897522	0.0254187621652	0.0139613078441	0.0401508428525	0.0243393820835	0.168211813627	0.344297464492	0.339508060892
</S>	0.0249016943761	0.0138476193326	0.00867160692205	0.0262039539262	0.0181781395417	0.0999151188135	0.230723962246	0.577557955446
