 	avete	cucinato	le	verdure	</S>
è	0.634451895	0.339234832	0.006314358165	0.000446047791	0.0195529480984
c	0.314904282734	0.340142704667	0.012480411555	0.325717071158	0.00675560319842
h	0.146763258645	0.270442805556	0.142139191518	0.437989143553	0.00266570527947
e	0.299771076215	0.307452191852	0.231045060506	0.155205337684	0.00652641987316
t	0.308980494471	0.199232847284	0.361877276835	0.121301109228	0.00860830682439
e	0.380768317223	0.127073359095	0.375284392278	0.107743906743	0.00913002680813
m	0.404743343754	0.079984996365	0.180319800759	0.326082125914	0.00886971230271
a	0.298262202598	0.0605992421217	0.16667707692	0.397309944638	0.0771515108009
r	0.262738593045	0.0431076793739	0.13375192364	0.187692520879	0.3727092836
à	0.137540456528	0.252082318458	0.0802873075467	0.11743704146	0.412652917867
t	0.120715385509	0.342293519486	0.116960877516	0.17961327832	0.240416975956
a	0.267345948503	0.155259279829	0.135422142505	0.20530924144	0.236663401985
t	0.291328256911	0.072473451143	0.0866532996683	0.206887535813	0.342657477328
a	0.19486159638	0.031783251581	0.0490754863894	0.209053001938	0.515226675776
l	0.162676641267	0.017124355627	0.0322078098631	0.133982263979	0.654008928592
à	0.061930812229	0.102889620309	0.129179216688	0.10938616066	0.596614162864
c	0.0283473841717	0.13137221425	0.161128491296	0.37686636622	0.302285517288
h	0.0165832138193	0.0518991362307	0.0570892081653	0.763548155407	0.110880278763
a	0.0147362497398	0.0499121060769	0.150792391388	0.635670478469	0.148888769588
n	0.00698666713963	0.0414439308256	0.179108995763	0.589501986156	0.182958433196
a	0.00305603963958	0.0147993746085	0.0618100598877	0.503202535719	0.417131987732
</S>	0.00261851006979	0.00843484560425	0.0334237439438	0.258379828359	0.697143043866
