 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.08885050875	0.4819829355	0.0176832125	0.0936037235	0.21413359879	0.014734105	0.0697930044	0.01921891615
p	0.08385567875	0.524343025167	0.0878400658333	0.0882940801667	0.0814537931233	0.077632865	0.0251979661333	0.03138249615
e	0.09817682725	0.493888978389	0.144070988611	0.0844970477222	0.0372430666578	0.0977477906467	0.00913349600943	0.03524178865
t	0.0526530160833	0.44129232913	0.0952334862037	0.0350687829074	0.0178670988359	0.0483856508622	0.00322573820148	0.306273912817
à	0.0911327713611	0.35176632271	0.0990082120679	0.0172144773025	0.01138960996	0.0318087663041	0.00127278658716	0.396407058222
c	0.243405963787	0.445470700903	0.127429254023	0.0142665147675	0.00432661913467	0.0284444884514	0.00372389108239	0.132932561324
i	0.344424354596	0.345339276968	0.203876644674	0.0263447735892	0.00218348174489	0.0281760700505	0.00452274298546	0.045132673428
a	0.238689179699	0.258754718989	0.421431748225	0.0467523311964	0.00135965888163	0.0158118095835	0.00169772258649	0.0155028551293
k	0.120541148066	0.207198989663	0.389447022742	0.0531753537321	0.00823616902721	0.114361494194	0.0561493954955	0.0508904606764
è	0.0851572263553	0.137635796554	0.433900880914	0.0435368659107	0.0118066118091	0.151499023065	0.0741231119025	0.0623405114271
c	0.161294025785	0.226557482185	0.466968046971	0.0266087826036	0.00562524178303	0.064980445355	0.0267584310382	0.0212075244774
c	0.226818428595	0.253432504728	0.34054222899	0.0836301501679	0.00514690797434	0.071833737785	0.0109854531427	0.00761059071247
i	0.165358282865	0.126779352243	0.508198369663	0.115378703389	0.00522546623811	0.072424538595	0.0037097654659	0.00292556382416
a	0.0993497395883	0.0859319034143	0.660296823221	0.0814886311297	0.0068804669927	0.061279398865	0.00247601687697	0.00229706000805
u	0.0351864481628	0.0554526068048	0.53164924774	0.186133457043	0.0561540796642	0.123427686288	0.00717670155899	0.00481977123602
s	0.0144060225209	0.0263763719349	0.253268192913	0.193713440348	0.0743721038881	0.174844975429	0.043810703353	0.219208150079
e	0.00657063287363	0.012334334645	0.121735484638	0.334439501449	0.0594205419627	0.126688107476	0.0509207531777	0.287890641173
n	0.00303125955788	0.00664904996167	0.0723504786693	0.378918969473	0.0486146621876	0.0525706508253	0.0927960564526	0.345068858204
d	0.0181601632193	0.00376812766722	0.0330958563464	0.132190973148	0.0208080769292	0.231695976275	0.121253483818	0.439027309401
ì	0.0259695520731	0.00384117632241	0.0554364151155	0.070053088716	0.11136240031	0.440626432092	0.0603259929393	0.232384946467
n	0.020343978691	0.00539856727414	0.0561981482718	0.0762355162387	0.24858950677	0.341810164031	0.161808034313	0.0896160752557
n	0.019126686897	0.00511438975805	0.0225069225573	0.0603950373129	0.199226401923	0.468825881344	0.193294291438	0.0315104142186
u	0.010890897199	0.00297630858602	0.0314214340858	0.0304360183376	0.119954306974	0.667848027115	0.088041116146	0.0484319507729
n	0.084411833633	0.0319013221953	0.0573231980286	0.0181661721592	0.0879581393013	0.432030196705	0.207104281049	0.0811048852576
e	0.108421986911	0.0409607554818	0.0562959900095	0.0280915360997	0.23417652341	0.232564919902	0.228537892883	0.0709504000859
i	0.0364326351437	0.0144066074439	0.0389099030032	0.0321076020666	0.28594645947	0.288121023301	0.129024260161	0.175051493362
g	0.0257466755212	0.014174763348	0.0255130376677	0.0128745562222	0.0985604702233	0.255522447767	0.343923293387	0.223684717787
e	0.0222002684037	0.0135945159893	0.0147162743892	0.0233759809074	0.329648968808	0.122832046922	0.366238330696	0.107393572762
n	0.00819791303123	0.00492633503643	0.0063296810864	0.0257369194558	0.406565841856	0.0587038316407	0.426296796465	0.0632426744207
i	0.00351866384374	0.00204544746548	0.0036748158188	0.0221124789719	0.403148469539	0.0587159555469	0.448664879155	0.0581192948069
t	0.00190102911458	0.00084847801516	0.0026685768596	0.0208147351773	0.401987992393	0.057476606749	0.441806770052	0.0724958249356
ò	0.00143469001486	0.000486345725053	0.0039033113732	0.0084613976791	0.195777750011	0.20598720715	0.452398755017	0.131550551645
r	0.00337387531495	0.000575877131684	0.0044325636244	0.00664830179303	0.135465418004	0.255950393383	0.482099710006	0.111453860048
i	0.00410558893832	0.000587482233895	0.0037477907748	0.00536587956434	0.0650697283347	0.174200268794	0.513348926669	0.233574369516
</S>	0.00234804971916	0.000421445786948	0.0049560762374	0.00375711503217	0.0496590456673	0.216026184397	0.313346933335	0.409485209758
