 	voglio	che	Maria	venga	domani	</S>
i	0.39541601106	0.0121069718	0.019078061765	0.36222111	0.193955316	0.01722251955
t	0.137862173726	0.2556043336	0.0954813119217	0.313141253333	0.191167751587	0.00674319588333
è	0.144971280575	0.5267332812	0.145111695974	0.116179514778	0.0638587773057	0.00314549727778
l	0.184088086858	0.3738507105	0.085518933158	0.318564835259	0.0362286429586	0.00174883744259
o	0.118947690619	0.368254700267	0.104141326886	0.380424448453	0.0270024841066	0.0012293933163
n	0.0578147402063	0.417415466756	0.137430115629	0.361768852851	0.0104516344892	0.0151192205742
a	0.0276449160688	0.381304222252	0.210360418543	0.356006685017	0.00493451510863	0.0197493032276
r	0.0178332883563	0.318971214751	0.208100457848	0.383240179072	0.0159531766484	0.0559017674454
t	0.0586800781188	0.262781905584	0.187122984283	0.394254596024	0.0204164250828	0.0767440361485
i	0.0709137603729	0.443155285195	0.309439751428	0.134504183208	0.00759627191927	0.0343907669015
à	0.026036343391	0.352702096398	0.235212974809	0.0686253726027	0.287396602665	0.0300266624858
v	0.00953295733033	0.122031330755	0.080185887133	0.0899273208676	0.666491454222	0.0318310731619
v	0.210176426377	0.0891680908737	0.103311876908	0.0741203179559	0.508114483981	0.015108786054
r	0.606841798792	0.0783313085246	0.111082814336	0.0259882228186	0.171038082734	0.00671775838467
i	0.549650762264	0.185274814408	0.139021276812	0.0271273711062	0.060174454578	0.0387513341616
i	0.200100987256	0.220782804376	0.148257603045	0.0303399773687	0.301330103026	0.0991885413872
M	0.06696540011	0.0736137364083	0.0494412349915	0.0212114184562	0.702881301009	0.0858869061291
a	0.04337510556	0.190349560846	0.152430828199	0.0167454514854	0.55716271129	0.039936331043
r	0.03748689192	0.229350222982	0.1868436621	0.0215889324951	0.440238014717	0.0844922803477
ì	0.01801582004	0.200528667027	0.152107416733	0.0242529758317	0.445174851572	0.159920303449
a	0.009288031417	0.190832550332	0.140446203651	0.0134948682772	0.412203463857	0.233734894483
</S>	0.004648046314	0.095420252151	0.070227358936	0.0102866511386	0.535823831929	0.283593827242
