 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.14361308	0.01622993155	0.3795707185	0.036624821	0.077548398	0.004338848835	0.24872252497	0.0211284227	0.072223229425
a	0.138222138	0.0442613991833	0.4893436395	0.162613369667	0.0426099513333	0.00752101727833	0.0833115960367	0.0078326237	0.0242842478417
ì	0.102385079667	0.126639991728	0.3211589165	0.210705459889	0.0230091102211	0.176441391093	0.0280770264262	0.00326536702667	0.00831765530723
s	0.054234218889	0.167189693909	0.2176347155	0.129823083296	0.022292988517	0.386202233698	0.0111308394894	0.00803471146889	0.00345753891241
s	0.024499244163	0.14870792797	0.1443440185	0.0852195890987	0.0224573484723	0.557701557899	0.00547437732647	0.0095866815713	0.0020093088708
e	0.0970643492543	0.22760243599	0.111472726167	0.0754430110329	0.0190506931241	0.463332697633	0.00188687643882	0.0032447964921	0.000902449146933
r	0.139155783085	0.24986695533	0.127228788722	0.0754060296776	0.020175743708	0.345787577544	0.0120371426463	0.0179464070507	0.0123955788723
e	0.114821691028	0.18552678511	0.136083026241	0.143665655893	0.0513986205693	0.312965190515	0.0158705336488	0.0232959907502	0.0163725418441
k	0.0946873723427	0.11708851497	0.12383673708	0.165373033298	0.0649589895231	0.118179224338	0.23050965065	0.0772920496501	0.00807445896803
a	0.0498188094476	0.0595472832567	0.108272964027	0.213959679099	0.0604441991744	0.096904080946	0.305935975883	0.0989456128834	0.00617139732268
e	0.0284415277492	0.0458158507522	0.108375378009	0.284844646366	0.0560862263915	0.211828470315	0.125509289294	0.133551160628	0.00554745430756
s	0.0118930056831	0.0302544482507	0.059947310603	0.154919996455	0.0224448315305	0.254320123438	0.131873374765	0.238780830209	0.0955660977692
ò	0.0153138427277	0.0369223054169	0.0345478671343	0.0715171321517	0.0114767519102	0.385395941146	0.118268707255	0.186874853403	0.139682631256
z	0.0269949842426	0.0317748116056	0.0296327620448	0.0453731950506	0.0174728309701	0.375121153049	0.197256624752	0.204081217801	0.072292445752
i	0.0362208424142	0.0345230426685	0.0371937546816	0.0971202036835	0.0617311953234	0.22460229035	0.250054128251	0.216641201934	0.041913347584
k	0.0290938348047	0.0339126613928	0.0374509040939	0.112029854461	0.0698564237745	0.16897688035	0.380441649417	0.144588316645	0.0236494754947
à	0.0121348548016	0.0137160875343	0.017892568898	0.045664285387	0.0288612055915	0.238113527017	0.467469756472	0.151046415548	0.0251013124649
i	0.00568436780053	0.00718354591143	0.010809346166	0.026761871129	0.0125968050638	0.261305844156	0.304941158824	0.341547705183	0.029169354155
o	0.00320646947684	0.00282129681381	0.005669257622	0.0155093287097	0.00593488722127	0.0880924616353	0.375575729608	0.487865905061	0.0153246483183
b	0.00434469570228	0.0066093776146	0.216822863241	0.0109450875699	0.00424037240709	0.0762146956451	0.328266791869	0.346448528354	0.00610760564143
à	0.00487776456743	0.00812979190487	0.287312514414	0.0090405964233	0.0038274731357	0.0910491918817	0.21715175929	0.341509999451	0.0371009294825
g	0.00348515952248	0.00333478285496	0.097176619638	0.00541594607443	0.00310758517857	0.0504224507606	0.201125623097	0.580031256484	0.0559005911608
n	0.110406127841	0.00616373313832	0.0386009727127	0.00285474975814	0.0119917415262	0.0317706457202	0.215362087699	0.530694228828	0.0521557433869
o	0.144804438114	0.00838362304611	0.0187964510042	0.00237754771938	0.0143982818754	0.0399021515734	0.260026652566	0.301458192943	0.209852681129
</S>	0.072869342307	0.00640662902305	0.0102196986521	0.00249273150969	0.0077383839877	0.0423910472867	0.228620761283	0.273200056472	0.356061360564
