 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.018856696	0.36058768234	0.0363272397	0.083404787	0.01064645265	0.00291853115	0.00744130951	0.0176755235	0.0101360868465	0.00488741848115	0.00533750757788	0.0191332378889	0.0120713387529	0.00953999609394	0.0003772194075	0.0083980838163	0.005961035503	0.0260253411204	0.0434345331968	0.0308086412049	0.025010697585	0.0085687344915	0.0199907795033	0.0160525600553	0.0473206775546	0.108517647906	0.028852016238	0.0138528221863	0.00812567084983	0.00390558566295	0.00033719332205	0.00071210493345	0.0019726150842	0.0002577661375	0.00255444129
m	0.0301857706667	0.36442365178	0.0398209152333	0.111300057667	0.02123820365	0.0109379559833	0.0675594558367	0.0917732985	0.0128016271798	0.0151894594811	0.00709362991122	0.0164547882222	0.00805350075287	0.00378551249394	0.000897596620833	0.00544288848297	0.00428902763633	0.0128754187871	0.0242029521968	0.0193745628715	0.016138992585	0.0159903044915	0.0140044788366	0.00960899072196	0.0170551380546	0.0365243237725	0.00988538487133	0.00484554176297	0.00288315895983	0.00155847936295	0.000216678545383	0.00036813879345	0.0007730070742	0.000213539890833	0.00223353929
ì	0.0349494885556	0.227477834927	0.128862837078	0.160879321222	0.03862172655	0.0141110172944	0.0833679092789	0.107091197767	0.0141402578266	0.0186790831437	0.00769031107807	0.0155701093154	0.00671930017662	0.00187937810965	0.00109233054028	0.00445929441666	0.00372361924211	0.00852143803737	0.0178068212933	0.0155771605305	0.013193658183	0.0184669425592	0.0120176351922	0.00746957543665	0.00696812185787	0.0125272674302	0.00356355701894	0.00184356310826	0.00113594026828	0.000776233381083	0.000176240281951	0.000253166287203	0.000372813871523	0.000222656103611	0.00979220276333
d	0.0380373341852	0.180268654442	0.216999132359	0.184673623741	0.0611993575167	0.0140036850648	0.044274677093	0.0696422208557	0.0297220473755	0.0148831906979	0.00549047246702	0.0167982260131	0.0149002533179	0.00125519048155	0.000903260480093	0.00190897042789	0.00208351737737	0.0229420237875	0.0131803493254	0.0101626517502	0.007652843049	0.0082413692484	0.00565616331073	0.00357398474155	0.00269979365896	0.00430180396607	0.00145817343481	0.000918128323353	0.00049658058776	0.000400143127128	0.00024036009414	0.000190551701788	0.00109615491396	0.00309182018787	0.0166533079211
e	0.0460957440617	0.104701600947	0.399745297453	0.113109347914	0.0565480867056	0.0137069459549	0.0306582272577	0.0568200712852	0.0345873322585	0.0135979069026	0.00475384900367	0.01720647375	0.0176234739173	0.00104584801285	0.000829268384031	0.00105850162883	0.00153700919612	0.0277265442748	0.0116303700035	0.00835732285673	0.005809522841	0.0048331316428	0.00353381776358	0.00227130479685	0.00128630153199	0.00156246171736	0.000759307163937	0.000611518806784	0.00028386166232	0.000275800648043	0.000264588170047	0.000170431618363	0.00134565039432	0.00408230780596	0.011570765107
c	0.0377856023539	0.0782790257157	0.397257621451	0.0545676033047	0.0213258715385	0.00573873928497	0.0230131233126	0.126322688095	0.0117207930295	0.0069590803042	0.00313384291589	0.0118136879957	0.00619277773043	0.00036323486395	0.000729255018677	0.0216650199958	0.0348607944024	0.0147768607706	0.00862192189617	0.00733950555891	0.00630994643833	0.0488832467743	0.0303871872479	0.00663247874862	0.000444371247663	0.000682175407787	0.000290487380312	0.000225476003595	9.772363694e-05	9.49512039143e-05	0.000101594744682	6.05493758877e-05	0.00061330816444	0.028122156012	0.00458729440233
i	0.0226427871846	0.0325697459719	0.42523317945	0.0467945484349	0.0130287322828	0.00316676802832	0.0204671950575	0.150068165898	0.00461768801983	0.00476110222807	0.00259679251196	0.0100375308786	0.00239597771548	0.00016389305865	0.000689052496226	0.0285367709999	0.0459801655608	0.0105505117169	0.00772192028872	0.00707797809964	0.00652166307944	0.0635760956381	0.0393615333993	0.00810714173787	0.000184018820554	0.000394273815929	0.000145533453437	0.000122255923532	5.31981527467e-05	5.57528535381e-05	6.2512730894e-05	2.55191449626e-05	0.00038943258148	0.036129577854	0.00577102603411
d	0.0321458721282	0.0201887679906	0.440233477817	0.0732050114783	0.0229207494276	0.00578797690944	0.0361208109725	0.113198308499	0.0159842925399	0.00819016486936	0.00435081731065	0.0209623755062	0.0306572894305	0.00087156174955	0.000643706288742	0.010911005668	0.0184806869469	0.0148688923656	0.0139530007529	0.00966586527988	0.00666335362648	0.0256132462594	0.0170396644498	0.00502685930096	0.000760342420185	0.000329345428643	0.000432765604479	0.000511498551177	0.000389970114916	0.000471254114513	0.000253482840298	0.000257866572654	0.000723957210493	0.0133870660013	0.0347987453447
è	0.0359945323761	0.0620157866635	0.248634333939	0.161661875826	0.0811218451425	0.0124695046365	0.0460616059908	0.102678001	0.02096505218	0.0100689488231	0.00511895669022	0.0246177455187	0.0400690319158	0.00116877733652	0.00107610769625	0.00508492876933	0.0093350289123	0.0165155059885	0.016127762151	0.0106462637933	0.00684650324216	0.0132698337531	0.00973586678327	0.00415425242032	0.000963918220062	0.000320925742881	0.000519944093493	0.000618665633392	0.000486909046472	0.000589051847504	0.000299139149433	0.000332979575093	0.000807040464364	0.0057715524271	0.0438518494482
t	0.0164084889587	0.0797064078878	0.193638744646	0.191393088609	0.127920661714	0.0512807255455	0.0913963363303	0.0621178565	0.0355780467267	0.0243455334744	0.00826844548341	0.0177639855229	0.0227181627443	0.00075318070884	0.00348507836542	0.00229632913644	0.00333645550077	0.00631878389617	0.00615751715033	0.0051989694311	0.00449726844739	0.0089029599177	0.00470534989442	0.00244083479344	0.000404934716687	0.00014888327096	0.000202433451498	0.000218796188464	0.000166794015324	0.000200185264501	0.000114263904144	0.000136105075906	0.000612245515655	0.00707009670237	0.0200960668161
