 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.8449145	0.1081640172	0.002223820318	0.00240666125	0.03254153385	0.00036989859	8.39023665e-05	0.001572140275	0.002095380855	0.000297453289	0.000185653053	0.004021387205	0.0011237605
ù	0.529796003333	0.292231489067	0.111143602339	0.0113857200833	0.03205472905	0.00494075475667	0.0117471265555	0.000734302881667	0.000768389363333	0.000318503345	0.000207079666	0.004009617603	0.00066271439
r	0.191838686111	0.416087913022	0.166077663446	0.151423083028	0.0320397377833	0.0100012244189	0.0158542792185	0.00115901023389	0.000895962462778	0.00335362981033	0.00255525253033	0.00500465540233	0.00370893018667
u	0.076761346037	0.554502741007	0.105789349149	0.195282362676	0.0327154644611	0.00764298457297	0.0071449496395	0.00126156831796	0.000933148707593	0.00435674372511	0.00333467029811	0.00534152910111	0.00493318093889
k	0.049903305679	0.476708059002	0.066837621883	0.0836068285587	0.24799507202	0.00383050429099	0.00400126720983	0.00084744827932	0.00267171585586	0.0018157369967	0.0013969279307	0.0461094690007	0.0142760691896
a	0.051513419893	0.344642778334	0.0674569841277	0.109287272186	0.334660210007	0.006210649597	0.00356799086661	0.000695933509773	0.00325922817629	0.0009755181589	0.0007495213629	0.0597029548896	0.0172775743399
s	0.043101940631	0.307457134445	0.141643174709	0.150554257395	0.160790929336	0.0265200813657	0.0208994259555	0.00512388945326	0.0091367507831	0.00593025691297	0.0334492472636	0.0254856428525	0.06990728939
ì	0.0386249925437	0.304408903148	0.201307054903	0.102307263132	0.087439977312	0.0384046191219	0.0544195036518	0.00818513281775	0.011213371061	0.00786073370432	0.0443821447079	0.0140686824169	0.08737761839
t	0.0401337601812	0.341982417716	0.174786471634	0.195916141711	0.069160958304	0.0403019097073	0.0495150038839	0.00677811680592	0.008740770487	0.00980767230144	0.0199189265226	0.0079511709384	0.03500668539
a	0.0409346787271	0.375463439239	0.131688200545	0.260333617237	0.070602541768	0.0370336405691	0.024951868628	0.00557067623531	0.00793023694567	0.0103047534005	0.0117563646709	0.00591203340007	0.017517989002
