 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.47095938191	0.027961017062	0.000225141716	0.000418985035	0.0001714993825	1.682836075e-05	1.62224545e-05	8.59831775e-06	8.85727213e-06	1.8431778385e-05	3.19959443e-06	2.041358488e-05	1.49521595e-05	2.281744845e-06	0.00048778647	0.486428795531	0.01323760883
ò	0.172937267577	0.009352855052	0.000661981196	0.00102502378167	0.000124122849167	0.00013409369275	0.0002209659405	1.05200837833e-05	9.32109517667e-06	2.02768993283e-05	5.34135681e-06	2.227875296e-05	1.79850448333e-05	2.604760315e-06	0.000606188636667	0.500360376177	0.314488782943
t	0.0737994492923	0.003665575674	0.001298956232	0.00131944194722	0.000108089352056	0.000277220050917	0.00159025916683	9.11661012777e-06	2.62169128589e-05	5.77479663094e-05	6.190190337e-05	1.217679732e-05	0.000380709276611	4.21415593833e-06	0.000782717935556	0.508154319726	0.408451871981
t	0.0622550325308	0.279674147891	0.0106834521107	0.00197620373574	0.000177959083019	0.000670704256972	0.00445282758894	6.89976857093e-05	0.000283017104286	0.00035341093877	0.00047662636779	1.25163647733e-05	0.00066483775887	0.000822256938646	0.000481032618519	0.498327636342	0.13861931782
e	0.311089335844	0.37234061973	0.0147588048036	0.00263815811191	0.000223668587673	0.000716847748991	0.00418934376298	8.58340235698e-05	0.000347216289295	0.00040679781759	0.00055968146693	1.06614049578e-05	0.000400514699623	0.00109262214208	0.00116279408951	0.214146158547	0.0758309321
o	0.357000267365	0.125359620817	0.0065942051012	0.0014946450973	0.000103473931124	0.00028913572633	0.00192494318766	3.01528421566e-05	0.000119860359965	0.00014532077153	0.00020325303231	4.59260858593e-06	0.000173331383208	0.000365457194227	0.00236396982984	0.363400919516	0.140426877367
G	0.165928071205	0.098883104079	0.0369807717671	0.0267738456924	0.0820131167089	0.0185276621221	0.00962894276255	0.00598873021002	0.00416874406232	0.00891281128484	0.0031002763431	0.0067928077561	0.0016936212644	0.00187548794908	0.00283990874328	0.373640033172	0.152252089122
i	0.345914450402	0.0913848500263	0.107201947256	0.0531048918975	0.112121734903	0.0254714222407	0.0124648759209	0.00797488878584	0.00551630894291	0.0118332544509	0.00405359534287	0.00906150058703	0.00218699466813	0.00237839527475	0.00336140368109	0.131839548011	0.074129976374
u	0.359434837377	0.0318784759554	0.0972460613853	0.0368602158992	0.0402579919143	0.0106205765136	0.00749339597363	0.00269292072111	0.0018504042571	0.00397439833297	0.00143698828612	0.00304075740268	0.000876390736043	0.000793162363343	0.00388841182703	0.163107559624	0.234547512125
v	0.150769766369	0.0265620459318	0.0445043650951	0.0224073665664	0.0339756262514	0.0102461307379	0.00763488615788	0.0026016609837	0.00142538447303	0.00294096993766	0.00144809217204	0.00223544313956	0.000830331512014	0.000459971501148	0.00333182990901	0.338273776541	0.350352377375
à	0.0814611956897	0.0247917020893	0.0260994265984	0.0173219582555	0.0319634608605	0.00907815221263	0.00528451459929	0.00256344255923	0.00128629755434	0.00260874367922	0.00139310582735	0.00203476496652	0.000794174060671	0.000365079161716	0.0106178527697	0.42382783218	0.358508285792
n	0.0309781181299	0.0102138854751	0.0277827147661	0.0151441074852	0.0110228911302	0.0144067493709	0.0250933312464	0.00101591955774	0.000552720421447	0.00106139670974	0.00080393461245	0.00079901068884	0.00135304461022	0.000196091715239	0.0134254197566	0.542226560727	0.303924096264
n	0.201669635377	0.0649669964917	0.0554806915887	0.0288244521617	0.00930476711007	0.0220573357903	0.0357905160821	0.00134806845925	0.00124354998048	0.00159763438658	0.00100228387082	0.000692779642947	0.00178248033674	0.00297888183841	0.00568806206887	0.454518494909	0.111053360388
i	0.282968018459	0.0829573218306	0.139003027196	0.0867620423872	0.02600597137	0.0408059695968	0.042068942694	0.00146214285308	0.00141381471683	0.00178456071553	0.000925061143607	0.00100282944765	0.00182612107891	0.00388353137947	0.00714488833962	0.177978971303	0.102006754096
ì	0.122245974493	0.0293411987322	0.139443399055	0.0920896896624	0.0262474530233	0.0414688568323	0.0413062627647	0.000801348471027	0.000667343142277	0.00100738329184	0.000716823967869	0.00114454678255	0.00302071489297	0.00163941332649	0.0555729637799	0.176216615434	0.267069981365
r	0.041792035171	0.0110291013661	0.0536957410083	0.0355796664208	0.0089208138911	0.0221012385774	0.0304730011216	0.000502908463676	0.000412357390759	0.000693339410613	0.000868422655956	0.000818125887517	0.00316453723099	0.000860585309163	0.06829981226	0.459920265145	0.260868043455
t	0.204410277057	0.0392443587887	0.0522386883361	0.0374179784736	0.0086550956137	0.0245121095258	0.0325145460405	0.00131643027456	0.00149227876025	0.00204749548354	0.00132741288532	0.000941579155839	0.00241442654366	0.00505727887005	0.0249654378533	0.469190570382	0.092254043485
e	0.279121485686	0.0517295135962	0.112758386112	0.122323361491	0.0436944368712	0.0589248338419	0.0567751410135	0.00184333064485	0.00191791811008	0.00269786942785	0.00155810512844	0.00158080448528	0.00331951204789	0.00652972183335	0.0119651787178	0.185158486794	0.058101930495
è	0.114519286059	0.0215636543854	0.105786734397	0.12994258593	0.0498777202471	0.061954446214	0.0606976276712	0.00125136828495	0.00103321784336	0.00169138457595	0.00154837714281	0.00198631712843	0.00678868601596	0.00251373296778	0.0468822362393	0.184511200265	0.207451456832
s	0.039527676283	0.00868366864847	0.047059635159	0.05888222941	0.0169785032524	0.048041890338	0.0930425098904	0.00083731066165	0.000699898704453	0.00123974595865	0.0017994206476	0.00154148952614	0.00896916200532	0.00111063935826	0.0591916594131	0.376200133422	0.236194441277
s	0.205515442194	0.0241101205495	0.0678747243863	0.07893233847	0.0122442169641	0.0549993691127	0.109545315963	0.000624818283883	0.000541746488151	0.000970066486217	0.00153154240587	0.00080444862538	0.00637091953511	0.00141942534175	0.0249344780377	0.325972050474	0.0836089505923
