 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.60857813	0.0950727375	0.21539922725	0.0099002922	0.06838094735	0.00011063245	8.01699035e-06	0.0025499827
ì	0.34200274	0.291864289167	0.284717692417	0.0101224394	0.06948715965	0.00077643524	1.65621130167e-05	0.00101267250667
n	0.41573241	0.330509186389	0.202389704139	0.0172255324667	0.0323977084167	0.00103886736667	5.68711756722e-05	0.00064972490889
i	0.562537036667	0.28192592213	0.116521282713	0.0183417773556	0.0190421403389	0.000516206635557	6.23515572241e-05	0.00105326200296
e	0.379850936556	0.263953464043	0.206498162238	0.0429608069852	0.10523258298	0.000359607855186	2.73859956414e-05	0.00111703400099
n	0.143396956852	0.168148851348	0.279015144079	0.0710047389951	0.176890360993	0.0720533662351	0.0230164400431	0.066474122667
è	0.080982889284	0.296076113783	0.237523238026	0.059437568665	0.106052010664	0.101047551912	0.0307204649144	0.0881601468023
r	0.115744646428	0.301656471928	0.260908576009	0.129935561888	0.111088973888	0.0388781173107	0.0103192644748	0.0314683939808
k	0.123602935476	0.145721814643	0.37383602867	0.175580393963	0.152038991296	0.0131967141202	0.00348805173827	0.0125350773269
o	0.092776858492	0.277582888214	0.406057719557	0.114199134654	0.097101607432	0.00670709455007	0.00131483669942	0.0042598646363
t	0.0618119884973	0.309300164738	0.239001292519	0.073234008218	0.261753959477	0.0104666595167	0.0372948780431	0.0071370502061
t	0.0302690098324	0.132715221913	0.18998731684	0.0729469080727	0.486594819826	0.0170918538389	0.0589492953477	0.011445577402
e	0.0168584099441	0.136099922304	0.26968333228	0.119315711358	0.363670483275	0.0549907489463	0.0319590474492	0.007422359334
e	0.00799294972803	0.130486441101	0.235955129093	0.123190960453	0.424339804425	0.0617709218821	0.0132291036831	0.00303473846133
t	0.00469103818934	0.0608728607003	0.114815936698	0.065432098151	0.446367158142	0.0358486238607	0.074575850761	0.197396458637
u	0.0411374199298	0.100339610233	0.0867256508993	0.171834140717	0.199442639381	0.0427550222869	0.0950593574603	0.262706141679
s	0.0521430757766	0.100415735244	0.0737866495664	0.204003288656	0.090380697127	0.043076938429	0.25363228636	0.18256131936
m	0.0735723677255	0.0716564635813	0.0568285307888	0.0822700489687	0.0653101163757	0.0366554654763	0.31226989512	0.30143712312
è	0.0806134323418	0.0633522565271	0.0931951985963	0.0767565806562	0.231956768792	0.0733767634921	0.13272077004	0.24802821784
n	0.338824850547	0.0264873093424	0.0765882215321	0.0654291198854	0.261321590931	0.074991418978	0.0670040272727	0.0893534534133
o	0.445215896849	0.0427457829475	0.0512395725107	0.0665726962951	0.124081714977	0.168975000807	0.0584316626836	0.0427377124711
m	0.26975893895	0.0522305713158	0.0492147545036	0.0819014380984	0.225019931659	0.200343862036	0.0560060148945	0.0655245414904
e	0.265559162983	0.0497190627719	0.0454506675012	0.0961037120328	0.307318423886	0.128440972445	0.0271019226315	0.0803061158301
t	0.166232961661	0.049207400924	0.0350460230004	0.0822409486109	0.188330806295	0.105003521148	0.0500159778772	0.32392236061
r	0.0866153012203	0.0351841989747	0.0196198405001	0.031482576137	0.0765078830983	0.045368776716	0.0746533242924	0.630568110203
ò	0.0591090133401	0.0243970253249	0.0151771687	0.0152438620457	0.0412639796994	0.0919687482387	0.299632998097	0.453207251068
m	0.257227720713	0.0243196621083	0.0154904947667	0.0184577413486	0.0381113292331	0.0977849499196	0.349881329432	0.198726821356
e	0.327950004238	0.0393071240361	0.0218645982556	0.0256508171162	0.0417597340777	0.145013413813	0.242801746544	0.155652580452
</S>	0.173252698119	0.0437376120181	0.0222033671278	0.0242661495581	0.0402641485388	0.241023176906	0.310302508272	0.144950330226
