 	dovevo	comprare	pane	ogni	giorno	</S>
ì	0.464144745991	0.05992345985	0.430165878	0.022489031	0.002213805898	0.02106310285
c	0.157304699224	0.31512702995	0.500198172667	0.0195933068667	0.000744743399	0.00703208254957
h	0.0701248976413	0.45581197665	0.450232637556	0.0209400014889	0.000371228320667	0.00251928308276
a	0.0424882988804	0.460183892217	0.462674012519	0.032949743163	0.000299565686889	0.00140447206092
n	0.0181668830531	0.528528380739	0.42710417084	0.0248419513877	0.000156184753463	0.00120241778697
a	0.0060990240107	0.580404010246	0.402459703613	0.0102378475392	5.2724355928e-05	0.00074670281919
v	0.0033656213369	0.596681516749	0.393727734538	0.00533818302307	0.000276421458916	0.00061055642993
o	0.070956895879	0.45237195225	0.382943244846	0.0467864081077	0.0420596016863	0.00488191934331
r	0.092775436793	0.245909740283	0.222254756282	0.0768276580359	0.0871834305621	0.275048950781
à	0.031889361231	0.0845366961943	0.086107439094	0.330939394679	0.102498226854	0.364028861594
s	0.126435814544	0.0757544419648	0.175746455365	0.408000097226	0.080686525618	0.133376669198
o	0.381228698181	0.111937157322	0.233116421788	0.181006034742	0.0341709300393	0.058540726066
t	0.363288363727	0.0985501691073	0.166405523929	0.151961638247	0.0581575015131	0.161636774355
s	0.240264485576	0.133801413036	0.243704264643	0.111695986249	0.0661033775044	0.204430487452
o	0.205945875192	0.125297273145	0.211878616881	0.109596655583	0.130206192835	0.217075405151
m	0.104523661731	0.290951506515	0.13719844096	0.110047052528	0.149272571112	0.208006751084
ì	0.0616750959103	0.346318013172	0.12614175032	0.108745008176	0.260017263871	0.0971028263947
k	0.0398315503034	0.119533999524	0.0654893267733	0.123044532725	0.461894187957	0.190206398798
u	0.0396861004345	0.043866433308	0.0321446982578	0.0769995749083	0.489231429319	0.318071759599
à	0.0306013419882	0.016898300536	0.0186801904193	0.0458245543028	0.647921209773	0.240074397533
i	0.0108325089394	0.008729098612	0.0203883434731	0.0831340134343	0.765030836591	0.111885220178
m	0.0600872200798	0.153464111204	0.123638466158	0.110841071145	0.49157452603	0.060394626926
è	0.0759686776399	0.19902865733	0.148007315986	0.0615233963817	0.473870555843	0.041601393842
r	0.25021630016	0.0718259013717	0.0701839025953	0.0882860214606	0.483167427614	0.0363204342807
i	0.308380465403	0.0294421754339	0.0441687063484	0.0968843558202	0.283160058205	0.237964243094
</S>	0.154401055727	0.014767057182	0.0221678863992	0.0557712759101	0.298289939103	0.454602791547
