 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.491627226765	0.0122827773	0.00581085325	0.00067017497	0.479283470145	0.00051532317	0.0001311326765	0.00126144605	0.0027384178	0.00567926175
a	0.174393224432	0.228604149767	0.0460291954167	0.00460775642333	0.519035018382	0.00764450930333	0.00329026969883	0.00427332035	0.00252795893333	0.00959461341667
p	0.133621072477	0.350998789922	0.0800867038056	0.00683880980778	0.303247984461	0.0110928520344	0.00445866556628	0.0844755547833	0.00283966547778	0.0223398934722
e	0.140001000826	0.381450609974	0.0631769639352	0.00406615410259	0.274194361487	0.00499260081813	0.00215674775543	0.108187897804	0.00219131813493	0.0195823349007
s	0.077648529042	0.343204482325	0.0511832349784	0.00373471220086	0.404856370496	0.00237713191271	0.00622579331848	0.0757451488113	0.00135962952064	0.0336649603769
a	0.0394024317807	0.408973706442	0.0519189773261	0.00482792223362	0.377514960165	0.0025744168709	0.0104329194395	0.0649541056704	0.00108171225355	0.038318865559
m	0.0300474867602	0.425262020481	0.0348877369087	0.00328415353921	0.139757456855	0.00203990330697	0.0068119522755	0.266686407957	0.0581292288979	0.0330936866197
m	0.0436550084201	0.340693491827	0.0285262154362	0.00233391394107	0.0516762567517	0.00348010398566	0.00309427812083	0.412363925986	0.077355629976	0.0368212018732
è	0.04813246114	0.482446617276	0.133800435145	0.00681619111369	0.0485967365839	0.00605924466189	0.00260669874028	0.227535362995	0.0259987423146	0.0180075323191
n	0.177039632047	0.410885155759	0.161369510048	0.00746418667123	0.047605931528	0.00441262072063	0.00171870642676	0.171139778665	0.0105174740841	0.0078470124677
o	0.237806584016	0.314770468586	0.142589321683	0.0668310571904	0.0507553565093	0.0301674330735	0.00600313585559	0.141221539688	0.00535753613327	0.00449757145923
o	0.100944309753	0.207456747362	0.160139673894	0.0883279418968	0.340994105503	0.0397845801912	0.00784368805186	0.051143636696	0.00179934230299	0.00156601397308
k	0.295736191665	0.0784059386207	0.089525624298	0.0322581485989	0.407166420701	0.0154650477304	0.00320772558395	0.062486342232	0.007770045921	0.00797852750769
l	0.361564266022	0.0492607645402	0.0383264940993	0.0117175678996	0.138481682534	0.00664477014347	0.00139244618132	0.355193854077	0.0111142139737	0.0263039358359
è	0.126425971807	0.0681122448467	0.0774996376998	0.0238296845332	0.0558967859447	0.0328185104478	0.169081390247	0.416151780026	0.0050925194779	0.0250915212253
o	0.0488947766023	0.0656395389489	0.152339232567	0.0389140235111	0.167300016982	0.100080224816	0.225008895549	0.186845595342	0.00575287531263	0.00922486832177
n	0.0200376890008	0.0536548103163	0.124964278189	0.025329171437	0.202722094327	0.0927507008387	0.0763134345497	0.188643265114	0.0687601627709	0.146824436741
e	0.0101684428003	0.0720601034388	0.15300414673	0.093022964079	0.0870408467757	0.114036972846	0.0360060654166	0.156087284371	0.0857727789703	0.192800479914
o	0.0048995511061	0.0541092731463	0.18355682891	0.117587139026	0.261839175592	0.125556462949	0.0262826681389	0.128484987457	0.0297513762034	0.0679326273047
k	0.0230986458747	0.0224553443821	0.0908999256367	0.0423607727553	0.308395114464	0.046576365633	0.013525665575	0.175334619152	0.179632820568	0.0977207587682
l	0.0297704217249	0.014128131794	0.0316829255789	0.0142478601551	0.104058868121	0.015630568501	0.004952441187	0.292477239717	0.256299740189	0.236751816256
è	0.0126937163416	0.0161161489313	0.0564254695596	0.0315405472084	0.0474307800737	0.0659366401403	0.158934613196	0.285106041906	0.113507767563	0.212308301752
o	0.0066175470472	0.0142177949771	0.0741309398532	0.0385185397028	0.0535716500246	0.0895560783801	0.209976990309	0.309702829302	0.124444796688	0.079262840584
n	0.00929504194907	0.0196148743257	0.0382859079511	0.0151751277676	0.0447190630082	0.0370201828067	0.0710115843463	0.320075829767	0.252600498896	0.192201863861
e	0.0123511924497	0.0322000547752	0.0719257206504	0.0734071831559	0.0238034273361	0.107407209282	0.0559769981154	0.165739334922	0.209967810965	0.247221032954
ò	0.00651195006913	0.0226980980351	0.10154909355	0.092364471852	0.200850975779	0.135355838761	0.0645691097051	0.194986976641	0.0727546769883	0.108358818318
l	0.0425355014756	0.019661950455	0.0634632811833	0.0347793847507	0.25439233826	0.051403963587	0.0367336417017	0.19088732688	0.214330087663	0.0918125584393
i	0.0571680911585	0.023694616985	0.0647924353944	0.0526866682502	0.121690290753	0.0640790561957	0.108547970367	0.150254810293	0.261247531221	0.0958385394798
i	0.0216846596232	0.0133266706617	0.0678188917981	0.0564933218501	0.173981955251	0.0691233208986	0.135074024456	0.223958663431	0.15060785574	0.0879306431599
f	0.0275452351114	0.0057962373539	0.0339688824994	0.0204125259834	0.157816095217	0.0257957796995	0.0484154961753	0.213562291144	0.29567122858	0.171016264387
a	0.0358926383705	0.00461302041797	0.0368150523998	0.0231981115945	0.130865908539	0.0230937737998	0.0901969890818	0.175218097048	0.290707203527	0.189399264796
