 	le	melanzane	vogliono	girate	</S>
i	0.05795337725	0.4771092518	0.17841774	0.1326762135	0.15384341215
m	0.0845778539167	0.497189013933	0.302182956667	0.0600546478333	0.0559955114833
a	0.177118024639	0.426495881311	0.339558778222	0.0329642048778	0.0238630969944
r	0.167210561546	0.435511870437	0.185033565407	0.0735623262259	0.138681679498
a	0.171190997182	0.438889100146	0.126551066936	0.0869057715986	0.176463070166
n	0.151837229194	0.395882730049	0.0582099747787	0.117426456723	0.276643623722
g	0.189426743198	0.310994006683	0.0367174250262	0.134535968908	0.328325879574
i	0.287737164399	0.515485302228	0.0159251851754	0.052285098736	0.128567280391
à	0.185633466466	0.417641380743	0.333669892458	0.0192809146787	0.0437744061303
n	0.118623967155	0.206758290248	0.439318293486	0.200327120893	0.0349723745101
e	0.170827372385	0.374430696749	0.160567708829	0.261091116298	0.03308312927
i	0.134652849995	0.374038850583	0.361682651276	0.114373172766	0.0152525038567
t	0.047091981265	0.133464693261	0.416991744025	0.230415242255	0.172036356286
è	0.0694521324883	0.198559032487	0.223096758275	0.265233670752	0.243658405429
l	0.138139340829	0.226146349162	0.200539319425	0.292185500251	0.142989458476
u	0.138044181943	0.206896808054	0.214949089808	0.313561620084	0.126548246159
n	0.078937238981	0.195110294085	0.178027817769	0.390494446695	0.157430155386
e	0.037565495327	0.0966134194283	0.144206113756	0.501635592232	0.219979341795
v	0.0264194847757	0.0645638625761	0.131799333485	0.573484387411	0.203732890598
o	0.0151872297919	0.027471189292	0.237392820062	0.53892610247	0.181022633533
t	0.0080386537973	0.0138257174307	0.272219753887	0.47455510749	0.231360771178
i	0.00488151893243	0.00623397161023	0.133124811829	0.509217402497	0.346542300393
m	0.0112643716441	0.00591750200341	0.0879074872763	0.545058800832	0.349851843464
m	0.165856957881	0.0235048903345	0.0322704755921	0.516777790277	0.261589934488
è	0.20906448276	0.0281270005782	0.042169838364	0.430020220092	0.290618511496
n	0.36540183772	0.0169368653261	0.0529079701213	0.338742478031	0.226010877165
e	0.418344909907	0.0142343265754	0.0441665873738	0.227959317344	0.295294872388
</S>	0.211839680954	0.0107525604877	0.0484055586869	0.264787488672	0.464214706194
