 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.216500428	0.14360799865	0.1052530897	0.03023806485	0.017183879	0.22925874415	0.257957853
ò	0.0775597766667	0.0482555540233	0.0378038884667	0.01201815185	0.0160832643333	0.249456261383	0.558823164333
p	0.0919652075556	0.0164099558478	0.0145329760609	0.00530088306	0.0417396327778	0.303766763794	0.526284604778
u	0.293169049185	0.00605601124927	0.011953539159	0.01098070813	0.0704930709259	0.308688587931	0.298659034926
o	0.304460448062	0.00248799374976	0.0112412778863	0.01336137331	0.124363403642	0.271313635977	0.272771878309
G	0.119658773687	0.0209664034166	0.0345498814621	0.0191813240367	0.125057097881	0.258827241659	0.42175929277
i	0.218380150562	0.0280675177055	0.0681567038207	0.0625808400122	0.121851522627	0.103594343553	0.39736894759
o	0.240946621357	0.0104762031752	0.0487405699179	0.0629885213507	0.119714890876	0.221815937851	0.29531728253
v	0.081580050289	0.00768253876507	0.0185155874503	0.0236979767969	0.059325934292	0.328385199284	0.48081272751
à	0.0285708507963	0.00681275350502	0.00917027978343	0.011282191199	0.0372636200973	0.316579106428	0.590321192503
n	0.0486299422988	0.00427104675167	0.00471898529448	0.00705009866633	0.0612193013658	0.429719102143	0.444391497501
n	0.1460057841	0.0361224902506	0.0292503919982	0.0321916338888	0.153392320455	0.394853310714	0.208184059167
i	0.148124824033	0.0473531688835	0.0504206439994	0.0586375686296	0.172061143485	0.357112833571	0.166289823056
j	0.0580458139577	0.0186613295278	0.0307782397831	0.0404019270765	0.100136552162	0.540262577857	0.211713574352
ù	0.0193904054486	0.0065892318006	0.0104025909444	0.0138948214922	0.0482913217207	0.731415692619	0.170015951451
r	0.0557447459989	0.0210543321249	0.0277504895481	0.0427998347641	0.142302710574	0.59212601754	0.118221860484
i	0.0699640216663	0.0347426340416	0.0629559411827	0.092708473588	0.205931566858	0.335893525847	0.197803826828
s	0.0254452996421	0.0205226580339	0.0505456100176	0.071661306996	0.116894825619	0.308760695282	0.406169615609
e	0.0227122083007	0.0497020750313	0.0706194482959	0.0978766547987	0.184047371873	0.219243570427	0.355798694203
è	0.0217845557166	0.0594281793771	0.0773641979653	0.106685887266	0.198418089624	0.356174675476	0.180144420401
s	0.00908206678853	0.022065671959	0.0290760775218	0.0468877397553	0.154101792208	0.424291498492	0.314495130134
s	0.0409950865295	0.061876258453	0.153694378841	0.104623928252	0.152738011736	0.174235355497	0.311836955045
u	0.0500348658098	0.075512236651	0.206407841947	0.133983926084	0.0890342132453	0.112036591166	0.332990320015
</S>	0.0253492283549	0.0416295240755	0.124743804473	0.098598438042	0.0749397291226	0.132991680583	0.501747595007
